Region,Coverage
CHP2_MPL_1.1,1831
CHP2_NRAS_3.1,3952
CHP2_NRAS_2.1,3153
CHP2_NRAS_1.1,4615
CHP2_ALK_2.1,1183
CHP2_ALK_1.1,1679
CHP2_IDH1_1.1,5599
CHP2_ERBB4_8.1,4584
CHP2_ERBB4_7.1,1414
CHP2_ERBB4_6.1,8796
CHP2_ERBB4_5.1,6377
CHP2_ERBB4_4.1,3503
CHP2_ERBB4_3.1,1193
CHP2_ERBB4_2.1,6800
CHP2_ERBB4_1.1,4899
CHP2_VHL_1.1,697
CHP2_VHL_2.1,3474
CHP2_VHL_3.1,4730
CHP2_MLH1_1.1,6767
CHP2_CTNNB1_1.1,2078
CHP2_PIK3CA_1.1,4664
CHP2_PIK3CA_2.1,3229
CHP2_PIK3CA_3.1,4928
CHP2_PIK3CA_4.1,3147
CHP2_PIK3CA_5.1,1564
CHP2_PIK3CA_6.1,3086
CHP2_PIK3CA_7.1,5912
CHP2_PIK3CA_8.1,3480
CHP2_PIK3CA_9.1,8714
CHP2_PIK3CA_10.1,4134
CHP2_PIK3CA_11.1,5020
CHP2_FGFR3_1.1,820
CHP2_FGFR3_2.1,345
CHP2_FGFR3_3.1,1165
CHP2_FGFR3_4.1,2147
CHP2_FGFR3_5.1,2160
CHP2_PDGFRA_1.1,2935
CHP2_PDGFRA_2.1,5988
CHP2_PDGFRA_3.1,3897
CHP2_PDGFRA_4.1,4269
CHP2_KIT_1.1,6266
CHP2_KIT_2.1,5571
CHP2_KIT_3.1,4892
CHP2_KIT_4.1,7498
CHP2_KIT_5.1,3358
CHP2_KIT_6.1,7288
CHP2_KIT_7.1,4463
CHP2_KIT_8.1,5223
CHP2_KIT_9.1,7352
CHP2_KDR_9.1,2233
CHP2_KDR_8.1,6229
CHP2_KDR_7.1,5962
CHP2_KDR_6.1,8319
CHP2_KDR_5.1,9052
CHP2_KDR_4.1,5411
CHP2_KDR_3.1,2209
CHP2_KDR_2.1,2325
CHP2_KDR_1.1,4528
CHP2_FBXW7_5.1,5701
CHP2_FBXW7_4.1,5357
CHP2_FBXW7_3.1,5177
CHP2_FBXW7_2.1,5892
CHP2_FBXW7_1.1,4792
CHP2_APC_1.1,4617
CHP2_APC_2.1,5656
CHP2_APC_3.1,4382
CHP2_APC_4.1,5849
CHP2_APC_5.1,2002
CHP2_APC_6.1,6623
CHP2_APC_7.1,1618
CHP2_CSF1R_2.1,829
CHP2_CSF1R_1.1,2695
CHP2_NPM1_1.1,4601
CHP2_EGFR_1.1,4045
CHP2_EGFR_2.1,3061
CHP2_EGFR_3.1,7826
CHP2_EGFR_4.1,1472
CHP2_EGFR_5.1,3591
CHP2_EGFR_6.1,1650
CHP2_EGFR_7.1,3413
CHP2_EGFR_8.1,3321
CHP2_MET_1.1,6339
CHP2_MET_2.1,3499
CHP2_MET_3.1,3745
CHP2_MET_4.1,6231
CHP2_MET_5.1,5713
CHP2_MET_6.1,3422
CHP2_SMO_1.1,3199
CHP2_SMO_2.1,1331
CHP2_SMO_3.1,1923
CHP2_SMO_4.1,1607
CHP2_SMO_5.1,2431
CHP2_BRAF_2.1,4982
CHP2_BRAF_1.1,5136
CHP2_EZH2_1.1,4776
CHP2_FGFR1_2.1,2561
CHP2_FGFR1_1.1,1683
CHP2_JAK2_1.1,4115
CHP2_CDKN2A_2.1,1117
CHP2_CDKN2A_1.1,1882
CHP2_GNAQ_1.1,3931
CHP2_ABL1_1.1,7123
CHP2_ABL1_2.1,4683
CHP2_ABL1_3.1,3350
CHP2_ABL1_4.1,2318
CHP2_NOTCH1_3.1,889
CHP2_NOTCH1_2.1,2332
CHP2_NOTCH1_1.1,449
CHP2_RET_1.1,1932
CHP2_RET_2.1,789
CHP2_RET_3.1,1753
CHP2_RET_4.1,1407
CHP2_RET_5.1,2853
CHP2_PTEN_1.1,1881
CHP2_PTEN_2.1,6933
CHP2_PTEN_3.1,4182
CHP2_PTEN_4.1,3667
CHP2_PTEN_5.1,4624
CHP2_PTEN_6.1,4543
CHP2_PTEN_7.1,13138
CHP2_PTEN_8.1,5058
CHP2_FGFR2_4.1,5367
CHP2_FGFR2_3.1,2069
CHP2_FGFR2_2.1,4810
CHP2_FGFR2_1.1,2923
CHP2_HRAS_2.1,709
CHP2_HRAS_1.1,522
CHP2_ATM_1.1,4792
CHP2_ATM_2.1,7268
CHP2_ATM_3.1,7042
CHP2_ATM_4.1,3909
CHP2_ATM_5.1,5598
CHP2_ATM_6.1,4082
CHP2_ATM_7.1,8878
CHP2_ATM_8.1,8945
CHP2_ATM_9.1,3097
CHP2_ATM_10.1,5083
CHP2_ATM_11.1,7549
CHP2_ATM_12.1,7569
CHP2_ATM_13.1,6408
CHP2_ATM_14.1,3912
CHP2_ATM_15.1,4873
