Region,Coverage
CHP2_MPL_1.1,1420
CHP2_NRAS_3.1,3746
CHP2_NRAS_2.1,2561
CHP2_NRAS_1.1,4006
CHP2_ALK_2.1,999
CHP2_ALK_1.1,2093
CHP2_IDH1_1.1,5491
CHP2_ERBB4_8.1,4394
CHP2_ERBB4_7.1,955
CHP2_ERBB4_6.1,8860
CHP2_ERBB4_5.1,6043
CHP2_ERBB4_4.1,3823
CHP2_ERBB4_3.1,846
CHP2_ERBB4_2.1,5554
CHP2_ERBB4_1.1,5029
CHP2_VHL_1.1,561
CHP2_VHL_2.1,3410
CHP2_VHL_3.1,4610
CHP2_MLH1_1.1,6192
CHP2_CTNNB1_1.1,1414
CHP2_PIK3CA_1.1,4859
CHP2_PIK3CA_2.1,2906
CHP2_PIK3CA_3.1,5541
CHP2_PIK3CA_4.1,3078
CHP2_PIK3CA_5.1,1930
CHP2_PIK3CA_6.1,2659
CHP2_PIK3CA_7.1,5963
CHP2_PIK3CA_8.1,3571
CHP2_PIK3CA_9.1,9532
CHP2_PIK3CA_10.1,4452
CHP2_PIK3CA_11.1,5216
CHP2_FGFR3_1.1,1014
CHP2_FGFR3_2.1,407
CHP2_FGFR3_3.1,1759
CHP2_FGFR3_4.1,3267
CHP2_FGFR3_5.1,3165
CHP2_PDGFRA_1.1,2753
CHP2_PDGFRA_2.1,5774
CHP2_PDGFRA_3.1,3730
CHP2_PDGFRA_4.1,4469
CHP2_KIT_1.1,5883
CHP2_KIT_2.1,5011
CHP2_KIT_3.1,3827
CHP2_KIT_4.1,7282
CHP2_KIT_5.1,2883
CHP2_KIT_6.1,6716
CHP2_KIT_7.1,3625
CHP2_KIT_8.1,4294
CHP2_KIT_9.1,2818
CHP2_KDR_9.1,1944
CHP2_KDR_8.1,6430
CHP2_KDR_7.1,5176
CHP2_KDR_6.1,7992
CHP2_KDR_5.1,8863
CHP2_KDR_4.1,4201
CHP2_KDR_3.1,3153
CHP2_KDR_2.1,1642
CHP2_KDR_1.1,4166
CHP2_FBXW7_5.1,4524
CHP2_FBXW7_4.1,4692
CHP2_FBXW7_3.1,4651
CHP2_FBXW7_2.1,4393
CHP2_FBXW7_1.1,3537
CHP2_APC_1.1,3463
CHP2_APC_2.1,4041
CHP2_APC_3.1,3370
CHP2_APC_4.1,4430
CHP2_APC_5.1,1371
CHP2_APC_6.1,5635
CHP2_APC_7.1,1154
CHP2_CSF1R_2.1,543
CHP2_CSF1R_1.1,2107
CHP2_NPM1_1.1,3608
CHP2_EGFR_1.1,3591
CHP2_EGFR_2.1,2894
CHP2_EGFR_3.1,7836
CHP2_EGFR_4.1,1050
CHP2_EGFR_5.1,3158
CHP2_EGFR_6.1,1591
CHP2_EGFR_7.1,2744
CHP2_EGFR_8.1,3359
CHP2_MET_1.1,5687
CHP2_MET_2.1,3194
CHP2_MET_3.1,3135
CHP2_MET_4.1,5544
CHP2_MET_5.1,4835
CHP2_MET_6.1,2493
CHP2_SMO_1.1,3835
CHP2_SMO_2.1,1432
CHP2_SMO_3.1,1715
CHP2_SMO_4.1,1763
CHP2_SMO_5.1,3028
CHP2_BRAF_2.1,4490
CHP2_BRAF_1.1,5095
CHP2_EZH2_1.1,3821
CHP2_FGFR1_2.1,2571
CHP2_FGFR1_1.1,1552
CHP2_JAK2_1.1,3099
CHP2_CDKN2A_2.1,612
CHP2_CDKN2A_1.1,1095
CHP2_GNAQ_1.1,2481
CHP2_ABL1_1.1,7031
CHP2_ABL1_2.1,4804
CHP2_ABL1_3.1,3629
CHP2_ABL1_4.1,2370
CHP2_NOTCH1_3.1,1009
CHP2_NOTCH1_2.1,3497
CHP2_NOTCH1_1.1,485
CHP2_RET_1.1,2507
CHP2_RET_2.1,787
CHP2_RET_3.1,2126
CHP2_RET_4.1,1374
CHP2_RET_5.1,3438
CHP2_PTEN_1.1,1473
CHP2_PTEN_2.1,6077
CHP2_PTEN_3.1,3841
CHP2_PTEN_4.1,3604
CHP2_PTEN_5.1,3922
CHP2_PTEN_6.1,4014
CHP2_PTEN_7.1,14485
CHP2_PTEN_8.1,4967
CHP2_FGFR2_4.1,4696
CHP2_FGFR2_3.1,2118
CHP2_FGFR2_2.1,4901
CHP2_FGFR2_1.1,2883
CHP2_HRAS_2.1,832
CHP2_HRAS_1.1,747
CHP2_ATM_1.1,5027
CHP2_ATM_2.1,6930
CHP2_ATM_3.1,6887
CHP2_ATM_4.1,4685
CHP2_ATM_5.1,5161
CHP2_ATM_6.1,4415
CHP2_ATM_7.1,9038
CHP2_ATM_8.1,8908
CHP2_ATM_9.1,2590
CHP2_ATM_10.1,4743
CHP2_ATM_11.1,7588
CHP2_ATM_12.1,8602
CHP2_ATM_13.1,7608
CHP2_ATM_14.1,3926
CHP2_ATM_15.1,4751
CHP2_ATM_16.1,3033
CHP2_ATM_17.1,1472
CHP2_KRAS_3.1,6346
CHP2_KRAS_2.1,6291
CHP2_KRAS_1.1,5403
CHP2_PTPN11_1.1,6020
CHP2_PTPN11_2.1,4287
CHP2_HNF1A_1.1,2833
CHP2_HNF1A_2.1,4513
CHP2_FLT3_4.1,4012
CHP2_FLT3_3.1,5441
CHP2_FLT3_2.1,4882
CHP2_FLT3_1.1,7352
CHP2_RB1_1.1,3311
CHP2_RB1_2.1,3856
CHP2_RB1_3.1,3030
CHP2_RB1_4.1,1981
CHP2_RB1_5.1,3457
CHP2_RB1_6.1,5768
CHP2_RB1_7.1,3901
CHP2_RB1_8.1,3855
CHP2_RB1_9.1,4759
CHP2_RB1_10.1,3552
CHP2_AKT1_2.1,2022
CHP2_AKT1_1.1,1097
CHP2_IDH2_1.1,3040
CHP2_CDH1_1.1,4891
CHP2_CDH1_2.1,3675
CHP2_CDH1_3.1,5462
CHP2_TP53_8.1,2392
CHP2_TP53_7.1,2135
CHP2_TP53_6.1,4755
CHP2_TP53_5.1,2571
CHP2_TP53_4.1,4043
CHP2_TP53_3.1,2793
CHP2_TP53_2.1,1613
CHP2_TP53_1.1,4663
CHP2_ERBB2_1.1,5401
CHP2_ERBB2_2.1,2773
CHP2_ERBB2_3.1,2354
CHP2_SMAD4_1.1,3257
CHP2_SMAD4_2.1,2312
CHP2_SMAD4_3.1,2199
CHP2_SMAD4_4.1,3619
CHP2_SMAD4_5.1,2737
