Region,Coverage
CHP2_MPL_1.1,849
CHP2_NRAS_3.1,2882
CHP2_NRAS_2.1,1695
CHP2_NRAS_1.1,2198
CHP2_ALK_2.1,513
CHP2_ALK_1.1,1060
CHP2_IDH1_1.1,2680
CHP2_ERBB4_8.1,2821
CHP2_ERBB4_7.1,791
CHP2_ERBB4_6.1,3794
CHP2_ERBB4_5.1,3542
CHP2_ERBB4_4.1,2658
CHP2_ERBB4_3.1,725
CHP2_ERBB4_2.1,3906
CHP2_ERBB4_1.1,2304
CHP2_VHL_1.1,299
CHP2_VHL_2.1,1646
CHP2_VHL_3.1,1863
CHP2_MLH1_1.1,1653
CHP2_CTNNB1_1.1,756
CHP2_PIK3CA_1.1,2879
CHP2_PIK3CA_2.1,1913
CHP2_PIK3CA_3.1,3188
CHP2_PIK3CA_4.1,1646
CHP2_PIK3CA_5.1,1007
CHP2_PIK3CA_6.1,1913
CHP2_PIK3CA_7.1,3872
CHP2_PIK3CA_8.1,1794
CHP2_PIK3CA_9.1,6605
CHP2_PIK3CA_10.1,2353
CHP2_PIK3CA_11.1,3359
CHP2_FGFR3_1.1,707
CHP2_FGFR3_2.1,334
CHP2_FGFR3_3.1,1181
CHP2_FGFR3_4.1,1640
CHP2_FGFR3_5.1,1440
CHP2_PDGFRA_1.1,1475
CHP2_PDGFRA_2.1,3380
CHP2_PDGFRA_3.1,1599
CHP2_PDGFRA_4.1,1756
CHP2_KIT_1.1,2285
CHP2_KIT_2.1,3493
CHP2_KIT_3.1,2445
CHP2_KIT_4.1,2985
CHP2_KIT_5.1,1553
CHP2_KIT_6.1,4018
CHP2_KIT_7.1,2460
CHP2_KIT_8.1,2986
CHP2_KIT_9.1,4367
CHP2_KDR_9.1,973
CHP2_KDR_8.1,2776
CHP2_KDR_7.1,2758
CHP2_KDR_6.1,4462
CHP2_KDR_5.1,4481
CHP2_KDR_4.1,1746
CHP2_KDR_3.1,1580
CHP2_KDR_2.1,1632
CHP2_KDR_1.1,2171
CHP2_FBXW7_5.1,2929
CHP2_FBXW7_4.1,3052
CHP2_FBXW7_3.1,1808
CHP2_FBXW7_2.1,2918
CHP2_FBXW7_1.1,1814
CHP2_APC_1.1,1606
CHP2_APC_2.1,2450
CHP2_APC_3.1,1829
CHP2_APC_4.1,2122
CHP2_APC_5.1,1363
CHP2_APC_6.1,2682
CHP2_APC_7.1,736
CHP2_CSF1R_2.1,514
CHP2_CSF1R_1.1,1341
CHP2_NPM1_1.1,2858
CHP2_EGFR_1.1,3545
CHP2_EGFR_2.1,2339
CHP2_EGFR_3.1,6923
CHP2_EGFR_4.1,1439
CHP2_EGFR_5.1,2404
CHP2_EGFR_6.1,1619
CHP2_EGFR_7.1,2456
CHP2_EGFR_8.1,2578
CHP2_MET_1.1,3520
CHP2_MET_2.1,1639
CHP2_MET_3.1,1925
CHP2_MET_4.1,2840
CHP2_MET_5.1,2313
CHP2_MET_6.1,2158
CHP2_SMO_1.1,1924
CHP2_SMO_2.1,1047
CHP2_SMO_3.1,1209
CHP2_SMO_4.1,1024
CHP2_SMO_5.1,1162
CHP2_BRAF_2.1,2944
CHP2_BRAF_1.1,4323
CHP2_EZH2_1.1,3589
CHP2_FGFR1_2.1,1524
CHP2_FGFR1_1.1,968
CHP2_JAK2_1.1,1778
CHP2_CDKN2A_2.1,341
CHP2_CDKN2A_1.1,381
CHP2_GNAQ_1.1,1951
CHP2_ABL1_1.1,3772
CHP2_ABL1_2.1,2809
CHP2_ABL1_3.1,1128
CHP2_ABL1_4.1,1053
CHP2_NOTCH1_3.1,709
CHP2_NOTCH1_2.1,1456
CHP2_NOTCH1_1.1,395
CHP2_RET_1.1,1054
CHP2_RET_2.1,547
CHP2_RET_3.1,1180
CHP2_RET_4.1,701
CHP2_RET_5.1,1534
CHP2_PTEN_1.1,583
CHP2_PTEN_2.1,2200
CHP2_PTEN_3.1,1869
CHP2_PTEN_4.1,1531
CHP2_PTEN_5.1,1585
CHP2_PTEN_6.1,1542
CHP2_PTEN_7.1,7084
CHP2_PTEN_8.1,1996
CHP2_FGFR2_4.1,2637
CHP2_FGFR2_3.1,745
CHP2_FGFR2_2.1,1961
CHP2_FGFR2_1.1,1354
CHP2_HRAS_2.1,527
CHP2_HRAS_1.1,524
CHP2_ATM_1.1,2392
CHP2_ATM_2.1,3734
CHP2_ATM_3.1,2862
CHP2_ATM_4.1,2825
CHP2_ATM_5.1,2597
CHP2_ATM_6.1,2087
CHP2_ATM_7.1,4027
CHP2_ATM_8.1,4295
CHP2_ATM_9.1,2062
CHP2_ATM_10.1,2602
CHP2_ATM_11.1,4239
CHP2_ATM_12.1,4128
CHP2_ATM_13.1,3054
CHP2_ATM_14.1,1476
CHP2_ATM_15.1,2519
CHP2_ATM_16.1,1870
CHP2_ATM_17.1,1028
CHP2_KRAS_3.1,2610
CHP2_KRAS_2.1,2677
CHP2_KRAS_1.1,1923
CHP2_PTPN11_1.1,2708
CHP2_PTPN11_2.1,1784
CHP2_HNF1A_1.1,1617
CHP2_HNF1A_2.1,2198
CHP2_FLT3_4.1,3601
CHP2_FLT3_3.1,3507
CHP2_FLT3_2.1,3128
CHP2_FLT3_1.1,4654
CHP2_RB1_1.1,3335
CHP2_RB1_2.1,3386
CHP2_RB1_3.1,3389
CHP2_RB1_4.1,2359
CHP2_RB1_5.1,2989
CHP2_RB1_6.1,6125
CHP2_RB1_7.1,4788
CHP2_RB1_8.1,3158
CHP2_RB1_9.1,4428
CHP2_RB1_10.1,4083
CHP2_AKT1_2.1,1866
CHP2_AKT1_1.1,740
CHP2_IDH2_1.1,1691
CHP2_CDH1_1.1,2364
CHP2_CDH1_2.1,1578
CHP2_CDH1_3.1,2622
CHP2_TP53_8.1,949
CHP2_TP53_7.1,641
CHP2_TP53_6.1,1532
CHP2_TP53_5.1,966
CHP2_TP53_4.1,1466
CHP2_TP53_3.1,1307
CHP2_TP53_2.1,522
CHP2_TP53_1.1,1387
CHP2_ERBB2_1.1,1943
CHP2_ERBB2_2.1,1239
CHP2_ERBB2_3.1,1300
CHP2_SMAD4_1.1,1757
CHP2_SMAD4_2.1,1225
CHP2_SMAD4_3.1,1481
CHP2_SMAD4_4.1,1592
CHP2_SMAD4_5.1,1813
CHP2_SMAD4_6.1,1892
CHP2_SMAD4_7.1,738
CHP2_SMAD4_8.1,2167
CHP2_SMAD4_9.1,1059
CHP2_STK11_1.1,1535
CHP2_STK11_2.1,348
CHP2_STK11_3.1,799
CHP2_STK11_4.1,1226
CHP2_STK11_5.1,1029
CHP2_GNA11_1.1,840
CHP2_JAK3_3.1,1033
CHP2_JAK3_2.1,1582
CHP2_JAK3_1.1,1144
CHP2_SRC_1.1,2273
CHP2_GNAS_1.1,762
CHP2_GNAS_2.1,1999
CHP2_SMARCB1_1.1,1467
CHP2_SMARCB1_2.1,382
CHP2_SMARCB1_3.1,1846
CHP2_SMARCB1_4.1,498
