Region,Coverage
CHP2_MPL_1.1,1456
CHP2_NRAS_3.1,6218
CHP2_NRAS_2.1,3259
CHP2_NRAS_1.1,5450
CHP2_ALK_2.1,913
CHP2_ALK_1.1,2115
CHP2_IDH1_1.1,5142
CHP2_ERBB4_8.1,4341
CHP2_ERBB4_7.1,798
CHP2_ERBB4_6.1,7633
CHP2_ERBB4_5.1,4655
CHP2_ERBB4_4.1,3790
CHP2_ERBB4_3.1,801
CHP2_ERBB4_2.1,6159
CHP2_ERBB4_1.1,4169
CHP2_VHL_1.1,732
CHP2_VHL_2.1,4215
CHP2_VHL_3.1,6122
CHP2_MLH1_1.1,4879
CHP2_CTNNB1_1.1,1555
CHP2_PIK3CA_1.1,4157
CHP2_PIK3CA_2.1,2491
CHP2_PIK3CA_3.1,5419
CHP2_PIK3CA_4.1,2535
CHP2_PIK3CA_5.1,2412
CHP2_PIK3CA_6.1,2715
CHP2_PIK3CA_7.1,6196
CHP2_PIK3CA_8.1,2714
CHP2_PIK3CA_9.1,10330
CHP2_PIK3CA_10.1,4286
CHP2_PIK3CA_11.1,5036
CHP2_FGFR3_1.1,1362
CHP2_FGFR3_2.1,497
CHP2_FGFR3_3.1,1961
CHP2_FGFR3_4.1,3959
CHP2_FGFR3_5.1,3208
CHP2_PDGFRA_1.1,3219
CHP2_PDGFRA_2.1,8595
CHP2_PDGFRA_3.1,4312
CHP2_PDGFRA_4.1,4335
CHP2_KIT_1.1,5944
CHP2_KIT_2.1,6889
CHP2_KIT_3.1,4814
CHP2_KIT_4.1,7053
CHP2_KIT_5.1,3688
CHP2_KIT_6.1,10060
CHP2_KIT_7.1,4717
CHP2_KIT_8.1,7486
CHP2_KIT_9.1,10667
CHP2_KDR_9.1,1840
CHP2_KDR_8.1,6314
CHP2_KDR_7.1,6526
CHP2_KDR_6.1,10735
CHP2_KDR_5.1,11558
CHP2_KDR_4.1,5707
CHP2_KDR_3.1,3360
CHP2_KDR_2.1,2598
CHP2_KDR_1.1,4366
CHP2_FBXW7_5.1,7197
CHP2_FBXW7_4.1,6120
CHP2_FBXW7_3.1,4948
CHP2_FBXW7_2.1,7603
CHP2_FBXW7_1.1,4320
CHP2_APC_1.1,4894
CHP2_APC_2.1,4600
CHP2_APC_3.1,3951
CHP2_APC_4.1,4701
CHP2_APC_5.1,2030
CHP2_APC_6.1,6723
CHP2_APC_7.1,2048
CHP2_CSF1R_2.1,821
CHP2_CSF1R_1.1,2634
CHP2_NPM1_1.1,4546
