Region,Coverage
CHP2_MPL_1.1,1292
CHP2_NRAS_3.1,4411
CHP2_NRAS_2.1,2534
CHP2_NRAS_1.1,3797
CHP2_ALK_2.1,805
CHP2_ALK_1.1,1473
CHP2_IDH1_1.1,4630
CHP2_ERBB4_8.1,3782
CHP2_ERBB4_7.1,882
CHP2_ERBB4_6.1,6015
CHP2_ERBB4_5.1,3541
CHP2_ERBB4_4.1,3087
CHP2_ERBB4_3.1,967
CHP2_ERBB4_2.1,5828
CHP2_ERBB4_1.1,3594
CHP2_VHL_1.1,602
CHP2_VHL_2.1,3384
CHP2_VHL_3.1,4405
CHP2_MLH1_1.1,3469
CHP2_CTNNB1_1.1,1331
CHP2_PIK3CA_1.1,4273
CHP2_PIK3CA_2.1,2948
CHP2_PIK3CA_3.1,4913
CHP2_PIK3CA_4.1,2434
CHP2_PIK3CA_5.1,1298
CHP2_PIK3CA_6.1,3333
CHP2_PIK3CA_7.1,6052
CHP2_PIK3CA_8.1,2602
CHP2_PIK3CA_9.1,9036
CHP2_PIK3CA_10.1,3671
CHP2_PIK3CA_11.1,4781
CHP2_FGFR3_1.1,828
CHP2_FGFR3_2.1,380
CHP2_FGFR3_3.1,1448
CHP2_FGFR3_4.1,2607
CHP2_FGFR3_5.1,2113
CHP2_PDGFRA_1.1,1660
CHP2_PDGFRA_2.1,4565
CHP2_PDGFRA_3.1,2416
CHP2_PDGFRA_4.1,2770
CHP2_KIT_1.1,3055
CHP2_KIT_2.1,4566
CHP2_KIT_3.1,3056
CHP2_KIT_4.1,3640
CHP2_KIT_5.1,2301
CHP2_KIT_6.1,6295
CHP2_KIT_7.1,2991
CHP2_KIT_8.1,4597
CHP2_KIT_9.1,6383
CHP2_KDR_9.1,1349
CHP2_KDR_8.1,3433
CHP2_KDR_7.1,3693
CHP2_KDR_6.1,6199
CHP2_KDR_5.1,6878
CHP2_KDR_4.1,2113
CHP2_KDR_3.1,2029
CHP2_KDR_2.1,1995
CHP2_KDR_1.1,2805
CHP2_FBXW7_5.1,5040
CHP2_FBXW7_4.1,4360
CHP2_FBXW7_3.1,2789
CHP2_FBXW7_2.1,5434
CHP2_FBXW7_1.1,2985
CHP2_APC_1.1,4111
CHP2_APC_2.1,3522
CHP2_APC_3.1,2910
CHP2_APC_4.1,3357
CHP2_APC_5.1,1396
CHP2_APC_6.1,4536
CHP2_APC_7.1,940
CHP2_CSF1R_2.1,740
CHP2_CSF1R_1.1,2032
CHP2_NPM1_1.1,3500
CHP2_EGFR_1.1,4248
CHP2_EGFR_2.1,3019
CHP2_EGFR_3.1,9854
CHP2_EGFR_4.1,1890
CHP2_EGFR_5.1,3326
CHP2_EGFR_6.1,1793
CHP2_EGFR_7.1,3587
CHP2_EGFR_8.1,3438
CHP2_MET_1.1,6216
CHP2_MET_2.1,3322
CHP2_MET_3.1,2619
CHP2_MET_4.1,4731
CHP2_MET_5.1,4594
CHP2_MET_6.1,3840
CHP2_SMO_1.1,3689
CHP2_SMO_2.1,1652
CHP2_SMO_3.1,2243
CHP2_SMO_4.1,2104
CHP2_SMO_5.1,2429
CHP2_BRAF_2.1,3591
CHP2_BRAF_1.1,4516
CHP2_EZH2_1.1,4677
CHP2_FGFR1_2.1,1976
CHP2_FGFR1_1.1,1091
CHP2_JAK2_1.1,2479
CHP2_CDKN2A_2.1,796
CHP2_CDKN2A_1.1,1217
CHP2_GNAQ_1.1,2473
CHP2_ABL1_1.1,6602
CHP2_ABL1_2.1,4863
CHP2_ABL1_3.1,2105
CHP2_ABL1_4.1,1712
CHP2_NOTCH1_3.1,979
CHP2_NOTCH1_2.1,2365
CHP2_NOTCH1_1.1,556
CHP2_RET_1.1,1910
CHP2_RET_2.1,867
CHP2_RET_3.1,2110
CHP2_RET_4.1,1208
CHP2_RET_5.1,2374
CHP2_PTEN_1.1,1571
CHP2_PTEN_2.1,4499
CHP2_PTEN_3.1,2729
CHP2_PTEN_4.1,2068
CHP2_PTEN_5.1,3487
CHP2_PTEN_6.1,3338
CHP2_PTEN_7.1,10118
CHP2_PTEN_8.1,3896
CHP2_FGFR2_4.1,4044
CHP2_FGFR2_3.1,1223
CHP2_FGFR2_2.1,3028
CHP2_FGFR2_1.1,2299
CHP2_HRAS_2.1,679
CHP2_HRAS_1.1,657
CHP2_ATM_1.1,3399
CHP2_ATM_2.1,6299
CHP2_ATM_3.1,5192
CHP2_ATM_4.1,3464
CHP2_ATM_5.1,3958
CHP2_ATM_6.1,3173
CHP2_ATM_7.1,6238
CHP2_ATM_8.1,7620
CHP2_ATM_9.1,3508
CHP2_ATM_10.1,4544
CHP2_ATM_11.1,7694
CHP2_ATM_12.1,6515
CHP2_ATM_13.1,4771
CHP2_ATM_14.1,2461
CHP2_ATM_15.1,4022
CHP2_ATM_16.1,2666
CHP2_ATM_17.1,1657
CHP2_KRAS_3.1,3424
CHP2_KRAS_2.1,3761
CHP2_KRAS_1.1,3118
CHP2_PTPN11_1.1,3890
CHP2_PTPN11_2.1,3342
CHP2_HNF1A_1.1,2516
CHP2_HNF1A_2.1,3468
CHP2_FLT3_4.1,5357
CHP2_FLT3_3.1,5492
CHP2_FLT3_2.1,4283
CHP2_FLT3_1.1,6996
CHP2_RB1_1.1,4767
CHP2_RB1_2.1,4427
CHP2_RB1_3.1,5131
CHP2_RB1_4.1,3234
CHP2_RB1_5.1,4044
CHP2_RB1_6.1,9205
CHP2_RB1_7.1,7106
CHP2_RB1_8.1,4146
CHP2_RB1_9.1,7108
CHP2_RB1_10.1,6040
CHP2_AKT1_2.1,3254
CHP2_AKT1_1.1,1325
CHP2_IDH2_1.1,2165
CHP2_CDH1_1.1,4547
CHP2_CDH1_2.1,3106
CHP2_CDH1_3.1,4960
CHP2_TP53_8.1,2030
CHP2_TP53_7.1,1278
CHP2_TP53_6.1,3017
CHP2_TP53_5.1,1801
CHP2_TP53_4.1,2678
CHP2_TP53_3.1,2294
CHP2_TP53_2.1,1092
CHP2_TP53_1.1,2685
CHP2_ERBB2_1.1,3522
CHP2_ERBB2_2.1,2422
CHP2_ERBB2_3.1,1976
CHP2_SMAD4_1.1,3211
CHP2_SMAD4_2.1,1938
CHP2_SMAD4_3.1,1668
CHP2_SMAD4_4.1,2106
CHP2_SMAD4_5.1,2960
CHP2_SMAD4_6.1,2573
CHP2_SMAD4_7.1,1271
CHP2_SMAD4_8.1,4129
CHP2_SMAD4_9.1,1545
CHP2_STK11_1.1,2087
CHP2_STK11_2.1,405
CHP2_STK11_3.1,1070
CHP2_STK11_4.1,1566
CHP2_STK11_5.1,1400
CHP2_GNA11_1.1,1121
CHP2_JAK3_3.1,1461
CHP2_JAK3_2.1,2026
CHP2_JAK3_1.1,1652
CHP2_SRC_1.1,3649
CHP2_GNAS_1.1,1407
CHP2_GNAS_2.1,4426
CHP2_SMARCB1_1.1,1937
CHP2_SMARCB1_2.1,568
CHP2_SMARCB1_3.1,3070
CHP2_SMARCB1_4.1,881
