Region,Coverage
CHP2_MPL_1.1,1697
CHP2_NRAS_3.1,3865
CHP2_NRAS_2.1,2507
CHP2_NRAS_1.1,3772
CHP2_ALK_2.1,1122
CHP2_ALK_1.1,2249
CHP2_IDH1_1.1,4786
CHP2_ERBB4_8.1,3869
CHP2_ERBB4_7.1,845
CHP2_ERBB4_6.1,7719
CHP2_ERBB4_5.1,4737
CHP2_ERBB4_4.1,3420
CHP2_ERBB4_3.1,768
CHP2_ERBB4_2.1,5411
CHP2_ERBB4_1.1,4240
CHP2_VHL_1.1,824
CHP2_VHL_2.1,4081
CHP2_VHL_3.1,5300
CHP2_MLH1_1.1,5475
CHP2_CTNNB1_1.1,1498
CHP2_PIK3CA_1.1,3459
CHP2_PIK3CA_2.1,2449
CHP2_PIK3CA_3.1,4856
CHP2_PIK3CA_4.1,2745
CHP2_PIK3CA_5.1,1596
CHP2_PIK3CA_6.1,2406
CHP2_PIK3CA_7.1,4970
CHP2_PIK3CA_8.1,3003
CHP2_PIK3CA_9.1,7494
CHP2_PIK3CA_10.1,3693
CHP2_PIK3CA_11.1,4028
CHP2_FGFR3_1.1,1334
CHP2_FGFR3_2.1,521
CHP2_FGFR3_3.1,2047
CHP2_FGFR3_4.1,3844
CHP2_FGFR3_5.1,3538
CHP2_PDGFRA_1.1,3082
CHP2_PDGFRA_2.1,6195
CHP2_PDGFRA_3.1,3678
CHP2_PDGFRA_4.1,5080
CHP2_KIT_1.1,5726
CHP2_KIT_2.1,5356
CHP2_KIT_3.1,4234
CHP2_KIT_4.1,7751
CHP2_KIT_5.1,3112
CHP2_KIT_6.1,7157
CHP2_KIT_7.1,3922
CHP2_KIT_8.1,5977
CHP2_KIT_9.1,2860
CHP2_KDR_9.1,2211
CHP2_KDR_8.1,6312
CHP2_KDR_7.1,5795
CHP2_KDR_6.1,7920
CHP2_KDR_5.1,9441
CHP2_KDR_4.1,4401
CHP2_KDR_3.1,3374
CHP2_KDR_2.1,1938
CHP2_KDR_1.1,4205
CHP2_FBXW7_5.1,5286
CHP2_FBXW7_4.1,5019
CHP2_FBXW7_3.1,5336
CHP2_FBXW7_2.1,6009
CHP2_FBXW7_1.1,4439
CHP2_APC_1.1,3792
CHP2_APC_2.1,4329
CHP2_APC_3.1,3794
CHP2_APC_4.1,4626
CHP2_APC_5.1,1510
CHP2_APC_6.1,5655
CHP2_APC_7.1,1323
CHP2_CSF1R_2.1,812
CHP2_CSF1R_1.1,2283
CHP2_NPM1_1.1,4383
CHP2_EGFR_1.1,3082
CHP2_EGFR_2.1,3486
CHP2_EGFR_3.1,8616
CHP2_EGFR_4.1,1355
CHP2_EGFR_5.1,3710
CHP2_EGFR_6.1,1960
CHP2_EGFR_7.1,3261
CHP2_EGFR_8.1,4181
CHP2_MET_1.1,4863
CHP2_MET_2.1,2835
CHP2_MET_3.1,2594
CHP2_MET_4.1,4426
CHP2_MET_5.1,3878
CHP2_MET_6.1,2364
CHP2_SMO_1.1,4347
CHP2_SMO_2.1,1536
CHP2_SMO_3.1,2103
CHP2_SMO_4.1,1974
CHP2_SMO_5.1,3179
CHP2_BRAF_2.1,3831
CHP2_BRAF_1.1,4474
CHP2_EZH2_1.1,3757
CHP2_FGFR1_2.1,3095
CHP2_FGFR1_1.1,1950
CHP2_JAK2_1.1,2777
CHP2_CDKN2A_2.1,1011
CHP2_CDKN2A_1.1,1920
CHP2_GNAQ_1.1,3428
CHP2_ABL1_1.1,8225
CHP2_ABL1_2.1,5600
CHP2_ABL1_3.1,4153
CHP2_ABL1_4.1,2494
CHP2_NOTCH1_3.1,1421
CHP2_NOTCH1_2.1,4244
CHP2_NOTCH1_1.1,807
CHP2_RET_1.1,3024
CHP2_RET_2.1,943
CHP2_RET_3.1,2480
CHP2_RET_4.1,1781
CHP2_RET_5.1,3696
CHP2_PTEN_1.1,1597
CHP2_PTEN_2.1,5083
CHP2_PTEN_3.1,2932
CHP2_PTEN_4.1,2753
CHP2_PTEN_5.1,3732
CHP2_PTEN_6.1,3615
CHP2_PTEN_7.1,9718
CHP2_PTEN_8.1,4021
CHP2_FGFR2_4.1,3902
CHP2_FGFR2_3.1,1883
CHP2_FGFR2_2.1,4273
CHP2_FGFR2_1.1,2533
CHP2_HRAS_2.1,1118
CHP2_HRAS_1.1,1035
CHP2_ATM_1.1,4036
CHP2_ATM_2.1,6292
CHP2_ATM_3.1,5730
CHP2_ATM_4.1,4099
CHP2_ATM_5.1,4480
CHP2_ATM_6.1,3731
CHP2_ATM_7.1,7048
CHP2_ATM_8.1,7197
CHP2_ATM_9.1,2289
CHP2_ATM_10.1,4177
CHP2_ATM_11.1,6091
CHP2_ATM_12.1,6220
CHP2_ATM_13.1,6071
CHP2_ATM_14.1,3159
CHP2_ATM_15.1,3741
CHP2_ATM_16.1,2533
CHP2_ATM_17.1,1271
CHP2_KRAS_3.1,4452
CHP2_KRAS_2.1,4369
CHP2_KRAS_1.1,3785
CHP2_PTPN11_1.1,5125
CHP2_PTPN11_2.1,4205
CHP2_HNF1A_1.1,2872
CHP2_HNF1A_2.1,4356
CHP2_FLT3_4.1,3837
CHP2_FLT3_3.1,4719
CHP2_FLT3_2.1,4138
CHP2_FLT3_1.1,5889
CHP2_RB1_1.1,3280
CHP2_RB1_2.1,3481
CHP2_RB1_3.1,3107
CHP2_RB1_4.1,2239
CHP2_RB1_5.1,3431
CHP2_RB1_6.1,5214
CHP2_RB1_7.1,4062
CHP2_RB1_8.1,3514
CHP2_RB1_9.1,5155
CHP2_RB1_10.1,3158
CHP2_AKT1_2.1,2783
CHP2_AKT1_1.1,1609
CHP2_IDH2_1.1,3762
CHP2_CDH1_1.1,4366
CHP2_CDH1_2.1,3289
CHP2_CDH1_3.1,4926
CHP2_TP53_8.1,2773
CHP2_TP53_7.1,2560
CHP2_TP53_6.1,5430
CHP2_TP53_5.1,2870
CHP2_TP53_4.1,4740
CHP2_TP53_3.1,3087
CHP2_TP53_2.1,2140
CHP2_TP53_1.1,5332
CHP2_ERBB2_1.1,4889
CHP2_ERBB2_2.1,2540
CHP2_ERBB2_3.1,2274
CHP2_SMAD4_1.1,3485
CHP2_SMAD4_2.1,2267
CHP2_SMAD4_3.1,2348
CHP2_SMAD4_4.1,3824
CHP2_SMAD4_5.1,3040
CHP2_SMAD4_6.1,4255
CHP2_SMAD4_7.1,1602
CHP2_SMAD4_8.1,4913
CHP2_SMAD4_9.1,1890
CHP2_STK11_1.1,4407
CHP2_STK11_2.1,825
CHP2_STK11_3.1,2093
CHP2_STK11_4.1,2439
CHP2_STK11_5.1,2723
CHP2_GNA11_1.1,2008
CHP2_JAK3_3.1,3531
CHP2_JAK3_2.1,2913
CHP2_JAK3_1.1,3194
CHP2_SRC_1.1,4644
CHP2_GNAS_1.1,1465
CHP2_GNAS_2.1,4734
CHP2_SMARCB1_1.1,3481
CHP2_SMARCB1_2.1,649
CHP2_SMARCB1_3.1,4862
CHP2_SMARCB1_4.1,1500
