Region,Coverage
CHP2_MPL_1.1,1716
CHP2_NRAS_3.1,4209
CHP2_NRAS_2.1,2762
CHP2_NRAS_1.1,4069
CHP2_ALK_2.1,1076
CHP2_ALK_1.1,1712
CHP2_IDH1_1.1,4291
CHP2_ERBB4_8.1,3636
CHP2_ERBB4_7.1,1043
CHP2_ERBB4_6.1,5630
CHP2_ERBB4_5.1,3871
CHP2_ERBB4_4.1,2685
CHP2_ERBB4_3.1,1018
CHP2_ERBB4_2.1,4832
CHP2_ERBB4_1.1,3486
CHP2_VHL_1.1,900
CHP2_VHL_2.1,3021
CHP2_VHL_3.1,4192
CHP2_MLH1_1.1,4466
CHP2_CTNNB1_1.1,1424
CHP2_PIK3CA_1.1,3541
CHP2_PIK3CA_2.1,2368
CHP2_PIK3CA_3.1,4230
CHP2_PIK3CA_4.1,2052
CHP2_PIK3CA_5.1,1297
CHP2_PIK3CA_6.1,2726
CHP2_PIK3CA_7.1,4831
CHP2_PIK3CA_8.1,2413
CHP2_PIK3CA_9.1,7545
CHP2_PIK3CA_10.1,3291
CHP2_PIK3CA_11.1,3919
CHP2_FGFR3_1.1,1334
CHP2_FGFR3_2.1,546
CHP2_FGFR3_3.1,1729
CHP2_FGFR3_4.1,3278
CHP2_FGFR3_5.1,2879
CHP2_PDGFRA_1.1,2136
CHP2_PDGFRA_2.1,4793
CHP2_PDGFRA_3.1,2786
CHP2_PDGFRA_4.1,3310
CHP2_KIT_1.1,3799
CHP2_KIT_2.1,4385
CHP2_KIT_3.1,3655
CHP2_KIT_4.1,4759
CHP2_KIT_5.1,2451
CHP2_KIT_6.1,5719
CHP2_KIT_7.1,3216
CHP2_KIT_8.1,4432
CHP2_KIT_9.1,5941
CHP2_KDR_9.1,1599
CHP2_KDR_8.1,4195
CHP2_KDR_7.1,4568
CHP2_KDR_6.1,6373
CHP2_KDR_5.1,7834
CHP2_KDR_4.1,3059
CHP2_KDR_3.1,2500
CHP2_KDR_2.1,2043
CHP2_KDR_1.1,3105
CHP2_FBXW7_5.1,4471
CHP2_FBXW7_4.1,4298
CHP2_FBXW7_3.1,3176
CHP2_FBXW7_2.1,4646
CHP2_FBXW7_1.1,3033
CHP2_APC_1.1,3770
CHP2_APC_2.1,3911
CHP2_APC_3.1,2838
CHP2_APC_4.1,3424
CHP2_APC_5.1,1384
CHP2_APC_6.1,4797
CHP2_APC_7.1,1379
CHP2_CSF1R_2.1,899
CHP2_CSF1R_1.1,2648
CHP2_NPM1_1.1,3574
CHP2_EGFR_1.1,3395
CHP2_EGFR_2.1,2979
CHP2_EGFR_3.1,7758
CHP2_EGFR_4.1,1406
CHP2_EGFR_5.1,2680
CHP2_EGFR_6.1,1869
CHP2_EGFR_7.1,3120
CHP2_EGFR_8.1,3144
CHP2_MET_1.1,4995
