Region,Coverage
CHP2_MPL_1.1,631
CHP2_NRAS_3.1,2954
CHP2_NRAS_2.1,1831
CHP2_NRAS_1.1,3111
CHP2_ALK_2.1,513
CHP2_ALK_1.1,1058
CHP2_IDH1_1.1,3051
CHP2_ERBB4_8.1,2857
CHP2_ERBB4_7.1,481
CHP2_ERBB4_6.1,6012
CHP2_ERBB4_5.1,3742
CHP2_ERBB4_4.1,2398
CHP2_ERBB4_3.1,464
CHP2_ERBB4_2.1,3738
CHP2_ERBB4_1.1,2981
CHP2_VHL_1.1,313
CHP2_VHL_2.1,2554
CHP2_VHL_3.1,3256
CHP2_MLH1_1.1,3972
CHP2_CTNNB1_1.1,929
CHP2_PIK3CA_1.1,2704
CHP2_PIK3CA_2.1,1513
CHP2_PIK3CA_3.1,3299
CHP2_PIK3CA_4.1,1689
CHP2_PIK3CA_5.1,1811
CHP2_PIK3CA_6.1,1116
CHP2_PIK3CA_7.1,3888
CHP2_PIK3CA_8.1,1965
CHP2_PIK3CA_9.1,5722
CHP2_PIK3CA_10.1,2826
CHP2_PIK3CA_11.1,2815
CHP2_FGFR3_1.1,543
CHP2_FGFR3_2.1,207
CHP2_FGFR3_3.1,979
CHP2_FGFR3_4.1,1743
CHP2_FGFR3_5.1,1863
CHP2_PDGFRA_1.1,1611
CHP2_PDGFRA_2.1,4119
CHP2_PDGFRA_3.1,2428
CHP2_PDGFRA_4.1,2518
CHP2_KIT_1.1,3946
CHP2_KIT_2.1,3179
CHP2_KIT_3.1,2531
CHP2_KIT_4.1,4728
CHP2_KIT_5.1,2035
CHP2_KIT_6.1,4823
CHP2_KIT_7.1,2424
CHP2_KIT_8.1,3861
CHP2_KIT_9.1,4758
CHP2_KDR_9.1,766
CHP2_KDR_8.1,4390
CHP2_KDR_7.1,3464
CHP2_KDR_6.1,5440
CHP2_KDR_5.1,5776
CHP2_KDR_4.1,3038
CHP2_KDR_3.1,1910
CHP2_KDR_2.1,990
CHP2_KDR_1.1,2333
CHP2_FBXW7_5.1,3118
CHP2_FBXW7_4.1,3088
CHP2_FBXW7_3.1,3799
CHP2_FBXW7_2.1,3405
CHP2_FBXW7_1.1,2548
CHP2_APC_1.1,2462
CHP2_APC_2.1,2938
CHP2_APC_3.1,2932
CHP2_APC_4.1,3307
CHP2_APC_5.1,1359
CHP2_APC_6.1,4182
CHP2_APC_7.1,1502
CHP2_CSF1R_2.1,398
CHP2_CSF1R_1.1,1368
CHP2_NPM1_1.1,2374
CHP2_EGFR_1.1,1904
CHP2_EGFR_2.1,1746
CHP2_EGFR_3.1,4957
CHP2_EGFR_4.1,601
CHP2_EGFR_5.1,1746
CHP2_EGFR_6.1,1027
CHP2_EGFR_7.1,1455
CHP2_EGFR_8.1,1918
CHP2_MET_1.1,3405
CHP2_MET_2.1,2500
CHP2_MET_3.1,1911
CHP2_MET_4.1,3587
CHP2_MET_5.1,3631
CHP2_MET_6.1,1418
CHP2_SMO_1.1,2356
CHP2_SMO_2.1,712
CHP2_SMO_3.1,995
CHP2_SMO_4.1,969
CHP2_SMO_5.1,1617
CHP2_BRAF_2.1,3348
CHP2_BRAF_1.1,3414
CHP2_EZH2_1.1,2783
CHP2_FGFR1_2.1,1625
CHP2_FGFR1_1.1,895
CHP2_JAK2_1.1,2178
CHP2_CDKN2A_2.1,519
CHP2_CDKN2A_1.1,1115
CHP2_GNAQ_1.1,2139
CHP2_ABL1_1.1,4292
CHP2_ABL1_2.1,3412
CHP2_ABL1_3.1,2270
CHP2_ABL1_4.1,1191
CHP2_NOTCH1_3.1,559
CHP2_NOTCH1_2.1,2015
CHP2_NOTCH1_1.1,270
CHP2_RET_1.1,1446
CHP2_RET_2.1,406
CHP2_RET_3.1,1296
CHP2_RET_4.1,837
CHP2_RET_5.1,1961
CHP2_PTEN_1.1,885
CHP2_PTEN_2.1,4297
CHP2_PTEN_3.1,2523
CHP2_PTEN_4.1,2444
CHP2_PTEN_5.1,3000
CHP2_PTEN_6.1,2563
CHP2_PTEN_7.1,7116
CHP2_PTEN_8.1,3276
CHP2_FGFR2_4.1,2938
CHP2_FGFR2_3.1,1064
CHP2_FGFR2_2.1,2819
CHP2_FGFR2_1.1,1730
CHP2_HRAS_2.1,428
CHP2_HRAS_1.1,478
CHP2_ATM_1.1,3015
CHP2_ATM_2.1,4468
CHP2_ATM_3.1,4735
CHP2_ATM_4.1,2741
CHP2_ATM_5.1,3248
CHP2_ATM_6.1,2600
CHP2_ATM_7.1,6283
CHP2_ATM_8.1,6165
CHP2_ATM_9.1,1680
CHP2_ATM_10.1,3055
CHP2_ATM_11.1,4946
CHP2_ATM_12.1,5480
CHP2_ATM_13.1,4678
CHP2_ATM_14.1,2588
CHP2_ATM_15.1,2592
CHP2_ATM_16.1,1572
CHP2_ATM_17.1,835
CHP2_KRAS_3.1,4113
CHP2_KRAS_2.1,3267
CHP2_KRAS_1.1,2745
CHP2_PTPN11_1.1,3723
CHP2_PTPN11_2.1,3544
CHP2_HNF1A_1.1,1577
CHP2_HNF1A_2.1,2789
CHP2_FLT3_4.1,2648
CHP2_FLT3_3.1,3725
CHP2_FLT3_2.1,2935
CHP2_FLT3_1.1,4731
CHP2_RB1_1.1,3427
CHP2_RB1_2.1,3067
CHP2_RB1_3.1,2152
CHP2_RB1_4.1,1419
CHP2_RB1_5.1,2697
CHP2_RB1_6.1,4549
CHP2_RB1_7.1,3025
CHP2_RB1_8.1,3154
CHP2_RB1_9.1,3763
CHP2_RB1_10.1,2638
CHP2_AKT1_2.1,1363
CHP2_AKT1_1.1,710
CHP2_IDH2_1.1,1937
CHP2_CDH1_1.1,3020
CHP2_CDH1_2.1,2195
CHP2_CDH1_3.1,3655
CHP2_TP53_8.1,1640
CHP2_TP53_7.1,1550
CHP2_TP53_6.1,3337
CHP2_TP53_5.1,1882
CHP2_TP53_4.1,2613
CHP2_TP53_3.1,1759
CHP2_TP53_2.1,1067
CHP2_TP53_1.1,3264
CHP2_ERBB2_1.1,2969
CHP2_ERBB2_2.1,1522
CHP2_ERBB2_3.1,1164
CHP2_SMAD4_1.1,2788
CHP2_SMAD4_2.1,1874
CHP2_SMAD4_3.1,2017
CHP2_SMAD4_4.1,3237
CHP2_SMAD4_5.1,2253
CHP2_SMAD4_6.1,3432
CHP2_SMAD4_7.1,1346
CHP2_SMAD4_8.1,3597
CHP2_SMAD4_9.1,1565
CHP2_STK11_1.1,2368
CHP2_STK11_2.1,355
CHP2_STK11_3.1,890
CHP2_STK11_4.1,1578
CHP2_STK11_5.1,1558
CHP2_GNA11_1.1,762
CHP2_JAK3_3.1,1850
CHP2_JAK3_2.1,1351
CHP2_JAK3_1.1,2060
CHP2_SRC_1.1,2183
CHP2_GNAS_1.1,1026
CHP2_GNAS_2.1,3050
CHP2_SMARCB1_1.1,2112
CHP2_SMARCB1_2.1,241
CHP2_SMARCB1_3.1,2685
CHP2_SMARCB1_4.1,639
