Region,Coverage
CHP2_MPL_1.1,346
CHP2_NRAS_3.1,1749
CHP2_NRAS_2.1,1073
CHP2_NRAS_1.1,1962
CHP2_ALK_2.1,207
CHP2_ALK_1.1,585
CHP2_IDH1_1.1,1858
CHP2_ERBB4_8.1,1701
CHP2_ERBB4_7.1,242
CHP2_ERBB4_6.1,4472
CHP2_ERBB4_5.1,2854
CHP2_ERBB4_4.1,1558
CHP2_ERBB4_3.1,200
CHP2_ERBB4_2.1,2188
CHP2_ERBB4_1.1,2239
CHP2_VHL_1.1,146
CHP2_VHL_2.1,1519
CHP2_VHL_3.1,2321
CHP2_MLH1_1.1,2952
CHP2_CTNNB1_1.1,513
CHP2_PIK3CA_1.1,1674
CHP2_PIK3CA_2.1,829
CHP2_PIK3CA_3.1,1928
CHP2_PIK3CA_4.1,937
CHP2_PIK3CA_5.1,1128
CHP2_PIK3CA_6.1,576
CHP2_PIK3CA_7.1,2451
CHP2_PIK3CA_8.1,1392
CHP2_PIK3CA_9.1,3926
CHP2_PIK3CA_10.1,1785
CHP2_PIK3CA_11.1,1637
CHP2_FGFR3_1.1,281
CHP2_FGFR3_2.1,126
CHP2_FGFR3_3.1,649
CHP2_FGFR3_4.1,1085
CHP2_FGFR3_5.1,983
CHP2_PDGFRA_1.1,1024
CHP2_PDGFRA_2.1,2779
CHP2_PDGFRA_3.1,1479
CHP2_PDGFRA_4.1,1447
CHP2_KIT_1.1,3071
CHP2_KIT_2.1,1921
CHP2_KIT_3.1,1417
CHP2_KIT_4.1,3396
CHP2_KIT_5.1,1273
CHP2_KIT_6.1,3310
CHP2_KIT_7.1,1147
CHP2_KIT_8.1,2578
CHP2_KIT_9.1,3156
CHP2_KDR_9.1,416
CHP2_KDR_8.1,3507
CHP2_KDR_7.1,1957
CHP2_KDR_6.1,3378
CHP2_KDR_5.1,3794
CHP2_KDR_4.1,2035
CHP2_KDR_3.1,1004
CHP2_KDR_2.1,440
CHP2_KDR_1.1,1463
CHP2_FBXW7_5.1,1971
CHP2_FBXW7_4.1,1983
CHP2_FBXW7_3.1,3019
CHP2_FBXW7_2.1,2035
CHP2_FBXW7_1.1,1351
CHP2_APC_1.1,1574
CHP2_APC_2.1,1660
CHP2_APC_3.1,1707
CHP2_APC_4.1,2240
CHP2_APC_5.1,599
CHP2_APC_6.1,2906
CHP2_APC_7.1,664
CHP2_CSF1R_2.1,158
CHP2_CSF1R_1.1,840
CHP2_NPM1_1.1,1503
CHP2_EGFR_1.1,1050
CHP2_EGFR_2.1,939
CHP2_EGFR_3.1,3583
CHP2_EGFR_4.1,267
CHP2_EGFR_5.1,1056
CHP2_EGFR_6.1,573
CHP2_EGFR_7.1,781
CHP2_EGFR_8.1,1511
CHP2_MET_1.1,2206
CHP2_MET_2.1,1523
CHP2_MET_3.1,1144
CHP2_MET_4.1,2481
CHP2_MET_5.1,2471
CHP2_MET_6.1,893
CHP2_SMO_1.1,1537
CHP2_SMO_2.1,359
CHP2_SMO_3.1,500
CHP2_SMO_4.1,530
CHP2_SMO_5.1,1049
CHP2_BRAF_2.1,2260
CHP2_BRAF_1.1,2088
CHP2_EZH2_1.1,1584
CHP2_FGFR1_2.1,983
CHP2_FGFR1_1.1,514
CHP2_JAK2_1.1,1200
CHP2_CDKN2A_2.1,290
CHP2_CDKN2A_1.1,716
CHP2_GNAQ_1.1,1335
CHP2_ABL1_1.1,3216
CHP2_ABL1_2.1,2331
CHP2_ABL1_3.1,1787
CHP2_ABL1_4.1,750
CHP2_NOTCH1_3.1,242
CHP2_NOTCH1_2.1,1333
CHP2_NOTCH1_1.1,135
CHP2_RET_1.1,993
CHP2_RET_2.1,188
CHP2_RET_3.1,776
CHP2_RET_4.1,396
CHP2_RET_5.1,1352
CHP2_PTEN_1.1,552
CHP2_PTEN_2.1,2897
CHP2_PTEN_3.1,1574
CHP2_PTEN_4.1,1666
CHP2_PTEN_5.1,2077
CHP2_PTEN_6.1,1653
CHP2_PTEN_7.1,5155
CHP2_PTEN_8.1,2193
CHP2_FGFR2_4.1,1717
CHP2_FGFR2_3.1,729
CHP2_FGFR2_2.1,1806
CHP2_FGFR2_1.1,1004
CHP2_HRAS_2.1,205
CHP2_HRAS_1.1,202
CHP2_ATM_1.1,2325
CHP2_ATM_2.1,2725
CHP2_ATM_3.1,3596
CHP2_ATM_4.1,1604
CHP2_ATM_5.1,1955
CHP2_ATM_6.1,1642
CHP2_ATM_7.1,4558
CHP2_ATM_8.1,4513
CHP2_ATM_9.1,944
CHP2_ATM_10.1,2085
CHP2_ATM_11.1,2914
CHP2_ATM_12.1,4326
CHP2_ATM_13.1,3581
CHP2_ATM_14.1,1694
CHP2_ATM_15.1,1573
CHP2_ATM_16.1,886
CHP2_ATM_17.1,327
CHP2_KRAS_3.1,2598
CHP2_KRAS_2.1,1825
CHP2_KRAS_1.1,1620
CHP2_PTPN11_1.1,2351
CHP2_PTPN11_2.1,2070
CHP2_HNF1A_1.1,843
CHP2_HNF1A_2.1,1956
CHP2_FLT3_4.1,1706
CHP2_FLT3_3.1,2489
CHP2_FLT3_2.1,1840
CHP2_FLT3_1.1,3622
CHP2_RB1_1.1,2393
CHP2_RB1_2.1,1821
CHP2_RB1_3.1,1233
CHP2_RB1_4.1,736
CHP2_RB1_5.1,1637
CHP2_RB1_6.1,3012
CHP2_RB1_7.1,1440
CHP2_RB1_8.1,2183
CHP2_RB1_9.1,2359
CHP2_RB1_10.1,1375
CHP2_AKT1_2.1,668
CHP2_AKT1_1.1,343
CHP2_IDH2_1.1,1346
CHP2_CDH1_1.1,1674
CHP2_CDH1_2.1,1386
CHP2_CDH1_3.1,2579
CHP2_TP53_8.1,1019
CHP2_TP53_7.1,905
CHP2_TP53_6.1,2246
CHP2_TP53_5.1,1126
CHP2_TP53_4.1,1641
CHP2_TP53_3.1,1194
CHP2_TP53_2.1,557
CHP2_TP53_1.1,2283
CHP2_ERBB2_1.1,2170
CHP2_ERBB2_2.1,948
CHP2_ERBB2_3.1,638
CHP2_SMAD4_1.1,1606
CHP2_SMAD4_2.1,1081
CHP2_SMAD4_3.1,1245
CHP2_SMAD4_4.1,1994
CHP2_SMAD4_5.1,1330
CHP2_SMAD4_6.1,2520
CHP2_SMAD4_7.1,874
CHP2_SMAD4_8.1,2374
CHP2_SMAD4_9.1,805
CHP2_STK11_1.1,1464
CHP2_STK11_2.1,176
CHP2_STK11_3.1,555
CHP2_STK11_4.1,904
CHP2_STK11_5.1,910
CHP2_GNA11_1.1,435
CHP2_JAK3_3.1,1252
CHP2_JAK3_2.1,638
CHP2_JAK3_1.1,1570
CHP2_SRC_1.1,1485
CHP2_GNAS_1.1,641
CHP2_GNAS_2.1,2195
CHP2_SMARCB1_1.1,1454
CHP2_SMARCB1_2.1,129
CHP2_SMARCB1_3.1,1516
