Region,Coverage
CHP2_MPL_1.1,738
CHP2_NRAS_3.1,2690
CHP2_NRAS_2.1,1738
CHP2_NRAS_1.1,2845
CHP2_ALK_2.1,467
CHP2_ALK_1.1,1115
CHP2_IDH1_1.1,2971
CHP2_ERBB4_8.1,2755
CHP2_ERBB4_7.1,546
CHP2_ERBB4_6.1,5626
CHP2_ERBB4_5.1,3628
CHP2_ERBB4_4.1,2393
CHP2_ERBB4_3.1,509
CHP2_ERBB4_2.1,3579
CHP2_ERBB4_1.1,3095
CHP2_VHL_1.1,256
CHP2_VHL_2.1,2214
CHP2_VHL_3.1,2949
CHP2_MLH1_1.1,3979
CHP2_CTNNB1_1.1,1013
CHP2_PIK3CA_1.1,2608
CHP2_PIK3CA_2.1,1455
CHP2_PIK3CA_3.1,2782
CHP2_PIK3CA_4.1,1699
CHP2_PIK3CA_5.1,1425
CHP2_PIK3CA_6.1,1197
CHP2_PIK3CA_7.1,3691
CHP2_PIK3CA_8.1,2025
CHP2_PIK3CA_9.1,5157
CHP2_PIK3CA_10.1,2652
CHP2_PIK3CA_11.1,2713
CHP2_FGFR3_1.1,418
CHP2_FGFR3_2.1,244
CHP2_FGFR3_3.1,810
CHP2_FGFR3_4.1,1533
CHP2_FGFR3_5.1,1419
CHP2_PDGFRA_1.1,1572
CHP2_PDGFRA_2.1,4018
CHP2_PDGFRA_3.1,2609
CHP2_PDGFRA_4.1,2446
CHP2_KIT_1.1,3880
CHP2_KIT_2.1,3247
CHP2_KIT_3.1,2611
CHP2_KIT_4.1,4965
CHP2_KIT_5.1,2080
CHP2_KIT_6.1,4856
CHP2_KIT_7.1,2346
CHP2_KIT_8.1,3977
CHP2_KIT_9.1,4644
CHP2_KDR_9.1,917
CHP2_KDR_8.1,3975
CHP2_KDR_7.1,3301
CHP2_KDR_6.1,5092
CHP2_KDR_5.1,5557
CHP2_KDR_4.1,2991
CHP2_KDR_3.1,1990
CHP2_KDR_2.1,1032
CHP2_KDR_1.1,2590
CHP2_FBXW7_5.1,3425
CHP2_FBXW7_4.1,3442
CHP2_FBXW7_3.1,3664
CHP2_FBXW7_2.1,3352
CHP2_FBXW7_1.1,2437
CHP2_APC_1.1,2580
CHP2_APC_2.1,3041
CHP2_APC_3.1,2900
CHP2_APC_4.1,3233
CHP2_APC_5.1,1074
CHP2_APC_6.1,4451
CHP2_APC_7.1,1216
CHP2_CSF1R_2.1,384
CHP2_CSF1R_1.1,1425
CHP2_NPM1_1.1,2594
CHP2_EGFR_1.1,2020
CHP2_EGFR_2.1,1638
CHP2_EGFR_3.1,4473
