Region,Coverage
CHP2_MPL_1.1,749
CHP2_NRAS_3.1,3485
CHP2_NRAS_2.1,1918
CHP2_NRAS_1.1,3280
CHP2_ALK_2.1,583
CHP2_ALK_1.1,1314
CHP2_IDH1_1.1,3132
CHP2_ERBB4_8.1,3023
CHP2_ERBB4_7.1,472
CHP2_ERBB4_6.1,5798
CHP2_ERBB4_5.1,3649
CHP2_ERBB4_4.1,2407
CHP2_ERBB4_3.1,460
CHP2_ERBB4_2.1,3769
CHP2_ERBB4_1.1,3298
CHP2_VHL_1.1,280
CHP2_VHL_2.1,3002
CHP2_VHL_3.1,4106
CHP2_MLH1_1.1,4328
CHP2_CTNNB1_1.1,945
CHP2_PIK3CA_1.1,2807
CHP2_PIK3CA_2.1,1434
CHP2_PIK3CA_3.1,3356
CHP2_PIK3CA_4.1,1585
CHP2_PIK3CA_5.1,1506
CHP2_PIK3CA_6.1,1308
CHP2_PIK3CA_7.1,4321
CHP2_PIK3CA_8.1,2077
CHP2_PIK3CA_9.1,6264
CHP2_PIK3CA_10.1,2952
CHP2_PIK3CA_11.1,2954
CHP2_FGFR3_1.1,481
CHP2_FGFR3_2.1,273
CHP2_FGFR3_3.1,1383
CHP2_FGFR3_4.1,2111
CHP2_FGFR3_5.1,2044
CHP2_PDGFRA_1.1,1734
CHP2_PDGFRA_2.1,4877
CHP2_PDGFRA_3.1,2699
CHP2_PDGFRA_4.1,3091
CHP2_KIT_1.1,3584
CHP2_KIT_2.1,3650
CHP2_KIT_3.1,2614
CHP2_KIT_4.1,4803
CHP2_KIT_5.1,2049
CHP2_KIT_6.1,5443
CHP2_KIT_7.1,2423
CHP2_KIT_8.1,4229
CHP2_KIT_9.1,5257
CHP2_KDR_9.1,1158
CHP2_KDR_8.1,5014
CHP2_KDR_7.1,3862
CHP2_KDR_6.1,5766
CHP2_KDR_5.1,6311
CHP2_KDR_4.1,2953
CHP2_KDR_3.1,1789
CHP2_KDR_2.1,1192
CHP2_KDR_1.1,2622
CHP2_FBXW7_5.1,3545
CHP2_FBXW7_4.1,3630
CHP2_FBXW7_3.1,3456
CHP2_FBXW7_2.1,3544
CHP2_FBXW7_1.1,2332
CHP2_APC_1.1,2874
CHP2_APC_2.1,2848
CHP2_APC_3.1,2866
CHP2_APC_4.1,3452
CHP2_APC_5.1,995
CHP2_APC_6.1,4450
CHP2_APC_7.1,1100
CHP2_CSF1R_2.1,525
CHP2_CSF1R_1.1,1787
CHP2_NPM1_1.1,2764
CHP2_EGFR_1.1,2286
CHP2_EGFR_2.1,2153
CHP2_EGFR_3.1,6211
CHP2_EGFR_4.1,781
CHP2_EGFR_5.1,2178
CHP2_EGFR_6.1,663
CHP2_EGFR_7.1,1960
CHP2_EGFR_8.1,2817
CHP2_MET_1.1,3962
CHP2_MET_2.1,2275
CHP2_MET_3.1,1833
CHP2_MET_4.1,3472
CHP2_MET_5.1,3451
CHP2_MET_6.1,1840
CHP2_SMO_1.1,3183
CHP2_SMO_2.1,1095
CHP2_SMO_3.1,1493
CHP2_SMO_4.1,1396
CHP2_SMO_5.1,2221
CHP2_BRAF_2.1,3225
CHP2_BRAF_1.1,3557
CHP2_EZH2_1.1,3226
CHP2_FGFR1_2.1,2326
CHP2_FGFR1_1.1,1125
CHP2_JAK2_1.1,2117
CHP2_CDKN2A_2.1,565
