Region,Coverage
CHP2_MPL_1.1,616
CHP2_NRAS_3.1,2332
CHP2_NRAS_2.1,1545
CHP2_NRAS_1.1,2396
CHP2_ALK_2.1,452
CHP2_ALK_1.1,918
CHP2_IDH1_1.1,2751
CHP2_ERBB4_8.1,2465
CHP2_ERBB4_7.1,468
CHP2_ERBB4_6.1,4986
CHP2_ERBB4_5.1,3418
CHP2_ERBB4_4.1,2245
CHP2_ERBB4_3.1,473
CHP2_ERBB4_2.1,3216
CHP2_ERBB4_1.1,2737
CHP2_VHL_1.1,251
CHP2_VHL_2.1,1840
CHP2_VHL_3.1,2472
CHP2_MLH1_1.1,3520
CHP2_CTNNB1_1.1,861
CHP2_PIK3CA_1.1,2272
CHP2_PIK3CA_2.1,1385
CHP2_PIK3CA_3.1,2699
CHP2_PIK3CA_4.1,1499
CHP2_PIK3CA_5.1,1719
CHP2_PIK3CA_6.1,1040
CHP2_PIK3CA_7.1,3308
CHP2_PIK3CA_8.1,1697
CHP2_PIK3CA_9.1,4479
CHP2_PIK3CA_10.1,2287
CHP2_PIK3CA_11.1,2372
CHP2_FGFR3_1.1,424
CHP2_FGFR3_2.1,171
CHP2_FGFR3_3.1,833
CHP2_FGFR3_4.1,1475
CHP2_FGFR3_5.1,1289
CHP2_PDGFRA_1.1,1380
CHP2_PDGFRA_2.1,3667
CHP2_PDGFRA_3.1,2283
CHP2_PDGFRA_4.1,2031
CHP2_KIT_1.1,3379
CHP2_KIT_2.1,2901
CHP2_KIT_3.1,2165
CHP2_KIT_4.1,4360
CHP2_KIT_5.1,1823
CHP2_KIT_6.1,4031
CHP2_KIT_7.1,2212
CHP2_KIT_8.1,3376
CHP2_KIT_9.1,4186
CHP2_KDR_9.1,787
CHP2_KDR_8.1,3441
CHP2_KDR_7.1,3025
CHP2_KDR_6.1,4814
CHP2_KDR_5.1,4911
CHP2_KDR_4.1,2694
CHP2_KDR_3.1,1669
CHP2_KDR_2.1,1031
CHP2_KDR_1.1,2330
CHP2_FBXW7_5.1,2639
CHP2_FBXW7_4.1,3090
CHP2_FBXW7_3.1,3241
CHP2_FBXW7_2.1,3224
CHP2_FBXW7_1.1,2234
CHP2_APC_1.1,2348
CHP2_APC_2.1,2747
CHP2_APC_3.1,2423
CHP2_APC_4.1,2877
CHP2_APC_5.1,1089
CHP2_APC_6.1,4158
CHP2_APC_7.1,1361
CHP2_CSF1R_2.1,328
CHP2_CSF1R_1.1,1191
CHP2_NPM1_1.1,2176
CHP2_EGFR_1.1,1779
CHP2_EGFR_2.1,1428
CHP2_EGFR_3.1,4254
CHP2_EGFR_4.1,506
CHP2_EGFR_5.1,1550
CHP2_EGFR_6.1,982
CHP2_EGFR_7.1,1418
CHP2_EGFR_8.1,1613
CHP2_MET_1.1,3130
CHP2_MET_2.1,1982
CHP2_MET_3.1,1738
CHP2_MET_4.1,3119
CHP2_MET_5.1,3104
CHP2_MET_6.1,1259
CHP2_SMO_1.1,1929
CHP2_SMO_2.1,614
CHP2_SMO_3.1,894
CHP2_SMO_4.1,725
CHP2_SMO_5.1,1395
CHP2_BRAF_2.1,2933
CHP2_BRAF_1.1,2935
CHP2_EZH2_1.1,2293
CHP2_FGFR1_2.1,1434
CHP2_FGFR1_1.1,822
CHP2_JAK2_1.1,1747
CHP2_CDKN2A_2.1,416
CHP2_CDKN2A_1.1,808
CHP2_GNAQ_1.1,2076
CHP2_ABL1_1.1,3856
CHP2_ABL1_2.1,2714
CHP2_ABL1_3.1,1931
CHP2_ABL1_4.1,1164
CHP2_NOTCH1_3.1,372
CHP2_NOTCH1_2.1,1544
CHP2_NOTCH1_1.1,212
CHP2_RET_1.1,1173
CHP2_RET_2.1,316
CHP2_RET_3.1,1058
CHP2_RET_4.1,639
CHP2_RET_5.1,1625
CHP2_PTEN_1.1,767
CHP2_PTEN_2.1,3775
CHP2_PTEN_3.1,2077
CHP2_PTEN_4.1,2164
CHP2_PTEN_5.1,2643
CHP2_PTEN_6.1,2480
CHP2_PTEN_7.1,5376
CHP2_PTEN_8.1,2862
CHP2_FGFR2_4.1,2604
CHP2_FGFR2_3.1,819
CHP2_FGFR2_2.1,2420
CHP2_FGFR2_1.1,1545
CHP2_HRAS_2.1,299
CHP2_HRAS_1.1,294
CHP2_ATM_1.1,2763
CHP2_ATM_2.1,3543
CHP2_ATM_3.1,3748
CHP2_ATM_4.1,2252
CHP2_ATM_5.1,2728
CHP2_ATM_6.1,1891
CHP2_ATM_7.1,4882
CHP2_ATM_8.1,4849
CHP2_ATM_9.1,1530
CHP2_ATM_10.1,2431
CHP2_ATM_11.1,3918
CHP2_ATM_12.1,4529
CHP2_ATM_13.1,3678
CHP2_ATM_14.1,2229
CHP2_ATM_15.1,2087
CHP2_ATM_16.1,1404
CHP2_ATM_17.1,717
CHP2_KRAS_3.1,3609
CHP2_KRAS_2.1,2803
CHP2_KRAS_1.1,2285
CHP2_PTPN11_1.1,3167
CHP2_PTPN11_2.1,2677
CHP2_HNF1A_1.1,1318
CHP2_HNF1A_2.1,2709
CHP2_FLT3_4.1,2351
CHP2_FLT3_3.1,3078
CHP2_FLT3_2.1,2490
CHP2_FLT3_1.1,4147
CHP2_RB1_1.1,3089
CHP2_RB1_2.1,2674
CHP2_RB1_3.1,1900
CHP2_RB1_4.1,1240
CHP2_RB1_5.1,2143
CHP2_RB1_6.1,3910
CHP2_RB1_7.1,2753
CHP2_RB1_8.1,2750
CHP2_RB1_9.1,3495
CHP2_RB1_10.1,2336
CHP2_AKT1_2.1,1075
CHP2_AKT1_1.1,612
CHP2_IDH2_1.1,1651
CHP2_CDH1_1.1,2269
CHP2_CDH1_2.1,1739
CHP2_CDH1_3.1,2722
CHP2_TP53_8.1,1376
CHP2_TP53_7.1,1140
CHP2_TP53_6.1,2597
CHP2_TP53_5.1,1574
CHP2_TP53_4.1,2054
CHP2_TP53_3.1,1584
CHP2_TP53_2.1,925
CHP2_TP53_1.1,2484
CHP2_ERBB2_1.1,2313
CHP2_ERBB2_2.1,1307
CHP2_ERBB2_3.1,940
CHP2_SMAD4_1.1,2442
CHP2_SMAD4_2.1,1552
CHP2_SMAD4_3.1,1965
CHP2_SMAD4_4.1,2875
CHP2_SMAD4_5.1,2082
CHP2_SMAD4_6.1,3232
CHP2_SMAD4_7.1,1366
CHP2_SMAD4_8.1,3152
CHP2_SMAD4_9.1,1288
CHP2_STK11_1.1,1582
CHP2_STK11_2.1,230
CHP2_STK11_3.1,608
CHP2_STK11_4.1,1002
CHP2_STK11_5.1,1012
CHP2_GNA11_1.1,586
CHP2_JAK3_3.1,1269
CHP2_JAK3_2.1,889
CHP2_JAK3_1.1,1404
CHP2_SRC_1.1,1813
CHP2_GNAS_1.1,861
CHP2_GNAS_2.1,2550
CHP2_SMARCB1_1.1,1801
CHP2_SMARCB1_2.1,240
CHP2_SMARCB1_3.1,2169
CHP2_SMARCB1_4.1,478
