Region,Coverage
CHP2_MPL_1.1,900
CHP2_NRAS_3.1,3347
CHP2_NRAS_2.1,2058
CHP2_NRAS_1.1,3062
CHP2_ALK_2.1,592
CHP2_ALK_1.1,1321
CHP2_IDH1_1.1,3294
CHP2_ERBB4_8.1,2924
CHP2_ERBB4_7.1,670
CHP2_ERBB4_6.1,5672
CHP2_ERBB4_5.1,3975
CHP2_ERBB4_4.1,2609
CHP2_ERBB4_3.1,676
CHP2_ERBB4_2.1,4158
CHP2_ERBB4_1.1,3254
CHP2_VHL_1.1,400
CHP2_VHL_2.1,2532
CHP2_VHL_3.1,3638
CHP2_MLH1_1.1,4334
CHP2_CTNNB1_1.1,1171
CHP2_PIK3CA_1.1,3029
CHP2_PIK3CA_2.1,1895
CHP2_PIK3CA_3.1,3471
CHP2_PIK3CA_4.1,1896
CHP2_PIK3CA_5.1,2217
CHP2_PIK3CA_6.1,1576
CHP2_PIK3CA_7.1,4162
CHP2_PIK3CA_8.1,2398
CHP2_PIK3CA_9.1,5810
CHP2_PIK3CA_10.1,3041
CHP2_PIK3CA_11.1,3280
CHP2_FGFR3_1.1,609
CHP2_FGFR3_2.1,263
CHP2_FGFR3_3.1,1035
CHP2_FGFR3_4.1,1868
CHP2_FGFR3_5.1,1821
CHP2_PDGFRA_1.1,1952
CHP2_PDGFRA_2.1,4536
CHP2_PDGFRA_3.1,2931
CHP2_PDGFRA_4.1,2926
CHP2_KIT_1.1,3729
CHP2_KIT_2.1,3840
CHP2_KIT_3.1,2944
CHP2_KIT_4.1,5167
CHP2_KIT_5.1,2332
CHP2_KIT_6.1,5116
CHP2_KIT_7.1,2711
CHP2_KIT_8.1,3973
CHP2_KIT_9.1,5172
CHP2_KDR_9.1,1138
CHP2_KDR_8.1,4239
CHP2_KDR_7.1,3868
CHP2_KDR_6.1,5665
CHP2_KDR_5.1,5902
CHP2_KDR_4.1,2997
CHP2_KDR_3.1,2169
CHP2_KDR_2.1,1347
CHP2_KDR_1.1,2738
CHP2_FBXW7_5.1,3654
CHP2_FBXW7_4.1,3622
CHP2_FBXW7_3.1,3706
CHP2_FBXW7_2.1,4229
CHP2_FBXW7_1.1,2866
CHP2_APC_1.1,3025
CHP2_APC_2.1,3288
CHP2_APC_3.1,2886
CHP2_APC_4.1,3432
CHP2_APC_5.1,1220
CHP2_APC_6.1,4654
CHP2_APC_7.1,2017
CHP2_CSF1R_2.1,534
CHP2_CSF1R_1.1,1724
CHP2_NPM1_1.1,2828
CHP2_EGFR_1.1,2456
CHP2_EGFR_2.1,2100
CHP2_EGFR_3.1,5456
CHP2_EGFR_4.1,819
CHP2_EGFR_5.1,2077
CHP2_EGFR_6.1,1402
CHP2_EGFR_7.1,2122
CHP2_EGFR_8.1,2545
CHP2_MET_1.1,3932
CHP2_MET_2.1,2401
CHP2_MET_3.1,2227
CHP2_MET_4.1,4020
CHP2_MET_5.1,3515
CHP2_MET_6.1,1849
CHP2_SMO_1.1,2746
CHP2_SMO_2.1,1030
CHP2_SMO_3.1,1320
CHP2_SMO_4.1,1197
CHP2_SMO_5.1,1987
CHP2_BRAF_2.1,3419
CHP2_BRAF_1.1,3624
CHP2_EZH2_1.1,3127
CHP2_FGFR1_2.1,2212
CHP2_FGFR1_1.1,1405
CHP2_JAK2_1.1,2370
CHP2_CDKN2A_2.1,680
CHP2_CDKN2A_1.1,1186
CHP2_GNAQ_1.1,2456
CHP2_ABL1_1.1,5439
CHP2_ABL1_2.1,3686
CHP2_ABL1_3.1,2511
CHP2_ABL1_4.1,1555
CHP2_NOTCH1_3.1,608
CHP2_NOTCH1_2.1,2062
CHP2_NOTCH1_1.1,364
CHP2_RET_1.1,1691
CHP2_RET_2.1,606
CHP2_RET_3.1,1322
CHP2_RET_4.1,1098
CHP2_RET_5.1,2255
CHP2_PTEN_1.1,1175
CHP2_PTEN_2.1,4414
CHP2_PTEN_3.1,2739
CHP2_PTEN_4.1,1834
CHP2_PTEN_5.1,3074
CHP2_PTEN_6.1,2834
CHP2_PTEN_7.1,6734
CHP2_PTEN_8.1,3198
CHP2_FGFR2_4.1,3631
CHP2_FGFR2_3.1,1185
CHP2_FGFR2_2.1,3303
CHP2_FGFR2_1.1,2361
CHP2_HRAS_2.1,564
CHP2_HRAS_1.1,502
CHP2_ATM_1.1,3425
CHP2_ATM_2.1,5032
CHP2_ATM_3.1,4690
CHP2_ATM_4.1,2967
CHP2_ATM_5.1,3389
CHP2_ATM_6.1,2655
CHP2_ATM_7.1,5541
CHP2_ATM_8.1,6007
CHP2_ATM_9.1,2078
CHP2_ATM_10.1,3281
CHP2_ATM_11.1,5342
CHP2_ATM_12.1,5704
CHP2_ATM_13.1,4697
CHP2_ATM_14.1,2918
CHP2_ATM_15.1,3107
CHP2_ATM_16.1,1951
CHP2_ATM_17.1,1123
CHP2_KRAS_3.1,4205
CHP2_KRAS_2.1,3540
CHP2_KRAS_1.1,2967
CHP2_PTPN11_1.1,4266
CHP2_PTPN11_2.1,3600
CHP2_HNF1A_1.1,2034
CHP2_HNF1A_2.1,3645
CHP2_FLT3_4.1,3255
CHP2_FLT3_3.1,3951
CHP2_FLT3_2.1,3234
CHP2_FLT3_1.1,5153
CHP2_RB1_1.1,3526
CHP2_RB1_2.1,3246
CHP2_RB1_3.1,2662
CHP2_RB1_4.1,1744
CHP2_RB1_5.1,2823
CHP2_RB1_6.1,4770
CHP2_RB1_7.1,3567
CHP2_RB1_8.1,3360
CHP2_RB1_9.1,4261
CHP2_RB1_10.1,3144
CHP2_AKT1_2.1,1495
CHP2_AKT1_1.1,791
CHP2_IDH2_1.1,2248
CHP2_CDH1_1.1,3237
CHP2_CDH1_2.1,2545
CHP2_CDH1_3.1,3773
CHP2_TP53_8.1,1996
CHP2_TP53_7.1,1634
CHP2_TP53_6.1,3915
CHP2_TP53_5.1,2243
CHP2_TP53_4.1,3092
CHP2_TP53_3.1,2169
CHP2_TP53_2.1,1393
CHP2_TP53_1.1,3529
CHP2_ERBB2_1.1,3055
CHP2_ERBB2_2.1,1854
CHP2_ERBB2_3.1,1292
CHP2_SMAD4_1.1,3206
CHP2_SMAD4_2.1,1983
CHP2_SMAD4_3.1,2284
CHP2_SMAD4_4.1,3388
CHP2_SMAD4_5.1,2662
CHP2_SMAD4_6.1,3687
CHP2_SMAD4_7.1,1652
CHP2_SMAD4_8.1,3850
CHP2_SMAD4_9.1,1660
CHP2_STK11_1.1,2573
CHP2_STK11_2.1,351
CHP2_STK11_3.1,855
CHP2_STK11_4.1,1644
CHP2_STK11_5.1,1354
CHP2_GNA11_1.1,971
CHP2_JAK3_3.1,1959
CHP2_JAK3_2.1,1635
CHP2_JAK3_1.1,2155
CHP2_SRC_1.1,2726
CHP2_GNAS_1.1,1176
CHP2_GNAS_2.1,3382
CHP2_SMARCB1_1.1,2423
CHP2_SMARCB1_2.1,385
CHP2_SMARCB1_3.1,3205
CHP2_SMARCB1_4.1,818
