Region,Coverage
CHP2_MPL_1.1,504
CHP2_NRAS_3.1,2646
CHP2_NRAS_2.1,1289
CHP2_NRAS_1.1,2546
CHP2_ALK_2.1,384
CHP2_ALK_1.1,988
CHP2_IDH1_1.1,1975
CHP2_ERBB4_8.1,1987
CHP2_ERBB4_7.1,295
CHP2_ERBB4_6.1,3589
CHP2_ERBB4_5.1,2131
CHP2_ERBB4_4.1,1698
CHP2_ERBB4_3.1,331
CHP2_ERBB4_2.1,2783
CHP2_ERBB4_1.1,2018
CHP2_VHL_1.1,282
CHP2_VHL_2.1,1814
CHP2_VHL_3.1,2642
CHP2_MLH1_1.1,2381
CHP2_CTNNB1_1.1,598
CHP2_PIK3CA_1.1,1954
CHP2_PIK3CA_2.1,1077
CHP2_PIK3CA_3.1,2213
CHP2_PIK3CA_4.1,1035
CHP2_PIK3CA_5.1,1544
CHP2_PIK3CA_6.1,962
CHP2_PIK3CA_7.1,3139
CHP2_PIK3CA_8.1,1215
CHP2_PIK3CA_9.1,4674
CHP2_PIK3CA_10.1,1882
CHP2_PIK3CA_11.1,2230
CHP2_FGFR3_1.1,524
CHP2_FGFR3_2.1,197
CHP2_FGFR3_3.1,982
CHP2_FGFR3_4.1,1610
CHP2_FGFR3_5.1,1315
CHP2_PDGFRA_1.1,1218
CHP2_PDGFRA_2.1,3696
CHP2_PDGFRA_3.1,1883
CHP2_PDGFRA_4.1,1745
CHP2_KIT_1.1,2220
CHP2_KIT_2.1,3071
CHP2_KIT_3.1,1992
CHP2_KIT_4.1,2952
CHP2_KIT_5.1,1601
CHP2_KIT_6.1,4432
CHP2_KIT_7.1,2025
CHP2_KIT_8.1,3318
CHP2_KIT_9.1,4739
CHP2_KDR_9.1,628
CHP2_KDR_8.1,3073
CHP2_KDR_7.1,2939
CHP2_KDR_6.1,4594
CHP2_KDR_5.1,5367
CHP2_KDR_4.1,2528
CHP2_KDR_3.1,1370
CHP2_KDR_2.1,1096
CHP2_KDR_1.1,1872
CHP2_FBXW7_5.1,3026
CHP2_FBXW7_4.1,2989
CHP2_FBXW7_3.1,2142
CHP2_FBXW7_2.1,3483
CHP2_FBXW7_1.1,1603
CHP2_APC_1.1,2063
CHP2_APC_2.1,1738
CHP2_APC_3.1,1802
CHP2_APC_4.1,2109
CHP2_APC_5.1,636
CHP2_APC_6.1,2791
CHP2_APC_7.1,1022
CHP2_CSF1R_2.1,353
CHP2_CSF1R_1.1,1047
CHP2_NPM1_1.1,1841
CHP2_EGFR_1.1,1895
CHP2_EGFR_2.1,1163
CHP2_EGFR_3.1,4530
CHP2_EGFR_4.1,607
CHP2_EGFR_5.1,1345
CHP2_EGFR_6.1,927
CHP2_EGFR_7.1,1296
CHP2_EGFR_8.1,1526
CHP2_MET_1.1,3349
CHP2_MET_2.1,1988
CHP2_MET_3.1,1258
CHP2_MET_4.1,2633
CHP2_MET_5.1,2678
CHP2_MET_6.1,1642
CHP2_SMO_1.1,2220
CHP2_SMO_2.1,684
CHP2_SMO_3.1,925
CHP2_SMO_4.1,908
CHP2_SMO_5.1,1261
CHP2_BRAF_2.1,2128
CHP2_BRAF_1.1,2551
CHP2_EZH2_1.1,2666
