Region,Coverage
CHP2_MPL_1.1,767
CHP2_NRAS_3.1,2862
CHP2_NRAS_2.1,1844
CHP2_NRAS_1.1,2837
CHP2_ALK_2.1,567
CHP2_ALK_1.1,1321
CHP2_IDH1_1.1,2806
CHP2_ERBB4_8.1,2448
CHP2_ERBB4_7.1,505
CHP2_ERBB4_6.1,4316
CHP2_ERBB4_5.1,3030
CHP2_ERBB4_4.1,2027
CHP2_ERBB4_3.1,504
CHP2_ERBB4_2.1,3134
CHP2_ERBB4_1.1,2601
CHP2_VHL_1.1,430
CHP2_VHL_2.1,2401
CHP2_VHL_3.1,3341
CHP2_MLH1_1.1,3696
CHP2_CTNNB1_1.1,1110
CHP2_PIK3CA_1.1,2349
CHP2_PIK3CA_2.1,1535
CHP2_PIK3CA_3.1,2630
CHP2_PIK3CA_4.1,1587
CHP2_PIK3CA_5.1,1450
CHP2_PIK3CA_6.1,1126
CHP2_PIK3CA_7.1,3442
CHP2_PIK3CA_8.1,1848
CHP2_PIK3CA_9.1,4866
CHP2_PIK3CA_10.1,2498
CHP2_PIK3CA_11.1,2571
CHP2_FGFR3_1.1,569
CHP2_FGFR3_2.1,273
CHP2_FGFR3_3.1,1105
CHP2_FGFR3_4.1,1864
CHP2_FGFR3_5.1,1776
CHP2_PDGFRA_1.1,1424
CHP2_PDGFRA_2.1,3280
CHP2_PDGFRA_3.1,2150
CHP2_PDGFRA_4.1,2099
CHP2_KIT_1.1,2615
CHP2_KIT_2.1,2995
CHP2_KIT_3.1,2322
CHP2_KIT_4.1,3870
CHP2_KIT_5.1,1618
CHP2_KIT_6.1,3672
CHP2_KIT_7.1,2087
CHP2_KIT_8.1,3024
CHP2_KIT_9.1,3717
CHP2_KDR_9.1,807
CHP2_KDR_8.1,3087
CHP2_KDR_7.1,3127
CHP2_KDR_6.1,4067
CHP2_KDR_5.1,4372
CHP2_KDR_4.1,2256
CHP2_KDR_3.1,1647
CHP2_KDR_2.1,1035
CHP2_KDR_1.1,2083
CHP2_FBXW7_5.1,2898
CHP2_FBXW7_4.1,3056
CHP2_FBXW7_3.1,2785
CHP2_FBXW7_2.1,3002
CHP2_FBXW7_1.1,2112
CHP2_APC_1.1,2190
CHP2_APC_2.1,2574
CHP2_APC_3.1,2304
CHP2_APC_4.1,2542
CHP2_APC_5.1,933
CHP2_APC_6.1,3681
CHP2_APC_7.1,1241
CHP2_CSF1R_2.1,429
CHP2_CSF1R_1.1,1341
CHP2_NPM1_1.1,2000
CHP2_EGFR_1.1,2509
CHP2_EGFR_2.1,2194
CHP2_EGFR_3.1,5344
CHP2_EGFR_4.1,839
CHP2_EGFR_5.1,2076
CHP2_EGFR_6.1,1714
CHP2_EGFR_7.1,2199
CHP2_EGFR_8.1,2461
CHP2_MET_1.1,2968
CHP2_MET_2.1,1882
CHP2_MET_3.1,1574
CHP2_MET_4.1,2973
CHP2_MET_5.1,2713
CHP2_MET_6.1,1754
CHP2_SMO_1.1,2382
CHP2_SMO_2.1,985
CHP2_SMO_3.1,1183
CHP2_SMO_4.1,1221
CHP2_SMO_5.1,1940
CHP2_BRAF_2.1,2571
CHP2_BRAF_1.1,2970
CHP2_EZH2_1.1,2489
CHP2_FGFR1_2.1,1933
CHP2_FGFR1_1.1,1004
CHP2_JAK2_1.1,1946
CHP2_CDKN2A_2.1,713
CHP2_CDKN2A_1.1,1051
CHP2_GNAQ_1.1,2041
CHP2_ABL1_1.1,4924
CHP2_ABL1_2.1,3137
CHP2_ABL1_3.1,2295
CHP2_ABL1_4.1,1421
CHP2_NOTCH1_3.1,657
CHP2_NOTCH1_2.1,2192
CHP2_NOTCH1_1.1,308
CHP2_RET_1.1,1972
CHP2_RET_2.1,676
CHP2_RET_3.1,1574
CHP2_RET_4.1,1055
CHP2_RET_5.1,2225
CHP2_PTEN_1.1,942
CHP2_PTEN_2.1,3477
CHP2_PTEN_3.1,2163
CHP2_PTEN_4.1,1642
CHP2_PTEN_5.1,2555
CHP2_PTEN_6.1,2457
CHP2_PTEN_7.1,6121
CHP2_PTEN_8.1,2878
CHP2_FGFR2_4.1,2949
CHP2_FGFR2_3.1,965
CHP2_FGFR2_2.1,2683
CHP2_FGFR2_1.1,1851
CHP2_HRAS_2.1,526
CHP2_HRAS_1.1,426
CHP2_ATM_1.1,3329
CHP2_ATM_2.1,4933
CHP2_ATM_3.1,4693
CHP2_ATM_4.1,3053
CHP2_ATM_5.1,3360
CHP2_ATM_6.1,2592
CHP2_ATM_7.1,5322
CHP2_ATM_8.1,5664
CHP2_ATM_9.1,2165
CHP2_ATM_10.1,3027
CHP2_ATM_11.1,5361
CHP2_ATM_12.1,5368
CHP2_ATM_13.1,4477
CHP2_ATM_14.1,2703
CHP2_ATM_15.1,3101
CHP2_ATM_16.1,2057
CHP2_ATM_17.1,1132
CHP2_KRAS_3.1,3487
CHP2_KRAS_2.1,3059
CHP2_KRAS_1.1,2641
CHP2_PTPN11_1.1,3096
CHP2_PTPN11_2.1,2922
CHP2_HNF1A_1.1,1887
CHP2_HNF1A_2.1,3459
CHP2_FLT3_4.1,2607
CHP2_FLT3_3.1,2471
CHP2_FLT3_2.1,2408
CHP2_FLT3_1.1,3756
CHP2_RB1_1.1,2776
CHP2_RB1_2.1,2420
CHP2_RB1_3.1,1859
CHP2_RB1_4.1,1364
CHP2_RB1_5.1,2040
CHP2_RB1_6.1,3546
CHP2_RB1_7.1,2534
CHP2_RB1_8.1,2427
CHP2_RB1_9.1,3162
CHP2_RB1_10.1,2478
CHP2_AKT1_2.1,1467
CHP2_AKT1_1.1,835
CHP2_IDH2_1.1,1888
CHP2_CDH1_1.1,3175
CHP2_CDH1_2.1,2465
CHP2_CDH1_3.1,3516
CHP2_TP53_8.1,1727
CHP2_TP53_7.1,1244
CHP2_TP53_6.1,2941
CHP2_TP53_5.1,1681
CHP2_TP53_4.1,2338
CHP2_TP53_3.1,1591
CHP2_TP53_2.1,1062
CHP2_TP53_1.1,2764
CHP2_ERBB2_1.1,2812
CHP2_ERBB2_2.1,1686
CHP2_ERBB2_3.1,1317
CHP2_SMAD4_1.1,2191
CHP2_SMAD4_2.1,1440
