Region,Coverage
CHP2_MPL_1.1,550
CHP2_NRAS_3.1,2232
CHP2_NRAS_2.1,1479
CHP2_NRAS_1.1,2095
CHP2_ALK_2.1,450
CHP2_ALK_1.1,854
CHP2_IDH1_1.1,1982
CHP2_ERBB4_8.1,1956
CHP2_ERBB4_7.1,463
CHP2_ERBB4_6.1,3420
CHP2_ERBB4_5.1,2525
CHP2_ERBB4_4.1,1601
CHP2_ERBB4_3.1,410
CHP2_ERBB4_2.1,2629
CHP2_ERBB4_1.1,2058
CHP2_VHL_1.1,271
CHP2_VHL_2.1,1520
CHP2_VHL_3.1,2335
CHP2_MLH1_1.1,2244
CHP2_CTNNB1_1.1,763
CHP2_PIK3CA_1.1,1925
CHP2_PIK3CA_2.1,1281
CHP2_PIK3CA_3.1,2094
CHP2_PIK3CA_4.1,1213
CHP2_PIK3CA_5.1,1375
CHP2_PIK3CA_6.1,985
CHP2_PIK3CA_7.1,2640
CHP2_PIK3CA_8.1,1422
CHP2_PIK3CA_9.1,3409
CHP2_PIK3CA_10.1,1809
CHP2_PIK3CA_11.1,1886
CHP2_FGFR3_1.1,347
CHP2_FGFR3_2.1,155
CHP2_FGFR3_3.1,746
CHP2_FGFR3_4.1,1142
CHP2_FGFR3_5.1,1118
CHP2_PDGFRA_1.1,1345
CHP2_PDGFRA_2.1,2866
CHP2_PDGFRA_3.1,1637
CHP2_PDGFRA_4.1,1977
CHP2_KIT_1.1,2420
CHP2_KIT_2.1,2431
CHP2_KIT_3.1,1889
CHP2_KIT_4.1,3015
CHP2_KIT_5.1,1600
CHP2_KIT_6.1,3165
CHP2_KIT_7.1,1972
CHP2_KIT_8.1,2608
CHP2_KIT_9.1,3151
CHP2_KDR_9.1,689
CHP2_KDR_8.1,3279
CHP2_KDR_7.1,2586
CHP2_KDR_6.1,3442
CHP2_KDR_5.1,3718
CHP2_KDR_4.1,1790
CHP2_KDR_3.1,1515
CHP2_KDR_2.1,1045
CHP2_KDR_1.1,1747
CHP2_FBXW7_5.1,2203
CHP2_FBXW7_4.1,2481
CHP2_FBXW7_3.1,2360
CHP2_FBXW7_2.1,2438
CHP2_FBXW7_1.1,1843
CHP2_APC_1.1,1748
CHP2_APC_2.1,2073
CHP2_APC_3.1,2095
CHP2_APC_4.1,2088
CHP2_APC_5.1,964
CHP2_APC_6.1,3047
CHP2_APC_7.1,1184
CHP2_CSF1R_2.1,391
CHP2_CSF1R_1.1,1169
CHP2_NPM1_1.1,2105
CHP2_EGFR_1.1,1494
CHP2_EGFR_2.1,1262
CHP2_EGFR_3.1,3269
CHP2_EGFR_4.1,538
CHP2_EGFR_5.1,1386
CHP2_EGFR_6.1,857
CHP2_EGFR_7.1,1283
CHP2_EGFR_8.1,1619
CHP2_MET_1.1,2371
CHP2_MET_2.1,1484
CHP2_MET_3.1,1381
CHP2_MET_4.1,2295
CHP2_MET_5.1,2071
CHP2_MET_6.1,1260
CHP2_SMO_1.1,1692
CHP2_SMO_2.1,698
CHP2_SMO_3.1,955
CHP2_SMO_4.1,801
CHP2_SMO_5.1,1170
CHP2_BRAF_2.1,1890
CHP2_BRAF_1.1,2313
CHP2_EZH2_1.1,1997
CHP2_FGFR1_2.1,1291
CHP2_FGFR1_1.1,883
CHP2_JAK2_1.1,1565
CHP2_CDKN2A_2.1,437
CHP2_CDKN2A_1.1,755
CHP2_GNAQ_1.1,1555
CHP2_ABL1_1.1,3494
CHP2_ABL1_2.1,2361
CHP2_ABL1_3.1,1491
CHP2_ABL1_4.1,965
CHP2_NOTCH1_3.1,386
CHP2_NOTCH1_2.1,1188
CHP2_NOTCH1_1.1,204
CHP2_RET_1.1,1156
CHP2_RET_2.1,455
CHP2_RET_3.1,889
CHP2_RET_4.1,613
CHP2_RET_5.1,1416
CHP2_PTEN_1.1,711
CHP2_PTEN_2.1,2583
CHP2_PTEN_3.1,1686
CHP2_PTEN_4.1,1774
CHP2_PTEN_5.1,2035
CHP2_PTEN_6.1,1893
CHP2_PTEN_7.1,4415
CHP2_PTEN_8.1,2051
CHP2_FGFR2_4.1,2369
CHP2_FGFR2_3.1,701
CHP2_FGFR2_2.1,2076
CHP2_FGFR2_1.1,1417
CHP2_HRAS_2.1,344
CHP2_HRAS_1.1,326
CHP2_ATM_1.1,2286
CHP2_ATM_2.1,3193
CHP2_ATM_3.1,2780
CHP2_ATM_4.1,1889
CHP2_ATM_5.1,2185
CHP2_ATM_6.1,1787
CHP2_ATM_7.1,3484
CHP2_ATM_8.1,3512
