Region,Coverage
CHP2_MPL_1.1,1336
CHP2_NRAS_3.1,2589
CHP2_NRAS_2.1,1661
CHP2_NRAS_1.1,2356
CHP2_ALK_2.1,1270
CHP2_ALK_1.1,2436
CHP2_IDH1_1.1,2891
CHP2_ERBB4_8.1,3080
CHP2_ERBB4_7.1,881
CHP2_ERBB4_6.1,4799
CHP2_ERBB4_5.1,3345
CHP2_ERBB4_4.1,2773
CHP2_ERBB4_3.1,992
CHP2_ERBB4_2.1,4378
CHP2_ERBB4_1.1,3261
CHP2_VHL_1.1,1101
CHP2_VHL_2.1,5254
CHP2_VHL_3.1,7083
CHP2_MLH1_1.1,3802
CHP2_CTNNB1_1.1,1422
CHP2_PIK3CA_1.1,3054
CHP2_PIK3CA_2.1,2105
CHP2_PIK3CA_3.1,3721
CHP2_PIK3CA_4.1,2079
CHP2_PIK3CA_5.1,1428
CHP2_PIK3CA_6.1,1873
CHP2_PIK3CA_7.1,4139
CHP2_PIK3CA_8.1,2306
CHP2_PIK3CA_9.1,5781
CHP2_PIK3CA_10.1,2797
CHP2_PIK3CA_11.1,3371
CHP2_FGFR3_1.1,811
CHP2_FGFR3_2.1,443
CHP2_FGFR3_3.1,1479
CHP2_FGFR3_4.1,2484
CHP2_FGFR3_5.1,2082
CHP2_PDGFRA_1.1,1775
CHP2_PDGFRA_2.1,3375
CHP2_PDGFRA_3.1,2374
CHP2_PDGFRA_4.1,3104
CHP2_KIT_1.1,2464
CHP2_KIT_2.1,3213
CHP2_KIT_3.1,2496
CHP2_KIT_4.1,3834
CHP2_KIT_5.1,2038
CHP2_KIT_6.1,4389
CHP2_KIT_7.1,2666
CHP2_KIT_8.1,3651
CHP2_KIT_9.1,4173
CHP2_KDR_9.1,1698
CHP2_KDR_8.1,3590
CHP2_KDR_7.1,3600
CHP2_KDR_6.1,4537
CHP2_KDR_5.1,5419
CHP2_KDR_4.1,3205
CHP2_KDR_3.1,1220
CHP2_KDR_2.1,939
CHP2_KDR_1.1,2448
CHP2_FBXW7_5.1,3365
CHP2_FBXW7_4.1,2944
CHP2_FBXW7_3.1,2476
CHP2_FBXW7_2.1,3231
CHP2_FBXW7_1.1,2444
CHP2_APC_1.1,2586
CHP2_APC_2.1,2693
CHP2_APC_3.1,2721
CHP2_APC_4.1,2977
CHP2_APC_5.1,1360
CHP2_APC_6.1,3489
CHP2_APC_7.1,1297
CHP2_CSF1R_2.1,886
CHP2_CSF1R_1.1,2073
CHP2_NPM1_1.1,2672
CHP2_EGFR_1.1,2511
CHP2_EGFR_2.1,2988
CHP2_EGFR_3.1,5428
CHP2_EGFR_4.1,1456
CHP2_EGFR_5.1,3022
CHP2_EGFR_6.1,2016
CHP2_EGFR_7.1,3263
CHP2_EGFR_8.1,3051
CHP2_MET_1.1,3481
CHP2_MET_2.1,1745
CHP2_MET_3.1,1621
CHP2_MET_4.1,2602
CHP2_MET_5.1,2337
CHP2_MET_6.1,1769
CHP2_SMO_1.1,2871
CHP2_SMO_2.1,1303
CHP2_SMO_3.1,1704
CHP2_SMO_4.1,1500
CHP2_SMO_5.1,1899
CHP2_BRAF_2.1,2324
CHP2_BRAF_1.1,2461
CHP2_EZH2_1.1,2324
CHP2_FGFR1_2.1,3072
CHP2_FGFR1_1.1,1912
CHP2_JAK2_1.1,1915
CHP2_CDKN2A_2.1,788
CHP2_CDKN2A_1.1,973
CHP2_GNAQ_1.1,1874
CHP2_ABL1_1.1,5036
CHP2_ABL1_2.1,3902
CHP2_ABL1_3.1,2792
CHP2_ABL1_4.1,1822
CHP2_NOTCH1_3.1,1129
CHP2_NOTCH1_2.1,2808
CHP2_NOTCH1_1.1,633
CHP2_RET_1.1,2871
CHP2_RET_2.1,1151
CHP2_RET_3.1,2434
CHP2_RET_4.1,1858
CHP2_RET_5.1,2737
CHP2_PTEN_1.1,1431
CHP2_PTEN_2.1,3942
CHP2_PTEN_3.1,2619
CHP2_PTEN_4.1,2257
CHP2_PTEN_5.1,3208
CHP2_PTEN_6.1,2995
CHP2_PTEN_7.1,7609
CHP2_PTEN_8.1,3098
CHP2_FGFR2_4.1,3460
CHP2_FGFR2_3.1,1188
CHP2_FGFR2_2.1,3852
CHP2_FGFR2_1.1,2743
CHP2_HRAS_2.1,677
CHP2_HRAS_1.1,618
CHP2_ATM_1.1,2300
CHP2_ATM_2.1,3485
CHP2_ATM_3.1,2911
CHP2_ATM_4.1,2404
CHP2_ATM_5.1,2511
CHP2_ATM_6.1,2212
CHP2_ATM_7.1,3133
CHP2_ATM_8.1,3615
CHP2_ATM_9.1,1883
CHP2_ATM_10.1,2102
CHP2_ATM_11.1,3747
CHP2_ATM_12.1,3411
CHP2_ATM_13.1,2830
CHP2_ATM_14.1,2061
CHP2_ATM_15.1,2371
CHP2_ATM_16.1,1714
CHP2_ATM_17.1,1015
CHP2_KRAS_3.1,3780
CHP2_KRAS_2.1,3280
CHP2_KRAS_1.1,2897
CHP2_PTPN11_1.1,3169
CHP2_PTPN11_2.1,3260
CHP2_HNF1A_1.1,2490
CHP2_HNF1A_2.1,3601
CHP2_FLT3_4.1,2651
CHP2_FLT3_3.1,3157
CHP2_FLT3_2.1,2683
CHP2_FLT3_1.1,3687
CHP2_RB1_1.1,3423
CHP2_RB1_2.1,2722
CHP2_RB1_3.1,2639
CHP2_RB1_4.1,1807
CHP2_RB1_5.1,2518
CHP2_RB1_6.1,4210
CHP2_RB1_7.1,3600
CHP2_RB1_8.1,2734
CHP2_RB1_9.1,4169
CHP2_RB1_10.1,3152
CHP2_AKT1_2.1,2517
CHP2_AKT1_1.1,1294
CHP2_IDH2_1.1,2266
CHP2_CDH1_1.1,4220
CHP2_CDH1_2.1,3101
CHP2_CDH1_3.1,4291
CHP2_TP53_8.1,2029
CHP2_TP53_7.1,1754
CHP2_TP53_6.1,3626
CHP2_TP53_5.1,2119
CHP2_TP53_4.1,2835
CHP2_TP53_3.1,2043
CHP2_TP53_2.1,1389
CHP2_TP53_1.1,3237
CHP2_ERBB2_1.1,2904
CHP2_ERBB2_2.1,2139
CHP2_ERBB2_3.1,1965
CHP2_SMAD4_1.1,1725
CHP2_SMAD4_2.1,1194
CHP2_SMAD4_3.1,1399
CHP2_SMAD4_4.1,1969
CHP2_SMAD4_5.1,1784
CHP2_SMAD4_6.1,2040
CHP2_SMAD4_7.1,1029
CHP2_SMAD4_8.1,2706
CHP2_SMAD4_9.1,1056
CHP2_STK11_1.1,3595
CHP2_STK11_2.1,790
CHP2_STK11_3.1,1264
CHP2_STK11_4.1,2638
CHP2_STK11_5.1,2471
CHP2_GNA11_1.1,1216
CHP2_JAK3_3.1,1967
CHP2_JAK3_2.1,1965
CHP2_JAK3_1.1,1946
CHP2_SRC_1.1,3582
CHP2_GNAS_1.1,1689
CHP2_GNAS_2.1,4203
CHP2_SMARCB1_1.1,2589
CHP2_SMARCB1_2.1,588
CHP2_SMARCB1_3.1,3055
CHP2_SMARCB1_4.1,1280
