Region,Coverage
CHP2_ATM_9.1,2048
CHP2_ATM_10.1,3213
CHP2_ATM_11.1,5328
CHP2_ATM_12.1,5864
CHP2_ATM_13.1,4851
CHP2_ATM_14.1,2962
CHP2_ATM_15.1,2862
CHP2_ATM_16.1,1779
CHP2_ATM_17.1,994
CHP2_KRAS_3.1,4404
CHP2_KRAS_2.1,3739
CHP2_KRAS_1.1,3273
CHP2_PTPN11_1.1,3603
CHP2_PTPN11_2.1,3532
CHP2_HNF1A_1.1,1956
CHP2_HNF1A_2.1,3576
CHP2_FLT3_4.1,2947
CHP2_FLT3_3.1,3661
CHP2_FLT3_2.1,3119
CHP2_FLT3_1.1,4793
CHP2_RB1_1.1,3078
CHP2_RB1_2.1,2512
CHP2_RB1_3.1,1971
CHP2_RB1_4.1,1278
CHP2_RB1_5.1,2204
CHP2_RB1_6.1,3640
CHP2_RB1_7.1,2656
CHP2_RB1_8.1,2455
CHP2_RB1_9.1,3339
CHP2_RB1_10.1,2279
CHP2_AKT1_2.1,1461
CHP2_AKT1_1.1,840
CHP2_IDH2_1.1,2348
CHP2_CDH1_1.1,2709
CHP2_CDH1_2.1,2297
CHP2_CDH1_3.1,3482
CHP2_TP53_8.1,1875
CHP2_TP53_7.1,1705
CHP2_TP53_6.1,3744
CHP2_TP53_5.1,2105
CHP2_TP53_4.1,2879
CHP2_TP53_3.1,2101
CHP2_TP53_2.1,1201
CHP2_TP53_1.1,3508
CHP2_ERBB2_1.1,2845
CHP2_ERBB2_2.1,1725
CHP2_ERBB2_3.1,1197
CHP2_SMAD4_1.1,2708
CHP2_SMAD4_2.1,1933
CHP2_SMAD4_3.1,2181
CHP2_SMAD4_4.1,3269
CHP2_SMAD4_5.1,2632
CHP2_SMAD4_6.1,3692
CHP2_SMAD4_7.1,1529
CHP2_SMAD4_8.1,4265
CHP2_SMAD4_9.1,1645
CHP2_STK11_1.1,2485
CHP2_STK11_2.1,381
CHP2_STK11_3.1,898
CHP2_STK11_4.1,1603
CHP2_STK11_5.1,1432
CHP2_GNA11_1.1,880
CHP2_JAK3_3.1,2302
CHP2_JAK3_2.1,1762
CHP2_JAK3_1.1,2355
CHP2_SRC_1.1,2760
CHP2_GNAS_1.1,1126
CHP2_GNAS_2.1,3486
CHP2_SMARCB1_1.1,2278
CHP2_SMARCB1_2.1,350
CHP2_SMARCB1_3.1,3036
CHP2_SMARCB1_4.1,842
