Region,Coverage
CHP2_MPL_1.1,715
CHP2_NRAS_3.1,2685
CHP2_NRAS_2.1,1600
CHP2_NRAS_1.1,2505
CHP2_ALK_2.1,648
CHP2_ALK_1.1,1287
CHP2_IDH1_1.1,3131
CHP2_ERBB4_8.1,2689
CHP2_ERBB4_7.1,600
CHP2_ERBB4_6.1,5711
CHP2_ERBB4_5.1,3670
CHP2_ERBB4_4.1,2625
CHP2_ERBB4_3.1,494
CHP2_ERBB4_2.1,4008
CHP2_ERBB4_1.1,3198
CHP2_VHL_1.1,344
CHP2_VHL_2.1,2406
CHP2_VHL_3.1,3138
CHP2_MLH1_1.1,3711
CHP2_CTNNB1_1.1,975
CHP2_PIK3CA_1.1,2373
CHP2_PIK3CA_2.1,1546
CHP2_PIK3CA_3.1,2757
CHP2_PIK3CA_4.1,1548
CHP2_PIK3CA_5.1,1522
CHP2_PIK3CA_6.1,1107
CHP2_PIK3CA_7.1,3624
CHP2_PIK3CA_8.1,2001
CHP2_PIK3CA_9.1,4736
CHP2_PIK3CA_10.1,2480
CHP2_PIK3CA_11.1,2460
CHP2_FGFR3_1.1,589
CHP2_FGFR3_2.1,265
CHP2_FGFR3_3.1,1117
CHP2_FGFR3_4.1,1963
CHP2_FGFR3_5.1,1835
CHP2_PDGFRA_1.1,1588
CHP2_PDGFRA_2.1,3557
CHP2_PDGFRA_3.1,2143
CHP2_PDGFRA_4.1,2341
CHP2_KIT_1.1,3163
CHP2_KIT_2.1,2709
CHP2_KIT_3.1,2270
CHP2_KIT_4.1,4231
CHP2_KIT_5.1,1915
CHP2_KIT_6.1,4085
CHP2_KIT_7.1,2090
CHP2_KIT_8.1,3589
CHP2_KIT_9.1,4243
CHP2_KDR_9.1,905
CHP2_KDR_8.1,3871
CHP2_KDR_7.1,3214
CHP2_KDR_6.1,4481
CHP2_KDR_5.1,4938
CHP2_KDR_4.1,2881
CHP2_KDR_3.1,1747
CHP2_KDR_2.1,936
CHP2_KDR_1.1,2169
CHP2_FBXW7_5.1,2927
CHP2_FBXW7_4.1,2948
CHP2_FBXW7_3.1,3207
CHP2_FBXW7_2.1,2967
CHP2_FBXW7_1.1,2274
CHP2_APC_1.1,2224
CHP2_APC_2.1,2689
CHP2_APC_3.1,2443
CHP2_APC_4.1,2913
CHP2_APC_5.1,884
CHP2_APC_6.1,3625
CHP2_APC_7.1,1227
CHP2_CSF1R_2.1,418
CHP2_CSF1R_1.1,1339
CHP2_NPM1_1.1,2238
CHP2_EGFR_1.1,2243
CHP2_EGFR_2.1,2125
CHP2_EGFR_3.1,5671
CHP2_EGFR_4.1,779
CHP2_EGFR_5.1,2281
CHP2_EGFR_6.1,1316
CHP2_EGFR_7.1,2193
CHP2_EGFR_8.1,2704
CHP2_MET_1.1,3648
CHP2_MET_2.1,2384
