Region,Coverage
CHP2_MPL_1.1,533
CHP2_NRAS_3.1,1863
CHP2_NRAS_2.1,1189
CHP2_NRAS_1.1,2010
CHP2_ALK_2.1,270
CHP2_ALK_1.1,691
CHP2_IDH1_1.1,2017
CHP2_ERBB4_8.1,1670
CHP2_ERBB4_7.1,313
CHP2_ERBB4_6.1,4018
CHP2_ERBB4_5.1,2665
CHP2_ERBB4_4.1,1483
CHP2_ERBB4_3.1,275
CHP2_ERBB4_2.1,2091
CHP2_ERBB4_1.1,2025
CHP2_VHL_1.1,215
CHP2_VHL_2.1,1684
CHP2_VHL_3.1,2299
CHP2_MLH1_1.1,3045
CHP2_CTNNB1_1.1,592
CHP2_PIK3CA_1.1,2012
CHP2_PIK3CA_2.1,1112
CHP2_PIK3CA_3.1,2410
CHP2_PIK3CA_4.1,1249
CHP2_PIK3CA_5.1,1193
CHP2_PIK3CA_6.1,787
CHP2_PIK3CA_7.1,2939
CHP2_PIK3CA_8.1,1549
CHP2_PIK3CA_9.1,4536
CHP2_PIK3CA_10.1,2106
CHP2_PIK3CA_11.1,1992
CHP2_FGFR3_1.1,318
CHP2_FGFR3_2.1,127
CHP2_FGFR3_3.1,684
CHP2_FGFR3_4.1,1240
CHP2_FGFR3_5.1,1245
CHP2_PDGFRA_1.1,1118
CHP2_PDGFRA_2.1,2718
CHP2_PDGFRA_3.1,1445
CHP2_PDGFRA_4.1,1804
CHP2_KIT_1.1,2665
CHP2_KIT_2.1,1862
CHP2_KIT_3.1,1379
CHP2_KIT_4.1,3076
CHP2_KIT_5.1,1229
CHP2_KIT_6.1,3004
CHP2_KIT_7.1,1430
CHP2_KIT_8.1,2463
CHP2_KIT_9.1,2944
CHP2_KDR_9.1,563
CHP2_KDR_8.1,3296
CHP2_KDR_7.1,2037
CHP2_KDR_6.1,3282
CHP2_KDR_5.1,3769
CHP2_KDR_4.1,2241
CHP2_KDR_3.1,565
CHP2_KDR_2.1,530
CHP2_KDR_1.1,1570
CHP2_FBXW7_5.1,2038
CHP2_FBXW7_4.1,2110
CHP2_FBXW7_3.1,2497
CHP2_FBXW7_2.1,2026
CHP2_FBXW7_1.1,1558
CHP2_APC_1.1,1622
CHP2_APC_2.1,1739
CHP2_APC_3.1,1753
CHP2_APC_4.1,1996
CHP2_APC_5.1,927
CHP2_APC_6.1,2564
CHP2_APC_7.1,676
CHP2_CSF1R_2.1,230
CHP2_CSF1R_1.1,930
CHP2_NPM1_1.1,1611
CHP2_EGFR_1.1,1561
CHP2_EGFR_2.1,1360
CHP2_EGFR_3.1,4232
CHP2_EGFR_4.1,419
CHP2_EGFR_5.1,1367
CHP2_EGFR_6.1,757
CHP2_EGFR_7.1,1180
CHP2_EGFR_8.1,2244
CHP2_MET_1.1,2329
CHP2_MET_2.1,1587
CHP2_MET_3.1,1339
CHP2_MET_4.1,2626
CHP2_MET_5.1,2808
CHP2_MET_6.1,1026
CHP2_SMO_1.1,1666
CHP2_SMO_2.1,540
CHP2_SMO_3.1,734
CHP2_SMO_4.1,682
CHP2_SMO_5.1,1238
CHP2_BRAF_2.1,2291
CHP2_BRAF_1.1,2207
CHP2_EZH2_1.1,1928
CHP2_FGFR1_2.1,1192
CHP2_FGFR1_1.1,762
CHP2_JAK2_1.1,1432
CHP2_CDKN2A_2.1,288
CHP2_CDKN2A_1.1,634
CHP2_GNAQ_1.1,1413
CHP2_ABL1_1.1,3615
CHP2_ABL1_2.1,2434
CHP2_ABL1_3.1,1741
CHP2_ABL1_4.1,885
CHP2_NOTCH1_3.1,283
CHP2_NOTCH1_2.1,1286
CHP2_NOTCH1_1.1,173
CHP2_RET_1.1,984
CHP2_RET_2.1,217
CHP2_RET_3.1,741
CHP2_RET_4.1,515
CHP2_RET_5.1,1261
CHP2_PTEN_1.1,565
CHP2_PTEN_2.1,2766
CHP2_PTEN_3.1,1633
CHP2_PTEN_4.1,1793
CHP2_PTEN_5.1,1928
CHP2_PTEN_6.1,1694
CHP2_PTEN_7.1,5548
CHP2_PTEN_8.1,2107
CHP2_FGFR2_4.1,1787
CHP2_FGFR2_3.1,775
CHP2_FGFR2_2.1,1999
CHP2_FGFR2_1.1,1189
CHP2_HRAS_2.1,233
CHP2_HRAS_1.1,250
CHP2_ATM_1.1,2349
CHP2_ATM_2.1,2734
CHP2_ATM_3.1,3212
CHP2_ATM_4.1,1719
CHP2_ATM_5.1,2025
CHP2_ATM_6.1,1621
CHP2_ATM_7.1,3742
CHP2_ATM_8.1,3864
CHP2_ATM_9.1,1090
CHP2_ATM_10.1,1896
CHP2_ATM_11.1,3001
CHP2_ATM_12.1,3842
CHP2_ATM_13.1,3321
CHP2_ATM_14.1,1741
CHP2_ATM_15.1,1673
CHP2_ATM_16.1,917
CHP2_ATM_17.1,436
CHP2_KRAS_3.1,2917
CHP2_KRAS_2.1,2276
CHP2_KRAS_1.1,2046
CHP2_PTPN11_1.1,2533
CHP2_PTPN11_2.1,2311
CHP2_HNF1A_1.1,1183
CHP2_HNF1A_2.1,2315
CHP2_FLT3_4.1,1741
CHP2_FLT3_3.1,2131
CHP2_FLT3_2.1,1876
CHP2_FLT3_1.1,3406
CHP2_RB1_1.1,2436
CHP2_RB1_2.1,1945
CHP2_RB1_3.1,1385
CHP2_RB1_4.1,865
CHP2_RB1_5.1,1837
CHP2_RB1_6.1,3034
CHP2_RB1_7.1,1784
CHP2_RB1_8.1,2250
CHP2_RB1_9.1,2506
CHP2_RB1_10.1,1596
CHP2_AKT1_2.1,844
CHP2_AKT1_1.1,386
CHP2_IDH2_1.1,1430
CHP2_CDH1_1.1,1906
CHP2_CDH1_2.1,1382
CHP2_CDH1_3.1,2421
CHP2_TP53_8.1,1237
CHP2_TP53_7.1,1148
CHP2_TP53_6.1,2505
CHP2_TP53_5.1,1316
CHP2_TP53_4.1,2017
CHP2_TP53_3.1,1453
CHP2_TP53_2.1,791
CHP2_TP53_1.1,2582
CHP2_ERBB2_1.1,2093
CHP2_ERBB2_2.1,971
CHP2_ERBB2_3.1,739
CHP2_SMAD4_1.1,1847
CHP2_SMAD4_2.1,1347
CHP2_SMAD4_3.1,1452
CHP2_SMAD4_4.1,2020
CHP2_SMAD4_5.1,1538
CHP2_SMAD4_6.1,2419
CHP2_SMAD4_7.1,1014
CHP2_SMAD4_8.1,2747
CHP2_SMAD4_9.1,952
CHP2_STK11_1.1,1467
CHP2_STK11_2.1,193
CHP2_STK11_3.1,580
CHP2_STK11_4.1,849
CHP2_STK11_5.1,731
CHP2_GNA11_1.1,495
CHP2_JAK3_3.1,1324
CHP2_JAK3_2.1,829
CHP2_JAK3_1.1,1482
CHP2_SRC_1.1,1575
CHP2_GNAS_1.1,640
CHP2_GNAS_2.1,2116
CHP2_SMARCB1_1.1,1544
CHP2_SMARCB1_2.1,168
CHP2_SMARCB1_3.1,1717
CHP2_SMARCB1_4.1,438
