Region,Coverage
CHP2_MPL_1.1,1069
CHP2_NRAS_3.1,3804
CHP2_NRAS_2.1,2212
CHP2_NRAS_1.1,3415
CHP2_ALK_2.1,752
CHP2_ALK_1.1,1619
CHP2_IDH1_1.1,3249
CHP2_ERBB4_8.1,3112
CHP2_ERBB4_7.1,647
CHP2_ERBB4_6.1,4648
CHP2_ERBB4_5.1,2934
CHP2_ERBB4_4.1,2518
CHP2_ERBB4_3.1,799
CHP2_ERBB4_2.1,4066
CHP2_ERBB4_1.1,2852
CHP2_VHL_1.1,544
CHP2_VHL_2.1,2702
CHP2_VHL_3.1,3585
CHP2_MLH1_1.1,3324
CHP2_CTNNB1_1.1,1031
CHP2_PIK3CA_1.1,2799
CHP2_PIK3CA_2.1,1744
CHP2_PIK3CA_3.1,3277
CHP2_PIK3CA_4.1,1779
CHP2_PIK3CA_5.1,1565
CHP2_PIK3CA_6.1,1709
CHP2_PIK3CA_7.1,4320
CHP2_PIK3CA_8.1,1971
CHP2_PIK3CA_9.1,6229
CHP2_PIK3CA_10.1,2850
CHP2_PIK3CA_11.1,3312
CHP2_FGFR3_1.1,820
CHP2_FGFR3_2.1,451
CHP2_FGFR3_3.1,1553
CHP2_FGFR3_4.1,2620
CHP2_FGFR3_5.1,2124
CHP2_PDGFRA_1.1,1630
CHP2_PDGFRA_2.1,4065
CHP2_PDGFRA_3.1,2410
CHP2_PDGFRA_4.1,2652
CHP2_KIT_1.1,2490
CHP2_KIT_2.1,3674
CHP2_KIT_3.1,2708
CHP2_KIT_4.1,4078
CHP2_KIT_5.1,1995
CHP2_KIT_6.1,5155
CHP2_KIT_7.1,2773
CHP2_KIT_8.1,3853
CHP2_KIT_9.1,5145
CHP2_KDR_9.1,1140
CHP2_KDR_8.1,3749
CHP2_KDR_7.1,3704
CHP2_KDR_6.1,5226
CHP2_KDR_5.1,5882
CHP2_KDR_4.1,2567
CHP2_KDR_3.1,1845
CHP2_KDR_2.1,1340
CHP2_KDR_1.1,2459
CHP2_FBXW7_5.1,3470
CHP2_FBXW7_4.1,3751
CHP2_FBXW7_3.1,2650
CHP2_FBXW7_2.1,3627
CHP2_FBXW7_1.1,2341
CHP2_APC_1.1,2893
CHP2_APC_2.1,3020
CHP2_APC_3.1,2487
CHP2_APC_4.1,2825
CHP2_APC_5.1,1155
CHP2_APC_6.1,3837
CHP2_APC_7.1,1347
CHP2_CSF1R_2.1,728
CHP2_CSF1R_1.1,1888
CHP2_NPM1_1.1,2750
CHP2_EGFR_1.1,2500
CHP2_EGFR_2.1,2103
CHP2_EGFR_3.1,5794
CHP2_EGFR_4.1,1100
CHP2_EGFR_5.1,2283
CHP2_EGFR_6.1,1690
CHP2_EGFR_7.1,2366
CHP2_EGFR_8.1,2404
CHP2_MET_1.1,3582
CHP2_MET_2.1,2004
CHP2_MET_3.1,1980
CHP2_MET_4.1,3178
CHP2_MET_5.1,2655
CHP2_MET_6.1,2096
CHP2_SMO_1.1,3233
CHP2_SMO_2.1,1466
CHP2_SMO_3.1,1902
CHP2_SMO_4.1,1727
CHP2_SMO_5.1,2287
CHP2_BRAF_2.1,2726
CHP2_BRAF_1.1,3285
CHP2_EZH2_1.1,3072
CHP2_FGFR1_2.1,2282
CHP2_FGFR1_1.1,1313
CHP2_JAK2_1.1,2163
CHP2_CDKN2A_2.1,821
CHP2_CDKN2A_1.1,1111
CHP2_GNAQ_1.1,2251
CHP2_ABL1_1.1,6076
CHP2_ABL1_2.1,4119
CHP2_ABL1_3.1,2437
CHP2_ABL1_4.1,2057
CHP2_NOTCH1_3.1,871
CHP2_NOTCH1_2.1,2650
CHP2_NOTCH1_1.1,491
CHP2_RET_1.1,2366
CHP2_RET_2.1,823
CHP2_RET_3.1,2149
CHP2_RET_4.1,1302
CHP2_RET_5.1,2432
CHP2_PTEN_1.1,1230
CHP2_PTEN_2.1,3616
CHP2_PTEN_3.1,2379
CHP2_PTEN_4.1,1704
CHP2_PTEN_5.1,2932
CHP2_PTEN_6.1,2718
CHP2_PTEN_7.1,8788
CHP2_PTEN_8.1,3330
CHP2_FGFR2_4.1,3359
CHP2_FGFR2_3.1,1024
CHP2_FGFR2_2.1,2995
CHP2_FGFR2_1.1,2311
CHP2_HRAS_2.1,783
CHP2_HRAS_1.1,748
CHP2_ATM_1.1,3294
CHP2_ATM_2.1,5116
CHP2_ATM_3.1,4386
CHP2_ATM_4.1,3412
CHP2_ATM_5.1,3461
CHP2_ATM_6.1,2855
CHP2_ATM_7.1,5017
CHP2_ATM_8.1,5825
CHP2_ATM_9.1,2608
CHP2_ATM_10.1,3505
CHP2_ATM_11.1,5794
CHP2_ATM_12.1,5304
CHP2_ATM_13.1,4153
CHP2_ATM_14.1,2489
CHP2_ATM_15.1,3260
CHP2_ATM_16.1,2241
CHP2_ATM_17.1,1233
CHP2_KRAS_3.1,3787
CHP2_KRAS_2.1,3730
CHP2_KRAS_1.1,2984
CHP2_PTPN11_1.1,3733
CHP2_PTPN11_2.1,3028
CHP2_HNF1A_1.1,2547
CHP2_HNF1A_2.1,4060
CHP2_FLT3_4.1,3203
CHP2_FLT3_3.1,3619
CHP2_FLT3_2.1,2710
CHP2_FLT3_1.1,3912
CHP2_RB1_1.1,3545
CHP2_RB1_2.1,2855
CHP2_RB1_3.1,2434
CHP2_RB1_4.1,1765
CHP2_RB1_5.1,2770
CHP2_RB1_6.1,4875
CHP2_RB1_7.1,3608
CHP2_RB1_8.1,3017
CHP2_RB1_9.1,3843
CHP2_RB1_10.1,3666
CHP2_AKT1_2.1,2404
CHP2_AKT1_1.1,1170
CHP2_IDH2_1.1,2674
CHP2_CDH1_1.1,3487
CHP2_CDH1_2.1,2450
CHP2_CDH1_3.1,3748
CHP2_TP53_8.1,2571
CHP2_TP53_7.1,1838
CHP2_TP53_6.1,4411
CHP2_TP53_5.1,2445
CHP2_TP53_4.1,3364
CHP2_TP53_3.1,2582
CHP2_TP53_2.1,1577
CHP2_TP53_1.1,4019
CHP2_ERBB2_1.1,3201
CHP2_ERBB2_2.1,2338
CHP2_ERBB2_3.1,1714
CHP2_SMAD4_1.1,2873
CHP2_SMAD4_2.1,1821
CHP2_SMAD4_3.1,2081
CHP2_SMAD4_4.1,2714
CHP2_SMAD4_5.1,2424
CHP2_SMAD4_6.1,3145
CHP2_SMAD4_7.1,1627
CHP2_SMAD4_8.1,4253
CHP2_SMAD4_9.1,1635
CHP2_STK11_1.1,2494
CHP2_STK11_2.1,571
CHP2_STK11_3.1,1100
CHP2_STK11_4.1,2506
CHP2_STK11_5.1,1777
CHP2_GNA11_1.1,1380
CHP2_JAK3_3.1,2357
CHP2_JAK3_2.1,2301
CHP2_JAK3_1.1,2658
CHP2_SRC_1.1,3524
CHP2_GNAS_1.1,1300
CHP2_GNAS_2.1,3921
CHP2_SMARCB1_1.1,2384
CHP2_SMARCB1_2.1,507
CHP2_SMARCB1_3.1,3443
CHP2_SMARCB1_4.1,953
