Region,Coverage
CHP2_MPL_1.1,975
CHP2_NRAS_3.1,3374
CHP2_NRAS_2.1,2264
CHP2_NRAS_1.1,3568
CHP2_ALK_2.1,780
CHP2_ALK_1.1,1596
CHP2_IDH1_1.1,3564
CHP2_ERBB4_8.1,3275
CHP2_ERBB4_7.1,631
CHP2_ERBB4_6.1,5857
CHP2_ERBB4_5.1,3954
CHP2_ERBB4_4.1,2798
CHP2_ERBB4_3.1,671
CHP2_ERBB4_2.1,4380
CHP2_ERBB4_1.1,3370
CHP2_VHL_1.1,502
CHP2_VHL_2.1,2976
CHP2_VHL_3.1,4262
CHP2_MLH1_1.1,4806
CHP2_CTNNB1_1.1,1366
CHP2_PIK3CA_1.1,3062
CHP2_PIK3CA_2.1,1956
CHP2_PIK3CA_3.1,3546
CHP2_PIK3CA_4.1,2107
CHP2_PIK3CA_5.1,2202
CHP2_PIK3CA_6.1,1512
CHP2_PIK3CA_7.1,4506
CHP2_PIK3CA_8.1,2324
CHP2_PIK3CA_9.1,6172
CHP2_PIK3CA_10.1,3203
CHP2_PIK3CA_11.1,3058
CHP2_FGFR3_1.1,705
CHP2_FGFR3_2.1,384
CHP2_FGFR3_3.1,1285
CHP2_FGFR3_4.1,2405
CHP2_FGFR3_5.1,2072
CHP2_PDGFRA_1.1,1861
CHP2_PDGFRA_2.1,4119
CHP2_PDGFRA_3.1,2659
CHP2_PDGFRA_4.1,2671
CHP2_KIT_1.1,3427
CHP2_KIT_2.1,3435
CHP2_KIT_3.1,2816
CHP2_KIT_4.1,4877
CHP2_KIT_5.1,2315
CHP2_KIT_6.1,4765
CHP2_KIT_7.1,2578
CHP2_KIT_8.1,3827
CHP2_KIT_9.1,5050
CHP2_KDR_9.1,1097
CHP2_KDR_8.1,4100
CHP2_KDR_7.1,3874
CHP2_KDR_6.1,5558
CHP2_KDR_5.1,5531
CHP2_KDR_4.1,3010
CHP2_KDR_3.1,2094
CHP2_KDR_2.1,1181
CHP2_KDR_1.1,2585
CHP2_FBXW7_5.1,3645
CHP2_FBXW7_4.1,3792
CHP2_FBXW7_3.1,3848
CHP2_FBXW7_2.1,3994
CHP2_FBXW7_1.1,2866
CHP2_APC_1.1,2844
CHP2_APC_2.1,3168
CHP2_APC_3.1,2913
CHP2_APC_4.1,3461
CHP2_APC_5.1,1112
CHP2_APC_6.1,4276
CHP2_APC_7.1,1803
CHP2_CSF1R_2.1,579
CHP2_CSF1R_1.1,1789
CHP2_NPM1_1.1,2626
CHP2_EGFR_1.1,3129
CHP2_EGFR_2.1,2860
CHP2_EGFR_3.1,6908
CHP2_EGFR_4.1,1116
CHP2_EGFR_5.1,2733
CHP2_EGFR_6.1,2012
CHP2_EGFR_7.1,2849
CHP2_EGFR_8.1,3723
CHP2_MET_1.1,4247
CHP2_MET_2.1,2500
CHP2_MET_3.1,2251
CHP2_MET_4.1,3695
CHP2_MET_5.1,3498
CHP2_MET_6.1,1959
CHP2_SMO_1.1,3168
CHP2_SMO_2.1,1266
CHP2_SMO_3.1,1533
CHP2_SMO_4.1,1516
CHP2_SMO_5.1,2400
CHP2_BRAF_2.1,3560
CHP2_BRAF_1.1,3731
CHP2_EZH2_1.1,3298
CHP2_FGFR1_2.1,2297
CHP2_FGFR1_1.1,1407
CHP2_JAK2_1.1,2338
CHP2_CDKN2A_2.1,743
CHP2_CDKN2A_1.1,1221
CHP2_GNAQ_1.1,2517
CHP2_ABL1_1.1,5853
CHP2_ABL1_2.1,3992
CHP2_ABL1_3.1,3032
CHP2_ABL1_4.1,1870
CHP2_NOTCH1_3.1,815
CHP2_NOTCH1_2.1,2789
CHP2_NOTCH1_1.1,408
CHP2_RET_1.1,2625
CHP2_RET_2.1,753
CHP2_RET_3.1,2154
CHP2_RET_4.1,1373
CHP2_RET_5.1,2828
CHP2_PTEN_1.1,1184
CHP2_PTEN_2.1,4488
CHP2_PTEN_3.1,2897
CHP2_PTEN_4.1,2565
CHP2_PTEN_5.1,3487
CHP2_PTEN_6.1,2907
CHP2_PTEN_7.1,7524
CHP2_PTEN_8.1,3635
CHP2_FGFR2_4.1,3894
CHP2_FGFR2_3.1,1139
CHP2_FGFR2_2.1,3622
CHP2_FGFR2_1.1,2366
CHP2_HRAS_2.1,590
CHP2_HRAS_1.1,590
CHP2_ATM_1.1,4440
CHP2_ATM_2.1,5961
CHP2_ATM_3.1,5975
CHP2_ATM_4.1,3894
CHP2_ATM_5.1,4308
CHP2_ATM_6.1,3200
CHP2_ATM_7.1,6973
CHP2_ATM_8.1,7568
CHP2_ATM_9.1,2798
CHP2_ATM_10.1,4202
CHP2_ATM_11.1,6846
CHP2_ATM_12.1,6926
CHP2_ATM_13.1,6028
CHP2_ATM_14.1,3428
CHP2_ATM_15.1,3672
CHP2_ATM_16.1,2613
CHP2_ATM_17.1,1275
CHP2_KRAS_3.1,4793
CHP2_KRAS_2.1,4098
CHP2_KRAS_1.1,3264
CHP2_PTPN11_1.1,4305
CHP2_PTPN11_2.1,3782
CHP2_HNF1A_1.1,2376
CHP2_HNF1A_2.1,4122
CHP2_FLT3_4.1,3252
CHP2_FLT3_3.1,3095
CHP2_FLT3_2.1,3047
CHP2_FLT3_1.1,5003
CHP2_RB1_1.1,3485
CHP2_RB1_2.1,2923
CHP2_RB1_3.1,2519
CHP2_RB1_4.1,1630
CHP2_RB1_5.1,2734
CHP2_RB1_6.1,4724
CHP2_RB1_7.1,3235
CHP2_RB1_8.1,3271
CHP2_RB1_9.1,3877
CHP2_RB1_10.1,3143
CHP2_AKT1_2.1,1906
CHP2_AKT1_1.1,1128
CHP2_IDH2_1.1,2715
CHP2_CDH1_1.1,3676
CHP2_CDH1_2.1,2907
CHP2_CDH1_3.1,4242
CHP2_TP53_8.1,1897
CHP2_TP53_7.1,1640
CHP2_TP53_6.1,3809
CHP2_TP53_5.1,2236
CHP2_TP53_4.1,3153
CHP2_TP53_3.1,1957
CHP2_TP53_2.1,1290
CHP2_TP53_1.1,3488
CHP2_ERBB2_1.1,3482
CHP2_ERBB2_2.1,2403
CHP2_ERBB2_3.1,1744
CHP2_SMAD4_1.1,2719
CHP2_SMAD4_2.1,1841
CHP2_SMAD4_3.1,2017
CHP2_SMAD4_4.1,3194
CHP2_SMAD4_5.1,2475
CHP2_SMAD4_6.1,3475
CHP2_SMAD4_7.1,1506
CHP2_SMAD4_8.1,3860
CHP2_SMAD4_9.1,1488
CHP2_STK11_1.1,2913
CHP2_STK11_2.1,460
CHP2_STK11_3.1,985
CHP2_STK11_4.1,1879
CHP2_STK11_5.1,1516
CHP2_GNA11_1.1,1028
CHP2_JAK3_3.1,2325
CHP2_JAK3_2.1,2002
CHP2_JAK3_1.1,2553
CHP2_SRC_1.1,3173
CHP2_GNAS_1.1,1276
CHP2_GNAS_2.1,3977
CHP2_SMARCB1_1.1,2390
CHP2_SMARCB1_2.1,490
