Region,Coverage
CHP2_MPL_1.1,844
CHP2_NRAS_3.1,3064
CHP2_NRAS_2.1,1945
CHP2_NRAS_1.1,2785
CHP2_ALK_2.1,582
CHP2_ALK_1.1,1383
CHP2_IDH1_1.1,2660
CHP2_ERBB4_8.1,2657
CHP2_ERBB4_7.1,518
CHP2_ERBB4_6.1,4307
CHP2_ERBB4_5.1,3068
CHP2_ERBB4_4.1,2092
CHP2_ERBB4_3.1,490
CHP2_ERBB4_2.1,3442
CHP2_ERBB4_1.1,2551
CHP2_VHL_1.1,360
CHP2_VHL_2.1,2418
CHP2_VHL_3.1,3288
CHP2_MLH1_1.1,3270
CHP2_CTNNB1_1.1,1082
CHP2_PIK3CA_1.1,2401
CHP2_PIK3CA_2.1,1566
CHP2_PIK3CA_3.1,2900
CHP2_PIK3CA_4.1,1434
CHP2_PIK3CA_5.1,1316
CHP2_PIK3CA_6.1,1223
CHP2_PIK3CA_7.1,3473
CHP2_PIK3CA_8.1,1900
CHP2_PIK3CA_9.1,5296
CHP2_PIK3CA_10.1,2431
CHP2_PIK3CA_11.1,2687
CHP2_FGFR3_1.1,700
CHP2_FGFR3_2.1,346
CHP2_FGFR3_3.1,1335
CHP2_FGFR3_4.1,2248
CHP2_FGFR3_5.1,1936
CHP2_PDGFRA_1.1,1520
CHP2_PDGFRA_2.1,3965
CHP2_PDGFRA_3.1,2141
CHP2_PDGFRA_4.1,2762
CHP2_KIT_1.1,2956
CHP2_KIT_2.1,3264
CHP2_KIT_3.1,2434
CHP2_KIT_4.1,4066
CHP2_KIT_5.1,1881
CHP2_KIT_6.1,4699
CHP2_KIT_7.1,2375
CHP2_KIT_8.1,3611
CHP2_KIT_9.1,4695
CHP2_KDR_9.1,1081
CHP2_KDR_8.1,3807
CHP2_KDR_7.1,3438
CHP2_KDR_6.1,4882
CHP2_KDR_5.1,5664
CHP2_KDR_4.1,2731
CHP2_KDR_3.1,1701
CHP2_KDR_2.1,858
CHP2_KDR_1.1,2032
CHP2_FBXW7_5.1,3233
CHP2_FBXW7_4.1,3216
CHP2_FBXW7_3.1,2600
CHP2_FBXW7_2.1,3147
CHP2_FBXW7_1.1,2106
CHP2_APC_1.1,1575
CHP2_APC_2.1,1779
CHP2_APC_3.1,1693
CHP2_APC_4.1,1798
CHP2_APC_5.1,868
CHP2_APC_6.1,2187
CHP2_APC_7.1,700
CHP2_CSF1R_2.1,344
CHP2_CSF1R_1.1,1019
CHP2_NPM1_1.1,1797
CHP2_EGFR_1.1,2040
CHP2_EGFR_2.1,1788
CHP2_EGFR_3.1,4906
CHP2_EGFR_4.1,762
CHP2_EGFR_5.1,1861
CHP2_EGFR_6.1,1276
CHP2_EGFR_7.1,1875
CHP2_EGFR_8.1,2055
CHP2_MET_1.1,3651
CHP2_MET_2.1,1954
CHP2_MET_3.1,1665
CHP2_MET_4.1,2951
CHP2_MET_5.1,2873
CHP2_MET_6.1,1779
CHP2_SMO_1.1,2477
CHP2_SMO_2.1,987
CHP2_SMO_3.1,1401
CHP2_SMO_4.1,1185
CHP2_SMO_5.1,1884
CHP2_BRAF_2.1,2702
CHP2_BRAF_1.1,3248
CHP2_EZH2_1.1,2833
CHP2_FGFR1_2.1,2062
CHP2_FGFR1_1.1,1073
CHP2_JAK2_1.1,1242
CHP2_CDKN2A_2.1,423
CHP2_CDKN2A_1.1,693
CHP2_GNAQ_1.1,1093
CHP2_ABL1_1.1,3031
CHP2_ABL1_2.1,2061
CHP2_ABL1_3.1,1371
CHP2_ABL1_4.1,874
CHP2_NOTCH1_3.1,439
CHP2_NOTCH1_2.1,1385
CHP2_NOTCH1_1.1,224
CHP2_RET_1.1,1178
CHP2_RET_2.1,422
CHP2_RET_3.1,1106
CHP2_RET_4.1,638
CHP2_RET_5.1,1336
CHP2_PTEN_1.1,574
CHP2_PTEN_2.1,2113
CHP2_PTEN_3.1,1244
CHP2_PTEN_4.1,1282
CHP2_PTEN_5.1,1755
CHP2_PTEN_6.1,1460
CHP2_PTEN_7.1,4687
CHP2_PTEN_8.1,1805
CHP2_FGFR2_4.1,1904
CHP2_FGFR2_3.1,694
CHP2_FGFR2_2.1,1774
CHP2_FGFR2_1.1,1264
CHP2_HRAS_2.1,505
CHP2_HRAS_1.1,521
CHP2_ATM_1.1,2649
CHP2_ATM_2.1,4176
CHP2_ATM_3.1,3845
CHP2_ATM_4.1,2731
CHP2_ATM_5.1,2839
CHP2_ATM_6.1,2380
CHP2_ATM_7.1,4450
CHP2_ATM_8.1,5137
CHP2_ATM_9.1,2058
CHP2_ATM_10.1,3094
CHP2_ATM_11.1,4697
CHP2_ATM_12.1,5162
CHP2_ATM_13.1,3867
CHP2_ATM_14.1,2277
CHP2_ATM_15.1,2670
CHP2_ATM_16.1,1860
CHP2_ATM_17.1,969
CHP2_KRAS_3.1,5897
CHP2_KRAS_2.1,5190
CHP2_KRAS_1.1,3962
CHP2_PTPN11_1.1,3449
CHP2_PTPN11_2.1,3219
CHP2_HNF1A_1.1,2345
CHP2_HNF1A_2.1,3896
CHP2_FLT3_4.1,2697
CHP2_FLT3_3.1,3145
CHP2_FLT3_2.1,2507
CHP2_FLT3_1.1,4159
CHP2_RB1_1.1,3190
CHP2_RB1_2.1,2456
CHP2_RB1_3.1,1959
CHP2_RB1_4.1,1448
CHP2_RB1_5.1,2424
CHP2_RB1_6.1,4179
CHP2_RB1_7.1,2998
CHP2_RB1_8.1,2703
CHP2_RB1_9.1,3634
CHP2_RB1_10.1,2840
CHP2_AKT1_2.1,1763
CHP2_AKT1_1.1,880
CHP2_IDH2_1.1,2059
CHP2_CDH1_1.1,1787
CHP2_CDH1_2.1,1489
CHP2_CDH1_3.1,2264
CHP2_TP53_8.1,1715
CHP2_TP53_7.1,1372
CHP2_TP53_6.1,2995
CHP2_TP53_5.1,1696
CHP2_TP53_4.1,2342
CHP2_TP53_3.1,1786
CHP2_TP53_2.1,1019
CHP2_TP53_1.1,2939
CHP2_ERBB2_1.1,2773
CHP2_ERBB2_2.1,1739
CHP2_ERBB2_3.1,1379
CHP2_SMAD4_1.1,2572
CHP2_SMAD4_2.1,1533
CHP2_SMAD4_3.1,1945
CHP2_SMAD4_4.1,2536
CHP2_SMAD4_5.1,2228
CHP2_SMAD4_6.1,2887
CHP2_SMAD4_7.1,1505
CHP2_SMAD4_8.1,3831
CHP2_SMAD4_9.1,1334
CHP2_STK11_1.1,2526
CHP2_STK11_2.1,376
CHP2_STK11_3.1,1033
CHP2_STK11_4.1,1670
CHP2_STK11_5.1,1471
CHP2_GNA11_1.1,1121
CHP2_JAK3_3.1,2015
CHP2_JAK3_2.1,1756
CHP2_JAK3_1.1,2275
CHP2_SRC_1.1,2765
CHP2_GNAS_1.1,1338
CHP2_GNAS_2.1,4289
CHP2_SMARCB1_1.1,2097
CHP2_SMARCB1_2.1,382
CHP2_SMARCB1_3.1,2992
CHP2_SMARCB1_4.1,835
