Region,Coverage
CHP2_MPL_1.1,489
CHP2_NRAS_3.1,1643
CHP2_NRAS_2.1,710
CHP2_NRAS_1.1,1609
CHP2_ALK_2.1,363
CHP2_ALK_1.1,751
CHP2_IDH1_1.1,1903
CHP2_ERBB4_8.1,1583
CHP2_ERBB4_7.1,353
CHP2_ERBB4_6.1,2665
CHP2_ERBB4_5.1,2013
CHP2_ERBB4_4.1,1354
CHP2_ERBB4_3.1,307
CHP2_ERBB4_2.1,1955
CHP2_ERBB4_1.1,1622
CHP2_VHL_1.1,206
CHP2_VHL_2.1,1505
CHP2_VHL_3.1,2069
CHP2_MLH1_1.1,2050
CHP2_CTNNB1_1.1,718
CHP2_PIK3CA_1.1,1653
CHP2_PIK3CA_2.1,948
CHP2_PIK3CA_3.1,1724
CHP2_PIK3CA_4.1,951
CHP2_PIK3CA_5.1,1175
CHP2_PIK3CA_6.1,838
CHP2_PIK3CA_7.1,2312
CHP2_PIK3CA_8.1,1114
CHP2_PIK3CA_9.1,2854
CHP2_PIK3CA_10.1,1506
CHP2_PIK3CA_11.1,1650
CHP2_FGFR3_1.1,374
CHP2_FGFR3_2.1,183
CHP2_FGFR3_3.1,590
CHP2_FGFR3_4.1,1004
CHP2_FGFR3_5.1,1094
CHP2_PDGFRA_1.1,1023
CHP2_PDGFRA_2.1,2245
CHP2_PDGFRA_3.1,1510
CHP2_PDGFRA_4.1,1557
CHP2_KIT_1.1,1785
CHP2_KIT_2.1,1973
CHP2_KIT_3.1,1395
CHP2_KIT_4.1,2618
CHP2_KIT_5.1,1256
CHP2_KIT_6.1,2573
CHP2_KIT_7.1,1381
CHP2_KIT_8.1,2000
CHP2_KIT_9.1,2560
CHP2_KDR_9.1,571
CHP2_KDR_8.1,2467
CHP2_KDR_7.1,1935
CHP2_KDR_6.1,2882
CHP2_KDR_5.1,2969
CHP2_KDR_4.1,1817
CHP2_KDR_3.1,1199
CHP2_KDR_2.1,687
CHP2_KDR_1.1,1441
CHP2_FBXW7_5.1,1960
CHP2_FBXW7_4.1,2088
CHP2_FBXW7_3.1,1871
CHP2_FBXW7_2.1,1876
CHP2_FBXW7_1.1,1482
CHP2_APC_1.1,1507
CHP2_APC_2.1,1719
CHP2_APC_3.1,1605
CHP2_APC_4.1,1907
CHP2_APC_5.1,893
CHP2_APC_6.1,2457
CHP2_APC_7.1,979
CHP2_CSF1R_2.1,287
CHP2_CSF1R_1.1,841
CHP2_NPM1_1.1,1590
CHP2_EGFR_1.1,1538
CHP2_EGFR_2.1,1216
CHP2_EGFR_3.1,3305
CHP2_EGFR_4.1,555
CHP2_EGFR_5.1,1566
CHP2_EGFR_6.1,922
CHP2_EGFR_7.1,1443
CHP2_EGFR_8.1,1958
CHP2_MET_1.1,2635
CHP2_MET_2.1,1576
CHP2_MET_3.1,1504
CHP2_MET_4.1,2578
CHP2_MET_5.1,2606
CHP2_MET_6.1,1292
CHP2_SMO_1.1,1733
CHP2_SMO_2.1,672
CHP2_SMO_3.1,918
CHP2_SMO_4.1,867
CHP2_SMO_5.1,1207
CHP2_BRAF_2.1,2267
CHP2_BRAF_1.1,2500
CHP2_EZH2_1.1,2003
CHP2_FGFR1_2.1,1191
CHP2_FGFR1_1.1,797
CHP2_JAK2_1.1,1786
CHP2_CDKN2A_2.1,457
CHP2_CDKN2A_1.1,799
CHP2_GNAQ_1.1,1746
CHP2_ABL1_1.1,3471
CHP2_ABL1_2.1,2621
CHP2_ABL1_3.1,1744
CHP2_ABL1_4.1,1042
CHP2_NOTCH1_3.1,503
CHP2_NOTCH1_2.1,1601
CHP2_NOTCH1_1.1,238
CHP2_RET_1.1,928
CHP2_RET_2.1,263
CHP2_RET_3.1,796
CHP2_RET_4.1,604
CHP2_RET_5.1,1098
CHP2_PTEN_1.1,539
CHP2_PTEN_2.1,2157
CHP2_PTEN_3.1,1194
CHP2_PTEN_4.1,1459
CHP2_PTEN_5.1,1676
CHP2_PTEN_6.1,1574
CHP2_PTEN_7.1,3959
CHP2_PTEN_8.1,1806
CHP2_FGFR2_4.1,1775
CHP2_FGFR2_3.1,549
