Region,Coverage
CHP2_MPL_1.1,761
CHP2_NRAS_3.1,3814
CHP2_NRAS_2.1,1880
CHP2_NRAS_1.1,3522
CHP2_ALK_2.1,508
CHP2_ALK_1.1,1135
CHP2_IDH1_1.1,2929
CHP2_ERBB4_8.1,2713
CHP2_ERBB4_7.1,363
CHP2_ERBB4_6.1,5064
CHP2_ERBB4_5.1,2557
CHP2_ERBB4_4.1,2404
CHP2_ERBB4_3.1,524
CHP2_ERBB4_2.1,3597
CHP2_ERBB4_1.1,2751
CHP2_VHL_1.1,358
CHP2_VHL_2.1,2661
CHP2_VHL_3.1,3909
CHP2_MLH1_1.1,3241
CHP2_CTNNB1_1.1,823
CHP2_PIK3CA_1.1,2772
CHP2_PIK3CA_2.1,1445
CHP2_PIK3CA_3.1,3307
CHP2_PIK3CA_4.1,1387
CHP2_PIK3CA_5.1,2349
CHP2_PIK3CA_6.1,1234
CHP2_PIK3CA_7.1,4499
CHP2_PIK3CA_8.1,1742
CHP2_PIK3CA_9.1,7059
CHP2_PIK3CA_10.1,2824
CHP2_PIK3CA_11.1,3006
CHP2_FGFR3_1.1,676
CHP2_FGFR3_2.1,280
CHP2_FGFR3_3.1,1337
CHP2_FGFR3_4.1,2550
CHP2_FGFR3_5.1,1992
CHP2_PDGFRA_1.1,1761
CHP2_PDGFRA_2.1,5917
CHP2_PDGFRA_3.1,2647
CHP2_PDGFRA_4.1,2443
CHP2_KIT_1.1,3115
CHP2_KIT_2.1,4174
CHP2_KIT_3.1,2656
CHP2_KIT_4.1,4361
CHP2_KIT_5.1,2311
CHP2_KIT_6.1,6589
CHP2_KIT_7.1,2568
CHP2_KIT_8.1,5202
CHP2_KIT_9.1,6545
CHP2_KDR_9.1,724
CHP2_KDR_8.1,4663
CHP2_KDR_7.1,3878
CHP2_KDR_6.1,6434
CHP2_KDR_5.1,7564
CHP2_KDR_4.1,3903
CHP2_KDR_3.1,1996
CHP2_KDR_2.1,1350
CHP2_KDR_1.1,2292
CHP2_FBXW7_5.1,4157
CHP2_FBXW7_4.1,4068
CHP2_FBXW7_3.1,3198
CHP2_FBXW7_2.1,5096
CHP2_FBXW7_1.1,2181
CHP2_APC_1.1,2921
CHP2_APC_2.1,2446
CHP2_APC_3.1,2636
CHP2_APC_4.1,2754
CHP2_APC_5.1,851
CHP2_APC_6.1,3970
CHP2_APC_7.1,1577
CHP2_CSF1R_2.1,435
CHP2_CSF1R_1.1,1611
CHP2_NPM1_1.1,2252
CHP2_EGFR_1.1,2650
CHP2_EGFR_2.1,1523
CHP2_EGFR_3.1,6735
CHP2_EGFR_4.1,886
CHP2_EGFR_5.1,1841
CHP2_EGFR_6.1,1188
CHP2_EGFR_7.1,1549
CHP2_EGFR_8.1,2299
CHP2_MET_1.1,4445
CHP2_MET_2.1,2846
CHP2_MET_3.1,1932
CHP2_MET_4.1,3707
CHP2_MET_5.1,3822
CHP2_MET_6.1,2135
CHP2_SMO_1.1,2729
CHP2_SMO_2.1,912
CHP2_SMO_3.1,1307
CHP2_SMO_4.1,1337
CHP2_SMO_5.1,1860
CHP2_BRAF_2.1,3241
CHP2_BRAF_1.1,3442
CHP2_EZH2_1.1,3392
CHP2_FGFR1_2.1,1552
CHP2_FGFR1_1.1,1043
CHP2_JAK2_1.1,2065
CHP2_CDKN2A_2.1,467
CHP2_CDKN2A_1.1,838
CHP2_GNAQ_1.1,2320
CHP2_ABL1_1.1,6383
CHP2_ABL1_2.1,4367
CHP2_ABL1_3.1,2012
CHP2_ABL1_4.1,1277
CHP2_NOTCH1_3.1,620
CHP2_NOTCH1_2.1,2297
CHP2_NOTCH1_1.1,290
CHP2_RET_1.1,1843
CHP2_RET_2.1,479
CHP2_RET_3.1,1639
CHP2_RET_4.1,969
CHP2_RET_5.1,2259
CHP2_PTEN_1.1,1333
CHP2_PTEN_2.1,4584
CHP2_PTEN_3.1,2542
CHP2_PTEN_4.1,2344
CHP2_PTEN_5.1,3618
CHP2_PTEN_6.1,2697
CHP2_PTEN_7.1,9673
CHP2_PTEN_8.1,3705
CHP2_FGFR2_4.1,3507
CHP2_FGFR2_3.1,913
CHP2_FGFR2_2.1,2614
CHP2_FGFR2_1.1,1846
CHP2_HRAS_2.1,472
CHP2_HRAS_1.1,495
CHP2_ATM_1.1,3935
CHP2_ATM_2.1,5967
CHP2_ATM_3.1,6306
CHP2_ATM_4.1,3859
CHP2_ATM_5.1,3787
CHP2_ATM_6.1,3137
CHP2_ATM_7.1,7618
CHP2_ATM_8.1,9160
CHP2_ATM_9.1,3158
CHP2_ATM_10.1,4628
CHP2_ATM_11.1,8279
CHP2_ATM_12.1,7628
CHP2_ATM_13.1,5324
CHP2_ATM_14.1,2602
CHP2_ATM_15.1,3444
CHP2_ATM_16.1,2071
CHP2_ATM_17.1,1147
CHP2_KRAS_3.1,3036
CHP2_KRAS_2.1,2717
CHP2_KRAS_1.1,2271
CHP2_PTPN11_1.1,3501
CHP2_PTPN11_2.1,3264
CHP2_HNF1A_1.1,1815
CHP2_HNF1A_2.1,4014
CHP2_FLT3_4.1,2843
CHP2_FLT3_3.1,3075
CHP2_FLT3_2.1,2039
CHP2_FLT3_1.1,4518
CHP2_RB1_1.1,3395
CHP2_RB1_2.1,2657
CHP2_RB1_3.1,1889
CHP2_RB1_4.1,1251
CHP2_RB1_5.1,2361
CHP2_RB1_6.1,4732
CHP2_RB1_7.1,3100
CHP2_RB1_8.1,2670
CHP2_RB1_9.1,3694
CHP2_RB1_10.1,2752
CHP2_AKT1_2.1,1536
CHP2_AKT1_1.1,664
CHP2_IDH2_1.1,1640
CHP2_CDH1_1.1,3847
CHP2_CDH1_2.1,2486
CHP2_CDH1_3.1,4701
CHP2_TP53_8.1,1718
CHP2_TP53_7.1,1414
CHP2_TP53_6.1,3177
CHP2_TP53_5.1,1677
CHP2_TP53_4.1,2278
CHP2_TP53_3.1,2198
CHP2_TP53_2.1,849
CHP2_TP53_1.1,2806
CHP2_ERBB2_1.1,3339
CHP2_ERBB2_2.1,2253
CHP2_ERBB2_3.1,1418
CHP2_SMAD4_1.1,3168
CHP2_SMAD4_2.1,1998
CHP2_SMAD4_3.1,2018
CHP2_SMAD4_4.1,3008
CHP2_SMAD4_5.1,2607
CHP2_SMAD4_6.1,3168
CHP2_SMAD4_7.1,1540
CHP2_SMAD4_8.1,5629
CHP2_SMAD4_9.1,1439
CHP2_STK11_1.1,2406
CHP2_STK11_2.1,385
CHP2_STK11_3.1,973
CHP2_STK11_4.1,1997
CHP2_STK11_5.1,1599
CHP2_GNA11_1.1,872
CHP2_JAK3_3.1,1644
CHP2_JAK3_2.1,1493
CHP2_JAK3_1.1,2326
CHP2_SRC_1.1,2651
CHP2_GNAS_1.1,1247
CHP2_GNAS_2.1,3662
CHP2_SMARCB1_1.1,2000
CHP2_SMARCB1_2.1,296
CHP2_SMARCB1_3.1,2276
CHP2_SMARCB1_4.1,464
