Region,Coverage
CHP2_MPL_1.1,877
CHP2_NRAS_3.1,3100
CHP2_NRAS_2.1,2085
CHP2_NRAS_1.1,3018
CHP2_ALK_2.1,624
CHP2_ALK_1.1,1388
CHP2_IDH1_1.1,2875
CHP2_ERBB4_8.1,2546
CHP2_ERBB4_7.1,511
CHP2_ERBB4_6.1,4514
CHP2_ERBB4_5.1,2829
CHP2_ERBB4_4.1,2353
CHP2_ERBB4_3.1,521
CHP2_ERBB4_2.1,3360
CHP2_ERBB4_1.1,2701
CHP2_VHL_1.1,350
CHP2_VHL_2.1,2448
CHP2_VHL_3.1,3514
CHP2_MLH1_1.1,3533
CHP2_CTNNB1_1.1,1219
CHP2_PIK3CA_1.1,2501
CHP2_PIK3CA_2.1,1675
CHP2_PIK3CA_3.1,2998
CHP2_PIK3CA_4.1,1622
CHP2_PIK3CA_5.1,1152
CHP2_PIK3CA_6.1,1403
CHP2_PIK3CA_7.1,3876
CHP2_PIK3CA_8.1,1829
CHP2_PIK3CA_9.1,5248
CHP2_PIK3CA_10.1,2491
CHP2_PIK3CA_11.1,2827
CHP2_FGFR3_1.1,748
CHP2_FGFR3_2.1,367
CHP2_FGFR3_3.1,1410
CHP2_FGFR3_4.1,2198
CHP2_FGFR3_5.1,1948
CHP2_PDGFRA_1.1,1691
CHP2_PDGFRA_2.1,4019
CHP2_PDGFRA_3.1,2244
CHP2_PDGFRA_4.1,2628
CHP2_KIT_1.1,3398
CHP2_KIT_2.1,3476
CHP2_KIT_3.1,2532
CHP2_KIT_4.1,4102
CHP2_KIT_5.1,1883
CHP2_KIT_6.1,4872
CHP2_KIT_7.1,2534
CHP2_KIT_8.1,3840
CHP2_KIT_9.1,4930
CHP2_KDR_9.1,1183
CHP2_KDR_8.1,3098
CHP2_KDR_7.1,3703
CHP2_KDR_6.1,4999
CHP2_KDR_5.1,5933
CHP2_KDR_4.1,2913
CHP2_KDR_3.1,1813
CHP2_KDR_2.1,816
CHP2_KDR_1.1,2183
CHP2_FBXW7_5.1,3268
CHP2_FBXW7_4.1,3297
CHP2_FBXW7_3.1,2725
CHP2_FBXW7_2.1,3038
CHP2_FBXW7_1.1,2252
CHP2_APC_1.1,1707
CHP2_APC_2.1,1681
CHP2_APC_3.1,1609
CHP2_APC_4.1,1844
CHP2_APC_5.1,849
CHP2_APC_6.1,2427
CHP2_APC_7.1,587
CHP2_CSF1R_2.1,327
CHP2_CSF1R_1.1,1043
CHP2_NPM1_1.1,1604
CHP2_EGFR_1.1,2258
CHP2_EGFR_2.1,1736
CHP2_EGFR_3.1,5502
CHP2_EGFR_4.1,767
CHP2_EGFR_5.1,1867
CHP2_EGFR_6.1,1265
CHP2_EGFR_7.1,1945
CHP2_EGFR_8.1,2126
CHP2_MET_1.1,3789
CHP2_MET_2.1,2056
CHP2_MET_3.1,1822
CHP2_MET_4.1,3131
CHP2_MET_5.1,2956
CHP2_MET_6.1,1978
CHP2_SMO_1.1,2880
CHP2_SMO_2.1,1093
CHP2_SMO_3.1,1511
CHP2_SMO_4.1,1318
CHP2_SMO_5.1,1950
CHP2_BRAF_2.1,2631
CHP2_BRAF_1.1,3087
CHP2_EZH2_1.1,3073
CHP2_FGFR1_2.1,2038
CHP2_FGFR1_1.1,1025
CHP2_JAK2_1.1,1241
CHP2_CDKN2A_2.1,408
CHP2_CDKN2A_1.1,749
CHP2_GNAQ_1.1,1310
CHP2_ABL1_1.1,3244
CHP2_ABL1_2.1,2319
CHP2_ABL1_3.1,1591
CHP2_ABL1_4.1,990
CHP2_NOTCH1_3.1,404
CHP2_NOTCH1_2.1,1624
CHP2_NOTCH1_1.1,230
CHP2_RET_1.1,1291
CHP2_RET_2.1,402
CHP2_RET_3.1,1037
CHP2_RET_4.1,724
CHP2_RET_5.1,1319
CHP2_PTEN_1.1,654
CHP2_PTEN_2.1,2234
CHP2_PTEN_3.1,1456
CHP2_PTEN_4.1,1247
CHP2_PTEN_5.1,1610
CHP2_PTEN_6.1,1524
CHP2_PTEN_7.1,5584
CHP2_PTEN_8.1,1898
CHP2_FGFR2_4.1,1918
CHP2_FGFR2_3.1,662
CHP2_FGFR2_2.1,1692
CHP2_FGFR2_1.1,1250
CHP2_HRAS_2.1,538
CHP2_HRAS_1.1,588
CHP2_ATM_1.1,2725
CHP2_ATM_2.1,4309
CHP2_ATM_3.1,3862
CHP2_ATM_4.1,2748
CHP2_ATM_5.1,3059
CHP2_ATM_6.1,2281
CHP2_ATM_7.1,4570
CHP2_ATM_8.1,5417
CHP2_ATM_9.1,2205
CHP2_ATM_10.1,2944
CHP2_ATM_11.1,5038
CHP2_ATM_12.1,4759
CHP2_ATM_13.1,3736
CHP2_ATM_14.1,2403
CHP2_ATM_15.1,2646
CHP2_ATM_16.1,1916
CHP2_ATM_17.1,978
CHP2_KRAS_3.1,5882
CHP2_KRAS_2.1,5460
CHP2_KRAS_1.1,4380
CHP2_PTPN11_1.1,3835
CHP2_PTPN11_2.1,3262
CHP2_HNF1A_1.1,2324
CHP2_HNF1A_2.1,4073
CHP2_FLT3_4.1,2775
CHP2_FLT3_3.1,3278
CHP2_FLT3_2.1,2488
CHP2_FLT3_1.1,4418
CHP2_RB1_1.1,3402
CHP2_RB1_2.1,2574
CHP2_RB1_3.1,2199
CHP2_RB1_4.1,1421
CHP2_RB1_5.1,2405
CHP2_RB1_6.1,4206
CHP2_RB1_7.1,2970
CHP2_RB1_8.1,3060
CHP2_RB1_9.1,3594
CHP2_RB1_10.1,2983
CHP2_AKT1_2.1,1769
CHP2_AKT1_1.1,884
CHP2_IDH2_1.1,2205
CHP2_CDH1_1.1,2078
CHP2_CDH1_2.1,1491
CHP2_CDH1_3.1,2198
CHP2_TP53_8.1,1831
CHP2_TP53_7.1,1350
CHP2_TP53_6.1,3299
CHP2_TP53_5.1,1651
CHP2_TP53_4.1,2461
CHP2_TP53_3.1,1764
CHP2_TP53_2.1,1152
CHP2_TP53_1.1,2865
CHP2_ERBB2_1.1,3028
CHP2_ERBB2_2.1,1967
CHP2_ERBB2_3.1,1481
