Region,Coverage
CHP2_MPL_1.1,886
CHP2_NRAS_3.1,2482
CHP2_NRAS_2.1,1375
CHP2_NRAS_1.1,2383
CHP2_ALK_2.1,694
CHP2_ALK_1.1,1345
CHP2_IDH1_1.1,2738
CHP2_ERBB4_8.1,2465
CHP2_ERBB4_7.1,521
CHP2_ERBB4_6.1,4945
CHP2_ERBB4_5.1,2893
CHP2_ERBB4_4.1,2463
CHP2_ERBB4_3.1,530
CHP2_ERBB4_2.1,3687
CHP2_ERBB4_1.1,2914
CHP2_VHL_1.1,372
CHP2_VHL_2.1,2465
CHP2_VHL_3.1,3426
CHP2_MLH1_1.1,3368
CHP2_CTNNB1_1.1,692
CHP2_PIK3CA_1.1,2986
CHP2_PIK3CA_2.1,1873
CHP2_PIK3CA_3.1,3618
CHP2_PIK3CA_4.1,1868
CHP2_PIK3CA_5.1,2078
CHP2_PIK3CA_6.1,1476
CHP2_PIK3CA_7.1,4363
CHP2_PIK3CA_8.1,2290
CHP2_PIK3CA_9.1,6225
CHP2_PIK3CA_10.1,3124
CHP2_PIK3CA_11.1,2902
CHP2_FGFR3_1.1,927
CHP2_FGFR3_2.1,481
CHP2_FGFR3_3.1,1640
CHP2_FGFR3_4.1,2810
CHP2_FGFR3_5.1,2760
CHP2_PDGFRA_1.1,1608
CHP2_PDGFRA_2.1,3766
CHP2_PDGFRA_3.1,2095
CHP2_PDGFRA_4.1,2814
CHP2_KIT_1.1,2413
CHP2_KIT_2.1,2943
CHP2_KIT_3.1,2077
CHP2_KIT_4.1,3838
CHP2_KIT_5.1,1715
CHP2_KIT_6.1,4198
CHP2_KIT_7.1,2026
CHP2_KIT_8.1,3526
CHP2_KIT_9.1,2227
CHP2_KDR_9.1,1050
CHP2_KDR_8.1,4557
CHP2_KDR_7.1,3275
CHP2_KDR_6.1,4329
CHP2_KDR_5.1,5531
CHP2_KDR_4.1,2642
CHP2_KDR_3.1,1695
CHP2_KDR_2.1,683
CHP2_KDR_1.1,2156
CHP2_FBXW7_5.1,2799
CHP2_FBXW7_4.1,2498
CHP2_FBXW7_3.1,2888
CHP2_FBXW7_2.1,3437
CHP2_FBXW7_1.1,2267
CHP2_APC_1.1,2198
CHP2_APC_2.1,2527
CHP2_APC_3.1,2447
CHP2_APC_4.1,2857
CHP2_APC_5.1,909
CHP2_APC_6.1,3369
CHP2_APC_7.1,1270
CHP2_CSF1R_2.1,601
CHP2_CSF1R_1.1,1633
CHP2_NPM1_1.1,2283
CHP2_EGFR_1.1,1962
CHP2_EGFR_2.1,2196
CHP2_EGFR_3.1,5539
CHP2_EGFR_4.1,917
CHP2_EGFR_5.1,2516
CHP2_EGFR_6.1,1754
CHP2_EGFR_7.1,2403
