Region,Coverage
CHP2_MPL_1.1,727
CHP2_NRAS_3.1,3986
CHP2_NRAS_2.1,1993
CHP2_NRAS_1.1,3758
CHP2_ALK_2.1,553
CHP2_ALK_1.1,1189
CHP2_IDH1_1.1,2923
CHP2_ERBB4_8.1,2881
CHP2_ERBB4_7.1,356
CHP2_ERBB4_6.1,5270
CHP2_ERBB4_5.1,3297
CHP2_ERBB4_4.1,2381
CHP2_ERBB4_3.1,443
CHP2_ERBB4_2.1,3918
CHP2_ERBB4_1.1,3016
CHP2_VHL_1.1,372
CHP2_VHL_2.1,2827
CHP2_VHL_3.1,3870
CHP2_MLH1_1.1,3739
CHP2_CTNNB1_1.1,786
CHP2_PIK3CA_1.1,2553
CHP2_PIK3CA_2.1,1451
CHP2_PIK3CA_3.1,3237
CHP2_PIK3CA_4.1,1459
CHP2_PIK3CA_5.1,2861
CHP2_PIK3CA_6.1,1419
CHP2_PIK3CA_7.1,4236
CHP2_PIK3CA_8.1,1831
CHP2_PIK3CA_9.1,7592
CHP2_PIK3CA_10.1,2975
CHP2_PIK3CA_11.1,2914
CHP2_FGFR3_1.1,791
CHP2_FGFR3_2.1,329
CHP2_FGFR3_3.1,1523
CHP2_FGFR3_4.1,2410
CHP2_FGFR3_5.1,1901
CHP2_PDGFRA_1.1,1769
CHP2_PDGFRA_2.1,5996
CHP2_PDGFRA_3.1,2696
CHP2_PDGFRA_4.1,2595
CHP2_KIT_1.1,3538
CHP2_KIT_2.1,4227
CHP2_KIT_3.1,2762
CHP2_KIT_4.1,4591
CHP2_KIT_5.1,2398
CHP2_KIT_6.1,7003
CHP2_KIT_7.1,2577
CHP2_KIT_8.1,5257
CHP2_KIT_9.1,6919
CHP2_KDR_9.1,842
CHP2_KDR_8.1,4705
CHP2_KDR_7.1,4208
CHP2_KDR_6.1,6561
CHP2_KDR_5.1,7423
CHP2_KDR_4.1,4135
CHP2_KDR_3.1,1871
CHP2_KDR_2.1,1352
CHP2_KDR_1.1,2644
CHP2_FBXW7_5.1,4306
CHP2_FBXW7_4.1,4350
CHP2_FBXW7_3.1,3625
CHP2_FBXW7_2.1,5235
CHP2_FBXW7_1.1,2458
CHP2_APC_1.1,3085
CHP2_APC_2.1,2554
CHP2_APC_3.1,2831
CHP2_APC_4.1,2865
CHP2_APC_5.1,941
CHP2_APC_6.1,4078
CHP2_APC_7.1,1664
CHP2_CSF1R_2.1,438
