Region,Coverage
CHP2_MPL_1.1,825
CHP2_NRAS_3.1,3319
CHP2_NRAS_2.1,2151
CHP2_NRAS_1.1,3042
CHP2_ALK_2.1,754
CHP2_ALK_1.1,1275
CHP2_IDH1_1.1,3100
CHP2_ERBB4_8.1,2874
CHP2_ERBB4_7.1,728
CHP2_ERBB4_6.1,4637
CHP2_ERBB4_5.1,3062
CHP2_ERBB4_4.1,2232
CHP2_ERBB4_3.1,732
CHP2_ERBB4_2.1,3853
CHP2_ERBB4_1.1,2745
CHP2_VHL_1.1,415
CHP2_VHL_2.1,2532
CHP2_VHL_3.1,3176
CHP2_MLH1_1.1,3330
CHP2_CTNNB1_1.1,1397
CHP2_PIK3CA_1.1,2724
CHP2_PIK3CA_2.1,1862
CHP2_PIK3CA_3.1,3038
CHP2_PIK3CA_4.1,1861
CHP2_PIK3CA_5.1,1969
CHP2_PIK3CA_6.1,1379
CHP2_PIK3CA_7.1,3655
CHP2_PIK3CA_8.1,2065
CHP2_PIK3CA_9.1,4944
CHP2_PIK3CA_10.1,2600
CHP2_PIK3CA_11.1,3099
CHP2_FGFR3_1.1,510
CHP2_FGFR3_2.1,251
CHP2_FGFR3_3.1,916
CHP2_FGFR3_4.1,1730
CHP2_FGFR3_5.1,1470
CHP2_PDGFRA_1.1,1758
CHP2_PDGFRA_2.1,3764
CHP2_PDGFRA_3.1,2639
CHP2_PDGFRA_4.1,2741
CHP2_KIT_1.1,2867
CHP2_KIT_2.1,3485
CHP2_KIT_3.1,2841
CHP2_KIT_4.1,4269
CHP2_KIT_5.1,2166
CHP2_KIT_6.1,4239
CHP2_KIT_7.1,2670
CHP2_KIT_8.1,3366
CHP2_KIT_9.1,4439
CHP2_KDR_9.1,1216
CHP2_KDR_8.1,3594
CHP2_KDR_7.1,3690
CHP2_KDR_6.1,4768
CHP2_KDR_5.1,5170
CHP2_KDR_4.1,2532
CHP2_KDR_3.1,2105
CHP2_KDR_2.1,1366
CHP2_KDR_1.1,2591
CHP2_FBXW7_5.1,3390
CHP2_FBXW7_4.1,3486
CHP2_FBXW7_3.1,2932
CHP2_FBXW7_2.1,3506
CHP2_FBXW7_1.1,2651
CHP2_APC_1.1,2675
CHP2_APC_2.1,3145
CHP2_APC_3.1,2586
CHP2_APC_4.1,3104
CHP2_APC_5.1,1248
CHP2_APC_6.1,3888
CHP2_APC_7.1,1784
CHP2_CSF1R_2.1,600
CHP2_CSF1R_1.1,1576
CHP2_NPM1_1.1,2696
CHP2_EGFR_1.1,2382
CHP2_EGFR_2.1,1987
CHP2_EGFR_3.1,4616
CHP2_EGFR_4.1,971
CHP2_EGFR_5.1,2223
CHP2_EGFR_6.1,1324
CHP2_EGFR_7.1,2003
CHP2_EGFR_8.1,2407
CHP2_MET_1.1,3594
CHP2_MET_2.1,1993
CHP2_MET_3.1,2172
CHP2_MET_4.1,3308
CHP2_MET_5.1,2941
CHP2_MET_6.1,2007
CHP2_SMO_1.1,2474
CHP2_SMO_2.1,1077
CHP2_SMO_3.1,1304
CHP2_SMO_4.1,1217
CHP2_SMO_5.1,1637
CHP2_BRAF_2.1,3056
CHP2_BRAF_1.1,3218
CHP2_EZH2_1.1,2766
CHP2_FGFR1_2.1,2049
CHP2_FGFR1_1.1,1265
CHP2_JAK2_1.1,2360
CHP2_CDKN2A_2.1,667
CHP2_CDKN2A_1.1,1005
CHP2_GNAQ_1.1,2115
CHP2_ABL1_1.1,4170
CHP2_ABL1_2.1,3107
CHP2_ABL1_3.1,2082
CHP2_ABL1_4.1,1569
CHP2_NOTCH1_3.1,572
CHP2_NOTCH1_2.1,1753
CHP2_NOTCH1_1.1,278
CHP2_RET_1.1,1606
CHP2_RET_2.1,664
CHP2_RET_3.1,1501
CHP2_RET_4.1,1032
CHP2_RET_5.1,2096
CHP2_PTEN_1.1,1143
CHP2_PTEN_2.1,3877
CHP2_PTEN_3.1,2324
CHP2_PTEN_4.1,2180
CHP2_PTEN_5.1,2897
CHP2_PTEN_6.1,2644
CHP2_PTEN_7.1,6037
CHP2_PTEN_8.1,2977
CHP2_FGFR2_4.1,3327
CHP2_FGFR2_3.1,953
CHP2_FGFR2_2.1,3053
CHP2_FGFR2_1.1,2245
CHP2_HRAS_2.1,518
CHP2_HRAS_1.1,461
CHP2_ATM_1.1,2813
CHP2_ATM_2.1,4261
CHP2_ATM_3.1,4098
CHP2_ATM_4.1,2866
CHP2_ATM_5.1,3337
CHP2_ATM_6.1,2536
CHP2_ATM_7.1,4484
CHP2_ATM_8.1,4898
CHP2_ATM_9.1,2190
CHP2_ATM_10.1,2851
CHP2_ATM_11.1,4696
CHP2_ATM_12.1,4362
CHP2_ATM_13.1,3978
CHP2_ATM_14.1,2725
CHP2_ATM_15.1,2795
CHP2_ATM_16.1,2115
CHP2_ATM_17.1,1259
CHP2_KRAS_3.1,3480
CHP2_KRAS_2.1,3323
CHP2_KRAS_1.1,2699
CHP2_PTPN11_1.1,3679
CHP2_PTPN11_2.1,3178
CHP2_HNF1A_1.1,2164
CHP2_HNF1A_2.1,3135
CHP2_FLT3_4.1,2575
CHP2_FLT3_3.1,3172
CHP2_FLT3_2.1,2749
CHP2_FLT3_1.1,4029
CHP2_RB1_1.1,3421
CHP2_RB1_2.1,2905
CHP2_RB1_3.1,2637
CHP2_RB1_4.1,1723
CHP2_RB1_5.1,2451
CHP2_RB1_6.1,4058
CHP2_RB1_7.1,3431
CHP2_RB1_8.1,2995
CHP2_RB1_9.1,3717
CHP2_RB1_10.1,3241
CHP2_AKT1_2.1,1406
CHP2_AKT1_1.1,734
CHP2_IDH2_1.1,2018
CHP2_CDH1_1.1,2916
CHP2_CDH1_2.1,2310
CHP2_CDH1_3.1,3102
CHP2_TP53_8.1,1920
CHP2_TP53_7.1,1574
CHP2_TP53_6.1,3472
CHP2_TP53_5.1,2065
CHP2_TP53_4.1,2740
CHP2_TP53_3.1,1893
CHP2_TP53_2.1,1362
CHP2_TP53_1.1,3152
CHP2_ERBB2_1.1,2476
CHP2_ERBB2_2.1,1726
CHP2_ERBB2_3.1,1433
CHP2_SMAD4_1.1,3130
CHP2_SMAD4_2.1,1906
CHP2_SMAD4_3.1,2322
CHP2_SMAD4_4.1,3097
CHP2_SMAD4_5.1,2537
CHP2_SMAD4_6.1,3152
CHP2_SMAD4_7.1,1634
CHP2_SMAD4_8.1,3306
CHP2_SMAD4_9.1,1619
CHP2_STK11_1.1,2569
CHP2_STK11_2.1,453
CHP2_STK11_3.1,670
CHP2_STK11_4.1,1515
CHP2_STK11_5.1,1142
CHP2_GNA11_1.1,946
CHP2_JAK3_3.1,1692
CHP2_JAK3_2.1,1687
CHP2_JAK3_1.1,1797
CHP2_SRC_1.1,2288
CHP2_GNAS_1.1,1127
CHP2_GNAS_2.1,3177
CHP2_SMARCB1_1.1,2023
CHP2_SMARCB1_2.1,438
CHP2_SMARCB1_3.1,2839
CHP2_SMARCB1_4.1,881
