Region,Coverage
CHP2_MPL_1.1,456
CHP2_NRAS_3.1,1950
CHP2_NRAS_2.1,880
CHP2_NRAS_1.1,2007
CHP2_ALK_2.1,312
CHP2_ALK_1.1,683
CHP2_IDH1_1.1,2033
CHP2_ERBB4_8.1,1846
CHP2_ERBB4_7.1,308
CHP2_ERBB4_6.1,4518
CHP2_ERBB4_5.1,3050
CHP2_ERBB4_4.1,1642
CHP2_ERBB4_3.1,280
CHP2_ERBB4_2.1,2402
CHP2_ERBB4_1.1,2176
CHP2_VHL_1.1,201
CHP2_VHL_2.1,1807
CHP2_VHL_3.1,2557
CHP2_MLH1_1.1,3352
CHP2_CTNNB1_1.1,550
CHP2_PIK3CA_1.1,1860
CHP2_PIK3CA_2.1,910
CHP2_PIK3CA_3.1,2303
CHP2_PIK3CA_4.1,1117
CHP2_PIK3CA_5.1,1581
CHP2_PIK3CA_6.1,667
CHP2_PIK3CA_7.1,2817
CHP2_PIK3CA_8.1,1362
CHP2_PIK3CA_9.1,4075
CHP2_PIK3CA_10.1,1921
CHP2_PIK3CA_11.1,1766
CHP2_FGFR3_1.1,364
CHP2_FGFR3_2.1,158
CHP2_FGFR3_3.1,777
CHP2_FGFR3_4.1,1188
CHP2_FGFR3_5.1,1187
CHP2_PDGFRA_1.1,1094
CHP2_PDGFRA_2.1,3108
CHP2_PDGFRA_3.1,1696
CHP2_PDGFRA_4.1,1697
CHP2_KIT_1.1,2602
CHP2_KIT_2.1,2095
CHP2_KIT_3.1,1534
CHP2_KIT_4.1,3383
CHP2_KIT_5.1,1326
CHP2_KIT_6.1,3492
CHP2_KIT_7.1,1431
CHP2_KIT_8.1,2736
CHP2_KIT_9.1,3272
CHP2_KDR_9.1,501
CHP2_KDR_8.1,3125
CHP2_KDR_7.1,2345
CHP2_KDR_6.1,3772
CHP2_KDR_5.1,4190
CHP2_KDR_4.1,2433
CHP2_KDR_3.1,1280
CHP2_KDR_2.1,580
CHP2_KDR_1.1,1606
CHP2_FBXW7_5.1,2238
CHP2_FBXW7_4.1,2052
CHP2_FBXW7_3.1,2942
CHP2_FBXW7_2.1,2525
CHP2_FBXW7_1.1,1581
CHP2_APC_1.1,1715
CHP2_APC_2.1,1751
CHP2_APC_3.1,2092
CHP2_APC_4.1,2306
CHP2_APC_5.1,645
CHP2_APC_6.1,3074
CHP2_APC_7.1,993
CHP2_CSF1R_2.1,238
CHP2_CSF1R_1.1,1030
CHP2_NPM1_1.1,1714
CHP2_EGFR_1.1,1782
CHP2_EGFR_2.1,1478
CHP2_EGFR_3.1,5095
CHP2_EGFR_4.1,481
CHP2_EGFR_5.1,1681
