Region,Coverage
CHP2_MPL_1.1,861
CHP2_NRAS_3.1,3193
CHP2_NRAS_2.1,1998
CHP2_NRAS_1.1,2737
CHP2_ALK_2.1,642
CHP2_ALK_1.1,1251
CHP2_IDH1_1.1,2893
CHP2_ERBB4_8.1,2619
CHP2_ERBB4_7.1,572
CHP2_ERBB4_6.1,4094
CHP2_ERBB4_5.1,2701
CHP2_ERBB4_4.1,2021
CHP2_ERBB4_3.1,563
CHP2_ERBB4_2.1,3425
CHP2_ERBB4_1.1,2539
CHP2_VHL_1.1,473
CHP2_VHL_2.1,2280
CHP2_VHL_3.1,3145
CHP2_MLH1_1.1,3065
CHP2_CTNNB1_1.1,993
CHP2_PIK3CA_1.1,2431
CHP2_PIK3CA_2.1,1456
CHP2_PIK3CA_3.1,2819
CHP2_PIK3CA_4.1,1564
CHP2_PIK3CA_5.1,1251
CHP2_PIK3CA_6.1,1562
CHP2_PIK3CA_7.1,3574
CHP2_PIK3CA_8.1,1647
CHP2_PIK3CA_9.1,5409
CHP2_PIK3CA_10.1,2385
CHP2_PIK3CA_11.1,2676
CHP2_FGFR3_1.1,776
CHP2_FGFR3_2.1,426
CHP2_FGFR3_3.1,1310
CHP2_FGFR3_4.1,2231
CHP2_FGFR3_5.1,1872
CHP2_PDGFRA_1.1,1371
CHP2_PDGFRA_2.1,3725
CHP2_PDGFRA_3.1,1965
CHP2_PDGFRA_4.1,2180
CHP2_KIT_1.1,2727
CHP2_KIT_2.1,3019
CHP2_KIT_3.1,2253
CHP2_KIT_4.1,3283
CHP2_KIT_5.1,1597
CHP2_KIT_6.1,4174
CHP2_KIT_7.1,2294
CHP2_KIT_8.1,3223
CHP2_KIT_9.1,4336
CHP2_KDR_9.1,894
CHP2_KDR_8.1,3045
CHP2_KDR_7.1,3289
CHP2_KDR_6.1,4327
CHP2_KDR_5.1,5384
CHP2_KDR_4.1,2004
CHP2_KDR_3.1,1664
CHP2_KDR_2.1,1133
CHP2_KDR_1.1,2102
CHP2_FBXW7_5.1,3102
CHP2_FBXW7_4.1,3086
CHP2_FBXW7_3.1,2482
CHP2_FBXW7_2.1,2990
CHP2_FBXW7_1.1,1981
CHP2_APC_1.1,2520
CHP2_APC_2.1,2420
CHP2_APC_3.1,2273
CHP2_APC_4.1,2429
CHP2_APC_5.1,1002
CHP2_APC_6.1,3096
CHP2_APC_7.1,985
CHP2_CSF1R_2.1,571
CHP2_CSF1R_1.1,1613
CHP2_NPM1_1.1,2245
CHP2_EGFR_1.1,2119
CHP2_EGFR_2.1,1746
CHP2_EGFR_3.1,5250
CHP2_EGFR_4.1,887
CHP2_EGFR_5.1,1754
CHP2_EGFR_6.1,1349
CHP2_EGFR_7.1,1944
CHP2_EGFR_8.1,2077
CHP2_MET_1.1,3325
CHP2_MET_2.1,1774
CHP2_MET_3.1,1564
CHP2_MET_4.1,2660
CHP2_MET_5.1,2496
CHP2_MET_6.1,1727
CHP2_SMO_1.1,2633
CHP2_SMO_2.1,1064
CHP2_SMO_3.1,1511
CHP2_SMO_4.1,1463
CHP2_SMO_5.1,1852
CHP2_BRAF_2.1,2599
CHP2_BRAF_1.1,2775
CHP2_EZH2_1.1,2688
CHP2_FGFR1_2.1,1905
CHP2_FGFR1_1.1,836
CHP2_JAK2_1.1,1758
CHP2_CDKN2A_2.1,624
CHP2_CDKN2A_1.1,1087
CHP2_GNAQ_1.1,1940
CHP2_ABL1_1.1,5242
CHP2_ABL1_2.1,3702
CHP2_ABL1_3.1,2274
CHP2_ABL1_4.1,1690
CHP2_NOTCH1_3.1,751
CHP2_NOTCH1_2.1,2483
CHP2_NOTCH1_1.1,434
CHP2_RET_1.1,1996
CHP2_RET_2.1,667
CHP2_RET_3.1,1749
CHP2_RET_4.1,1195
CHP2_RET_5.1,2000
CHP2_PTEN_1.1,1009
CHP2_PTEN_2.1,3398
CHP2_PTEN_3.1,1973
CHP2_PTEN_4.1,1705
CHP2_PTEN_5.1,2619
CHP2_PTEN_6.1,2298
CHP2_PTEN_7.1,7963
CHP2_PTEN_8.1,2830
CHP2_FGFR2_4.1,2783
CHP2_FGFR2_3.1,870
CHP2_FGFR2_2.1,2705
CHP2_FGFR2_1.1,1968
CHP2_HRAS_2.1,591
CHP2_HRAS_1.1,645
CHP2_ATM_1.1,2652
CHP2_ATM_2.1,4501
CHP2_ATM_3.1,3701
CHP2_ATM_4.1,2784
CHP2_ATM_5.1,2937
CHP2_ATM_6.1,2478
CHP2_ATM_7.1,4347
CHP2_ATM_8.1,5218
CHP2_ATM_9.1,2297
CHP2_ATM_10.1,2930
CHP2_ATM_11.1,4998
CHP2_ATM_12.1,4755
CHP2_ATM_13.1,3738
CHP2_ATM_14.1,2083
CHP2_ATM_15.1,2882
CHP2_ATM_16.1,1838
CHP2_ATM_17.1,972
CHP2_KRAS_3.1,3361
CHP2_KRAS_2.1,3159
CHP2_KRAS_1.1,2413
CHP2_PTPN11_1.1,3263
CHP2_PTPN11_2.1,2599
CHP2_HNF1A_1.1,2216
CHP2_HNF1A_2.1,3356
CHP2_FLT3_4.1,2519
CHP2_FLT3_3.1,3168
CHP2_FLT3_2.1,2340
CHP2_FLT3_1.1,3958
CHP2_RB1_1.1,3096
CHP2_RB1_2.1,2395
CHP2_RB1_3.1,1984
CHP2_RB1_4.1,1338
CHP2_RB1_5.1,2245
CHP2_RB1_6.1,4115
CHP2_RB1_7.1,3135
CHP2_RB1_8.1,2765
CHP2_RB1_9.1,3485
CHP2_RB1_10.1,3030
CHP2_AKT1_2.1,1978
CHP2_AKT1_1.1,957
CHP2_IDH2_1.1,2272
CHP2_CDH1_1.1,3097
CHP2_CDH1_2.1,2124
CHP2_CDH1_3.1,3472
CHP2_TP53_8.1,2197
CHP2_TP53_7.1,1662
CHP2_TP53_6.1,3879
CHP2_TP53_5.1,2183
CHP2_TP53_4.1,3065
CHP2_TP53_3.1,2384
CHP2_TP53_2.1,1331
CHP2_TP53_1.1,3609
CHP2_ERBB2_1.1,2719
CHP2_ERBB2_2.1,1915
CHP2_ERBB2_3.1,1530
CHP2_SMAD4_1.1,2430
CHP2_SMAD4_2.1,1374
CHP2_SMAD4_3.1,1925
CHP2_SMAD4_4.1,2503
