Region,Coverage
CHP2_MPL_1.1,851
CHP2_NRAS_3.1,2997
CHP2_NRAS_2.1,1834
CHP2_NRAS_1.1,2813
CHP2_ALK_2.1,673
CHP2_ALK_1.1,1510
CHP2_IDH1_1.1,3724
CHP2_ERBB4_8.1,3180
CHP2_ERBB4_7.1,698
CHP2_ERBB4_6.1,6185
CHP2_ERBB4_5.1,4135
CHP2_ERBB4_4.1,2864
CHP2_ERBB4_3.1,536
CHP2_ERBB4_2.1,4087
CHP2_ERBB4_1.1,3657
CHP2_VHL_1.1,297
CHP2_VHL_2.1,2407
CHP2_VHL_3.1,3209
CHP2_MLH1_1.1,3994
CHP2_CTNNB1_1.1,959
CHP2_PIK3CA_1.1,3462
CHP2_PIK3CA_2.1,1980
CHP2_PIK3CA_3.1,3797
CHP2_PIK3CA_4.1,2288
CHP2_PIK3CA_5.1,1457
CHP2_PIK3CA_6.1,1529
CHP2_PIK3CA_7.1,4621
CHP2_PIK3CA_8.1,2585
CHP2_PIK3CA_9.1,6503
CHP2_PIK3CA_10.1,3285
CHP2_PIK3CA_11.1,3334
CHP2_FGFR3_1.1,658
CHP2_FGFR3_2.1,373
CHP2_FGFR3_3.1,1297
CHP2_FGFR3_4.1,2243
CHP2_FGFR3_5.1,2063
CHP2_PDGFRA_1.1,1827
CHP2_PDGFRA_2.1,4370
CHP2_PDGFRA_3.1,2698
CHP2_PDGFRA_4.1,3017
CHP2_KIT_1.1,3920
CHP2_KIT_2.1,3477
CHP2_KIT_3.1,2774
CHP2_KIT_4.1,5097
CHP2_KIT_5.1,2142
CHP2_KIT_6.1,4924
CHP2_KIT_7.1,2586
CHP2_KIT_8.1,2913
CHP2_KIT_9.1,2273
CHP2_KDR_9.1,1271
CHP2_KDR_8.1,4336
CHP2_KDR_7.1,3694
CHP2_KDR_6.1,5161
CHP2_KDR_5.1,6023
CHP2_KDR_4.1,3066
CHP2_KDR_3.1,2136
CHP2_KDR_2.1,1123
CHP2_KDR_1.1,2735
CHP2_FBXW7_5.1,2909
CHP2_FBXW7_4.1,3185
CHP2_FBXW7_3.1,3270
CHP2_FBXW7_2.1,2731
CHP2_FBXW7_1.1,2203
CHP2_APC_1.1,2345
CHP2_APC_2.1,2727
CHP2_APC_3.1,2680
CHP2_APC_4.1,2997
CHP2_APC_5.1,1048
CHP2_APC_6.1,3832
CHP2_APC_7.1,889
CHP2_CSF1R_2.1,485
CHP2_CSF1R_1.1,1376
CHP2_NPM1_1.1,2309
CHP2_EGFR_1.1,2287
CHP2_EGFR_2.1,1930
CHP2_EGFR_3.1,5507
CHP2_EGFR_4.1,753
CHP2_EGFR_5.1,2135
CHP2_EGFR_6.1,1048
CHP2_EGFR_7.1,1963
CHP2_EGFR_8.1,2546
CHP2_MET_1.1,3698
CHP2_MET_2.1,2377
CHP2_MET_3.1,2057
CHP2_MET_4.1,3614
CHP2_MET_5.1,3576
CHP2_MET_6.1,1764
CHP2_SMO_1.1,2732
CHP2_SMO_2.1,1004
CHP2_SMO_3.1,1315
CHP2_SMO_4.1,1181
CHP2_SMO_5.1,1988
CHP2_BRAF_2.1,3195
CHP2_BRAF_1.1,3522
CHP2_EZH2_1.1,2859
CHP2_FGFR1_2.1,1812
CHP2_FGFR1_1.1,1061
CHP2_JAK2_1.1,2037
CHP2_CDKN2A_2.1,392
CHP2_CDKN2A_1.1,742
CHP2_GNAQ_1.1,1879
CHP2_ABL1_1.1,4954
CHP2_ABL1_2.1,3454
CHP2_ABL1_3.1,2712
CHP2_ABL1_4.1,1612
CHP2_NOTCH1_3.1,687
CHP2_NOTCH1_2.1,2379
CHP2_NOTCH1_1.1,349
CHP2_RET_1.1,1803
CHP2_RET_2.1,463
CHP2_RET_3.1,1402
CHP2_RET_4.1,935
CHP2_RET_5.1,2194
CHP2_PTEN_1.1,975
CHP2_PTEN_2.1,4383
CHP2_PTEN_3.1,2630
CHP2_PTEN_4.1,2043
CHP2_PTEN_5.1,3055
CHP2_PTEN_6.1,2659
CHP2_PTEN_7.1,9750
CHP2_PTEN_8.1,3403
CHP2_FGFR2_4.1,3195
CHP2_FGFR2_3.1,1254
CHP2_FGFR2_2.1,3154
CHP2_FGFR2_1.1,2038
CHP2_HRAS_2.1,623
CHP2_HRAS_1.1,549
CHP2_ATM_1.1,3644
CHP2_ATM_2.1,5262
CHP2_ATM_3.1,5070
CHP2_ATM_4.1,3343
CHP2_ATM_5.1,3809
CHP2_ATM_6.1,2714
CHP2_ATM_7.1,6334
CHP2_ATM_8.1,6273
CHP2_ATM_9.1,2026
CHP2_ATM_10.1,3418
CHP2_ATM_11.1,5286
CHP2_ATM_12.1,6458
CHP2_ATM_13.1,5603
CHP2_ATM_14.1,3051
CHP2_ATM_15.1,3413
CHP2_ATM_16.1,2052
CHP2_ATM_17.1,1049
CHP2_KRAS_3.1,5255
CHP2_KRAS_2.1,4392
CHP2_KRAS_1.1,3673
CHP2_PTPN11_1.1,4121
CHP2_PTPN11_2.1,3537
CHP2_HNF1A_1.1,1963
CHP2_HNF1A_2.1,3207
CHP2_FLT3_4.1,2940
CHP2_FLT3_3.1,3833
CHP2_FLT3_2.1,3102
