Region,Coverage
CHP2_MPL_1.1,592
CHP2_NRAS_3.1,1779
CHP2_NRAS_2.1,1067
CHP2_NRAS_1.1,1685
CHP2_ALK_2.1,552
CHP2_ALK_1.1,990
CHP2_IDH1_1.1,1992
CHP2_ERBB4_8.1,1958
CHP2_ERBB4_7.1,348
CHP2_ERBB4_6.1,3541
CHP2_ERBB4_5.1,2237
CHP2_ERBB4_4.1,1620
CHP2_ERBB4_3.1,404
CHP2_ERBB4_2.1,2459
CHP2_ERBB4_1.1,1844
CHP2_VHL_1.1,287
CHP2_VHL_2.1,1735
CHP2_VHL_3.1,2404
CHP2_MLH1_1.1,2295
CHP2_CTNNB1_1.1,584
CHP2_PIK3CA_1.1,2296
CHP2_PIK3CA_2.1,1279
CHP2_PIK3CA_3.1,2709
CHP2_PIK3CA_4.1,1330
CHP2_PIK3CA_5.1,1229
CHP2_PIK3CA_6.1,1037
CHP2_PIK3CA_7.1,3067
CHP2_PIK3CA_8.1,1526
CHP2_PIK3CA_9.1,4366
CHP2_PIK3CA_10.1,2196
CHP2_PIK3CA_11.1,2252
CHP2_FGFR3_1.1,657
CHP2_FGFR3_2.1,308
CHP2_FGFR3_3.1,1139
CHP2_FGFR3_4.1,2096
CHP2_FGFR3_5.1,1976
CHP2_PDGFRA_1.1,1160
CHP2_PDGFRA_2.1,2793
CHP2_PDGFRA_3.1,1454
CHP2_PDGFRA_4.1,2244
CHP2_KIT_1.1,1904
CHP2_KIT_2.1,2189
CHP2_KIT_3.1,1451
CHP2_KIT_4.1,2580
CHP2_KIT_5.1,1289
CHP2_KIT_6.1,2994
CHP2_KIT_7.1,1654
CHP2_KIT_8.1,2380
CHP2_KIT_9.1,1576
CHP2_KDR_9.1,777
CHP2_KDR_8.1,3328
CHP2_KDR_7.1,2364
CHP2_KDR_6.1,3032
CHP2_KDR_5.1,4071
CHP2_KDR_4.1,1973
CHP2_KDR_3.1,1139
CHP2_KDR_2.1,524
CHP2_KDR_1.1,1469
CHP2_FBXW7_5.1,2093
CHP2_FBXW7_4.1,1981
CHP2_FBXW7_3.1,1853
CHP2_FBXW7_2.1,2386
CHP2_FBXW7_1.1,1534
CHP2_APC_1.1,1611
CHP2_APC_2.1,1669
CHP2_APC_3.1,1838
CHP2_APC_4.1,2003
CHP2_APC_5.1,893
CHP2_APC_6.1,2381
CHP2_APC_7.1,902
CHP2_CSF1R_2.1,448
CHP2_CSF1R_1.1,1160
CHP2_NPM1_1.1,1727
CHP2_EGFR_1.1,1428
CHP2_EGFR_2.1,1575
CHP2_EGFR_3.1,3650
CHP2_EGFR_4.1,765
CHP2_EGFR_5.1,1758
CHP2_EGFR_6.1,1210
CHP2_EGFR_7.1,1750
