Region,Coverage
CHP2_MPL_1.1,1159
CHP2_NRAS_3.1,2747
CHP2_NRAS_2.1,1653
CHP2_NRAS_1.1,2480
CHP2_ALK_2.1,1054
CHP2_ALK_1.1,2262
CHP2_IDH1_1.1,3102
CHP2_ERBB4_8.1,3148
CHP2_ERBB4_7.1,728
CHP2_ERBB4_6.1,5480
CHP2_ERBB4_5.1,3603
CHP2_ERBB4_4.1,2917
CHP2_ERBB4_3.1,803
CHP2_ERBB4_2.1,4376
CHP2_ERBB4_1.1,3334
CHP2_VHL_1.1,820
CHP2_VHL_2.1,5190
CHP2_VHL_3.1,7496
CHP2_MLH1_1.1,4592
CHP2_CTNNB1_1.1,1156
CHP2_PIK3CA_1.1,3237
CHP2_PIK3CA_2.1,2026
CHP2_PIK3CA_3.1,4044
CHP2_PIK3CA_4.1,2173
CHP2_PIK3CA_5.1,1515
CHP2_PIK3CA_6.1,1786
CHP2_PIK3CA_7.1,4646
CHP2_PIK3CA_8.1,2474
CHP2_PIK3CA_9.1,6237
CHP2_PIK3CA_10.1,3063
CHP2_PIK3CA_11.1,3299
CHP2_FGFR3_1.1,625
CHP2_FGFR3_2.1,375
CHP2_FGFR3_3.1,1446
CHP2_FGFR3_4.1,2388
CHP2_FGFR3_5.1,2400
CHP2_PDGFRA_1.1,1821
CHP2_PDGFRA_2.1,4000
CHP2_PDGFRA_3.1,2330
CHP2_PDGFRA_4.1,3234
CHP2_KIT_1.1,2929
CHP2_KIT_2.1,3407
CHP2_KIT_3.1,2524
CHP2_KIT_4.1,4094
CHP2_KIT_5.1,2005
CHP2_KIT_6.1,4378
CHP2_KIT_7.1,2487
CHP2_KIT_8.1,3855
CHP2_KIT_9.1,4490
CHP2_KDR_9.1,1415
CHP2_KDR_8.1,4385
CHP2_KDR_7.1,3646
CHP2_KDR_6.1,4871
CHP2_KDR_5.1,6429
CHP2_KDR_4.1,3523
CHP2_KDR_3.1,1296
CHP2_KDR_2.1,827
CHP2_KDR_1.1,2340
CHP2_FBXW7_5.1,3313
CHP2_FBXW7_4.1,2929
CHP2_FBXW7_3.1,2926
CHP2_FBXW7_2.1,3247
CHP2_FBXW7_1.1,2514
CHP2_APC_1.1,2522
CHP2_APC_2.1,2794
CHP2_APC_3.1,2800
CHP2_APC_4.1,3049
CHP2_APC_5.1,1028
CHP2_APC_6.1,3797
CHP2_APC_7.1,1116
CHP2_CSF1R_2.1,752
CHP2_CSF1R_1.1,1913
CHP2_NPM1_1.1,2628
CHP2_EGFR_1.1,2627
CHP2_EGFR_2.1,2817
CHP2_EGFR_3.1,6525
CHP2_EGFR_4.1,1229
CHP2_EGFR_5.1,3108
CHP2_EGFR_6.1,1668
CHP2_EGFR_7.1,2832
CHP2_EGFR_8.1,3373
CHP2_MET_1.1,3514
CHP2_MET_2.1,2052
CHP2_MET_3.1,1730
CHP2_MET_4.1,2885
CHP2_MET_5.1,2657
CHP2_MET_6.1,1638
CHP2_SMO_1.1,2850
CHP2_SMO_2.1,1185
CHP2_SMO_3.1,1533
CHP2_SMO_4.1,1311
CHP2_SMO_5.1,2036
CHP2_BRAF_2.1,2555
CHP2_BRAF_1.1,2654
CHP2_EZH2_1.1,2521
CHP2_FGFR1_2.1,3064
CHP2_FGFR1_1.1,2076
CHP2_JAK2_1.1,1728
CHP2_CDKN2A_2.1,692
CHP2_CDKN2A_1.1,1065
CHP2_GNAQ_1.1,2111
CHP2_ABL1_1.1,5782
CHP2_ABL1_2.1,4416
CHP2_ABL1_3.1,2880
CHP2_ABL1_4.1,1847
CHP2_NOTCH1_3.1,874
CHP2_NOTCH1_2.1,2843
CHP2_NOTCH1_1.1,441
CHP2_RET_1.1,2745
CHP2_RET_2.1,891
CHP2_RET_3.1,2374
CHP2_RET_4.1,1675
CHP2_RET_5.1,2862
CHP2_PTEN_1.1,1450
CHP2_PTEN_2.1,4387
CHP2_PTEN_3.1,2565
CHP2_PTEN_4.1,2436
CHP2_PTEN_5.1,3304
CHP2_PTEN_6.1,3086
CHP2_PTEN_7.1,8110
CHP2_PTEN_8.1,3641
CHP2_FGFR2_4.1,3611
CHP2_FGFR2_3.1,1441
CHP2_FGFR2_2.1,3951
CHP2_FGFR2_1.1,2796
CHP2_HRAS_2.1,584
CHP2_HRAS_1.1,582
CHP2_ATM_1.1,2509
CHP2_ATM_2.1,3603
CHP2_ATM_3.1,3409
CHP2_ATM_4.1,2660
CHP2_ATM_5.1,2669
CHP2_ATM_6.1,2153
CHP2_ATM_7.1,3697
CHP2_ATM_8.1,4158
CHP2_ATM_9.1,1621
CHP2_ATM_10.1,2317
CHP2_ATM_11.1,3994
CHP2_ATM_12.1,3937
CHP2_ATM_13.1,3358
CHP2_ATM_14.1,2254
CHP2_ATM_15.1,2364
CHP2_ATM_16.1,1470
CHP2_ATM_17.1,974
CHP2_KRAS_3.1,4274
CHP2_KRAS_2.1,3541
CHP2_KRAS_1.1,3150
CHP2_PTPN11_1.1,3435
CHP2_PTPN11_2.1,3585
CHP2_HNF1A_1.1,2451
CHP2_HNF1A_2.1,3956
CHP2_FLT3_4.1,2739
CHP2_FLT3_3.1,3442
CHP2_FLT3_2.1,2882
CHP2_FLT3_1.1,4392
CHP2_RB1_1.1,3590
CHP2_RB1_2.1,2980
CHP2_RB1_3.1,2685
CHP2_RB1_4.1,1808
CHP2_RB1_5.1,2920
CHP2_RB1_6.1,4576
CHP2_RB1_7.1,3456
CHP2_RB1_8.1,3122
CHP2_RB1_9.1,4723
CHP2_RB1_10.1,2972
CHP2_AKT1_2.1,2118
CHP2_AKT1_1.1,1259
CHP2_IDH2_1.1,2387
CHP2_CDH1_1.1,4287
CHP2_CDH1_2.1,3244
CHP2_CDH1_3.1,4896
CHP2_TP53_8.1,2176
CHP2_TP53_7.1,1651
CHP2_TP53_6.1,3733
CHP2_TP53_5.1,2229
CHP2_TP53_4.1,2755
CHP2_TP53_3.1,2094
CHP2_TP53_2.1,1292
CHP2_TP53_1.1,3400
CHP2_ERBB2_1.1,3400
CHP2_ERBB2_2.1,2083
CHP2_ERBB2_3.1,1769
CHP2_SMAD4_1.1,1975
CHP2_SMAD4_2.1,1215
CHP2_SMAD4_3.1,1331
CHP2_SMAD4_4.1,1994
CHP2_SMAD4_5.1,1761
CHP2_SMAD4_6.1,2158
CHP2_SMAD4_7.1,997
CHP2_SMAD4_8.1,2491
CHP2_SMAD4_9.1,1040
CHP2_STK11_1.1,3653
CHP2_STK11_2.1,709
CHP2_STK11_3.1,1290
CHP2_STK11_4.1,2482
CHP2_STK11_5.1,2331
CHP2_GNA11_1.1,1098
CHP2_JAK3_3.1,2166
CHP2_JAK3_2.1,1893
CHP2_JAK3_1.1,2317
CHP2_SRC_1.1,3747
CHP2_GNAS_1.1,1636
CHP2_GNAS_2.1,4869
CHP2_SMARCB1_1.1,2569
CHP2_SMARCB1_2.1,456
CHP2_SMARCB1_3.1,3277
CHP2_SMARCB1_4.1,1015
