Region,Coverage
CHP2_MPL_1.1,622
CHP2_NRAS_3.1,2378
CHP2_NRAS_2.1,1581
CHP2_NRAS_1.1,2494
CHP2_ALK_2.1,494
CHP2_ALK_1.1,1302
CHP2_IDH1_1.1,3506
CHP2_ERBB4_8.1,3064
CHP2_ERBB4_7.1,473
CHP2_ERBB4_6.1,6767
CHP2_ERBB4_5.1,4293
CHP2_ERBB4_4.1,2519
CHP2_ERBB4_3.1,401
CHP2_ERBB4_2.1,3740
CHP2_ERBB4_1.1,3529
CHP2_VHL_1.1,245
CHP2_VHL_2.1,2299
CHP2_VHL_3.1,3141
CHP2_MLH1_1.1,4107
CHP2_CTNNB1_1.1,820
CHP2_PIK3CA_1.1,2960
CHP2_PIK3CA_2.1,1553
CHP2_PIK3CA_3.1,3464
CHP2_PIK3CA_4.1,1971
CHP2_PIK3CA_5.1,1394
CHP2_PIK3CA_6.1,1315
CHP2_PIK3CA_7.1,4433
CHP2_PIK3CA_8.1,2595
CHP2_PIK3CA_9.1,6570
CHP2_PIK3CA_10.1,3210
CHP2_PIK3CA_11.1,3075
CHP2_FGFR3_1.1,555
CHP2_FGFR3_2.1,283
CHP2_FGFR3_3.1,1109
CHP2_FGFR3_4.1,1854
CHP2_FGFR3_5.1,1715
CHP2_PDGFRA_1.1,1603
CHP2_PDGFRA_2.1,3962
CHP2_PDGFRA_3.1,2455
CHP2_PDGFRA_4.1,2641
CHP2_KIT_1.1,4084
CHP2_KIT_2.1,2924
CHP2_KIT_3.1,2292
CHP2_KIT_4.1,4677
CHP2_KIT_5.1,1858
CHP2_KIT_6.1,4792
CHP2_KIT_7.1,1982
CHP2_KIT_8.1,2789
CHP2_KIT_9.1,1968
CHP2_KDR_9.1,985
CHP2_KDR_8.1,4303
CHP2_KDR_7.1,3164
CHP2_KDR_6.1,5186
CHP2_KDR_5.1,5565
CHP2_KDR_4.1,3156
CHP2_KDR_3.1,1840
CHP2_KDR_2.1,885
CHP2_KDR_1.1,2320
CHP2_FBXW7_5.1,2734
CHP2_FBXW7_4.1,2981
CHP2_FBXW7_3.1,3429
CHP2_FBXW7_2.1,2418
CHP2_FBXW7_1.1,1938
CHP2_APC_1.1,2082
CHP2_APC_2.1,2401
CHP2_APC_3.1,2270
CHP2_APC_4.1,2831
CHP2_APC_5.1,826
CHP2_APC_6.1,3758
CHP2_APC_7.1,791
CHP2_CSF1R_2.1,309
CHP2_CSF1R_1.1,1283
CHP2_NPM1_1.1,2151
CHP2_EGFR_1.1,2036
CHP2_EGFR_2.1,1665
CHP2_EGFR_3.1,5328
CHP2_EGFR_4.1,533
CHP2_EGFR_5.1,1907
