Region,Coverage
CHP2_MPL_1.1,842
CHP2_NRAS_3.1,3286
CHP2_NRAS_2.1,1977
CHP2_NRAS_1.1,3360
CHP2_ALK_2.1,629
CHP2_ALK_1.1,1194
CHP2_IDH1_1.1,3484
CHP2_ERBB4_8.1,3222
CHP2_ERBB4_7.1,613
CHP2_ERBB4_6.1,7253
CHP2_ERBB4_5.1,4271
CHP2_ERBB4_4.1,2588
CHP2_ERBB4_3.1,417
CHP2_ERBB4_2.1,4138
CHP2_ERBB4_1.1,3722
CHP2_VHL_1.1,372
CHP2_VHL_2.1,2573
CHP2_VHL_3.1,3465
CHP2_MLH1_1.1,5033
CHP2_CTNNB1_1.1,1064
CHP2_PIK3CA_1.1,3338
CHP2_PIK3CA_2.1,1964
CHP2_PIK3CA_3.1,4115
CHP2_PIK3CA_4.1,2113
CHP2_PIK3CA_5.1,2772
CHP2_PIK3CA_6.1,1453
CHP2_PIK3CA_7.1,4966
CHP2_PIK3CA_8.1,2597
CHP2_PIK3CA_9.1,7238
CHP2_PIK3CA_10.1,3429
CHP2_PIK3CA_11.1,3465
CHP2_FGFR3_1.1,581
CHP2_FGFR3_2.1,242
CHP2_FGFR3_3.1,1206
CHP2_FGFR3_4.1,2043
CHP2_FGFR3_5.1,1862
CHP2_PDGFRA_1.1,1955
CHP2_PDGFRA_2.1,5193
CHP2_PDGFRA_3.1,2963
CHP2_PDGFRA_4.1,2893
CHP2_KIT_1.1,4403
CHP2_KIT_2.1,3491
CHP2_KIT_3.1,2780
CHP2_KIT_4.1,5587
CHP2_KIT_5.1,2300
CHP2_KIT_6.1,5412
CHP2_KIT_7.1,2506
CHP2_KIT_8.1,4437
CHP2_KIT_9.1,5139
CHP2_KDR_9.1,917
CHP2_KDR_8.1,5166
CHP2_KDR_7.1,3805
CHP2_KDR_6.1,6015
CHP2_KDR_5.1,6481
CHP2_KDR_4.1,4493
CHP2_KDR_3.1,1157
CHP2_KDR_2.1,1082
CHP2_KDR_1.1,2825
CHP2_FBXW7_5.1,3552
CHP2_FBXW7_4.1,3581
CHP2_FBXW7_3.1,4449
CHP2_FBXW7_2.1,4399
CHP2_FBXW7_1.1,2745
CHP2_APC_1.1,2928
CHP2_APC_2.1,3351
CHP2_APC_3.1,3141
CHP2_APC_4.1,3858
CHP2_APC_5.1,1183
CHP2_APC_6.1,4936
CHP2_APC_7.1,1872
CHP2_CSF1R_2.1,399
CHP2_CSF1R_1.1,1651
CHP2_NPM1_1.1,2732
CHP2_EGFR_1.1,2477
CHP2_EGFR_2.1,2203
CHP2_EGFR_3.1,6706
CHP2_EGFR_4.1,734
CHP2_EGFR_5.1,2437
CHP2_EGFR_6.1,1520
CHP2_EGFR_7.1,1925
CHP2_EGFR_8.1,2987
CHP2_MET_1.1,4167
CHP2_MET_2.1,2727
CHP2_MET_3.1,2172
CHP2_MET_4.1,4306
CHP2_MET_5.1,4150
CHP2_MET_6.1,1768
CHP2_SMO_1.1,2515
