Region,Coverage
CHP2_MPL_1.1,687
CHP2_NRAS_3.1,2093
CHP2_NRAS_2.1,1431
CHP2_NRAS_1.1,2081
CHP2_ALK_2.1,424
CHP2_ALK_1.1,850
CHP2_IDH1_1.1,2311
CHP2_ERBB4_8.1,1808
CHP2_ERBB4_7.1,417
CHP2_ERBB4_6.1,3432
CHP2_ERBB4_5.1,2719
CHP2_ERBB4_4.1,1606
CHP2_ERBB4_3.1,399
CHP2_ERBB4_2.1,2675
CHP2_ERBB4_1.1,2023
CHP2_VHL_1.1,263
CHP2_VHL_2.1,1675
CHP2_VHL_3.1,2027
CHP2_MLH1_1.1,2601
CHP2_CTNNB1_1.1,650
CHP2_PIK3CA_1.1,1805
CHP2_PIK3CA_2.1,1141
CHP2_PIK3CA_3.1,2088
CHP2_PIK3CA_4.1,1346
CHP2_PIK3CA_5.1,1502
CHP2_PIK3CA_6.1,952
CHP2_PIK3CA_7.1,2644
CHP2_PIK3CA_8.1,1472
CHP2_PIK3CA_9.1,3399
CHP2_PIK3CA_10.1,1930
CHP2_PIK3CA_11.1,1956
CHP2_FGFR3_1.1,423
CHP2_FGFR3_2.1,175
CHP2_FGFR3_3.1,728
CHP2_FGFR3_4.1,1242
CHP2_FGFR3_5.1,1221
CHP2_PDGFRA_1.1,1269
CHP2_PDGFRA_2.1,2958
CHP2_PDGFRA_3.1,1905
CHP2_PDGFRA_4.1,2095
CHP2_KIT_1.1,2560
CHP2_KIT_2.1,2449
CHP2_KIT_3.1,1887
CHP2_KIT_4.1,3292
CHP2_KIT_5.1,1616
CHP2_KIT_6.1,3288
CHP2_KIT_7.1,1844
CHP2_KIT_8.1,2612
CHP2_KIT_9.1,1686
CHP2_KDR_9.1,733
CHP2_KDR_8.1,3570
CHP2_KDR_7.1,2665
CHP2_KDR_6.1,3658
CHP2_KDR_5.1,3887
CHP2_KDR_4.1,2112
CHP2_KDR_3.1,1472
CHP2_KDR_2.1,869
CHP2_KDR_1.1,1655
CHP2_FBXW7_5.1,2232
CHP2_FBXW7_4.1,2334
CHP2_FBXW7_3.1,2246
CHP2_FBXW7_2.1,2506
CHP2_FBXW7_1.1,1747
CHP2_APC_1.1,1535
CHP2_APC_2.1,1793
CHP2_APC_3.1,1705
CHP2_APC_4.1,1973
CHP2_APC_5.1,812
CHP2_APC_6.1,2398
CHP2_APC_7.1,1103
CHP2_CSF1R_2.1,284
CHP2_CSF1R_1.1,1012
CHP2_NPM1_1.1,1895
CHP2_EGFR_1.1,1790
CHP2_EGFR_2.1,1617
CHP2_EGFR_3.1,4028
CHP2_EGFR_4.1,747
CHP2_EGFR_5.1,1685
CHP2_EGFR_6.1,1203
CHP2_EGFR_7.1,1631
CHP2_EGFR_8.1,2499
CHP2_MET_1.1,3065
CHP2_MET_2.1,1981
CHP2_MET_3.1,1669
CHP2_MET_4.1,2807
CHP2_MET_5.1,2635
CHP2_MET_6.1,1440
CHP2_SMO_1.1,1861
CHP2_SMO_2.1,783
CHP2_SMO_3.1,911
CHP2_SMO_4.1,942
CHP2_SMO_5.1,1412
CHP2_BRAF_2.1,2392
CHP2_BRAF_1.1,2453
CHP2_EZH2_1.1,2309
CHP2_FGFR1_2.1,1383
CHP2_FGFR1_1.1,981
CHP2_JAK2_1.1,1480
CHP2_CDKN2A_2.1,430
CHP2_CDKN2A_1.1,672
CHP2_GNAQ_1.1,1698
CHP2_ABL1_1.1,3767
CHP2_ABL1_2.1,2549
CHP2_ABL1_3.1,1830
CHP2_ABL1_4.1,1025
CHP2_NOTCH1_3.1,502
CHP2_NOTCH1_2.1,1432
CHP2_NOTCH1_1.1,241
CHP2_RET_1.1,1029
CHP2_RET_2.1,343
CHP2_RET_3.1,954
CHP2_RET_4.1,649
CHP2_RET_5.1,1319
CHP2_PTEN_1.1,707
CHP2_PTEN_2.1,2431
CHP2_PTEN_3.1,1589
CHP2_PTEN_4.1,1536
CHP2_PTEN_5.1,1871
CHP2_PTEN_6.1,1679
CHP2_PTEN_7.1,3459
CHP2_PTEN_8.1,1953
CHP2_FGFR2_4.1,2010
CHP2_FGFR2_3.1,647
CHP2_FGFR2_2.1,1955
CHP2_FGFR2_1.1,1305
CHP2_HRAS_2.1,298
CHP2_HRAS_1.1,264
CHP2_ATM_1.1,2185
CHP2_ATM_2.1,2955
CHP2_ATM_3.1,3055
CHP2_ATM_4.1,1925
CHP2_ATM_5.1,2233
CHP2_ATM_6.1,1857
CHP2_ATM_7.1,3529
CHP2_ATM_8.1,3940
CHP2_ATM_9.1,1345
CHP2_ATM_10.1,1960
CHP2_ATM_11.1,3387
CHP2_ATM_12.1,3525
CHP2_ATM_13.1,2772
CHP2_ATM_14.1,2042
CHP2_ATM_15.1,1811
CHP2_ATM_16.1,1286
CHP2_ATM_17.1,809
CHP2_KRAS_3.1,2839
CHP2_KRAS_2.1,2477
CHP2_KRAS_1.1,2105
CHP2_PTPN11_1.1,2194
CHP2_PTPN11_2.1,2175
CHP2_HNF1A_1.1,1334
CHP2_HNF1A_2.1,2214
CHP2_FLT3_4.1,1973
CHP2_FLT3_3.1,2357
CHP2_FLT3_2.1,2023
CHP2_FLT3_1.1,3066
CHP2_RB1_1.1,1875
CHP2_RB1_2.1,1615
CHP2_RB1_3.1,1260
CHP2_RB1_4.1,906
CHP2_RB1_5.1,1413
CHP2_RB1_6.1,2271
CHP2_RB1_7.1,1762
CHP2_RB1_8.1,1517
CHP2_RB1_9.1,2184
CHP2_RB1_10.1,1492
CHP2_AKT1_2.1,1046
CHP2_AKT1_1.1,636
CHP2_IDH2_1.1,1446
CHP2_CDH1_1.1,1975
CHP2_CDH1_2.1,1595
CHP2_CDH1_3.1,2266
CHP2_TP53_8.1,1307
CHP2_TP53_7.1,1154
CHP2_TP53_6.1,2431
CHP2_TP53_5.1,1385
CHP2_TP53_4.1,1906
CHP2_TP53_3.1,1246
CHP2_TP53_2.1,870
CHP2_TP53_1.1,2039
CHP2_ERBB2_1.1,1818
CHP2_ERBB2_2.1,1156
CHP2_ERBB2_3.1,897
CHP2_SMAD4_1.1,1915
CHP2_SMAD4_2.1,1260
CHP2_SMAD4_3.1,1787
CHP2_SMAD4_4.1,2132
CHP2_SMAD4_5.1,1775
CHP2_SMAD4_6.1,2182
CHP2_SMAD4_7.1,1070
CHP2_SMAD4_8.1,2626
CHP2_SMAD4_9.1,1148
CHP2_STK11_1.1,1800
CHP2_STK11_2.1,282
CHP2_STK11_3.1,596
CHP2_STK11_4.1,1259
CHP2_STK11_5.1,976
CHP2_GNA11_1.1,594
CHP2_JAK3_3.1,1507
CHP2_JAK3_2.1,1175
CHP2_JAK3_1.1,1334
CHP2_SRC_1.1,1832
CHP2_GNAS_1.1,699
CHP2_GNAS_2.1,2221
CHP2_SMARCB1_1.1,1568
CHP2_SMARCB1_2.1,242
CHP2_SMARCB1_3.1,1932
CHP2_SMARCB1_4.1,490
