Region,Coverage
CHP2_MPL_1.1,726
CHP2_NRAS_3.1,2718
CHP2_NRAS_2.1,1606
CHP2_NRAS_1.1,3278
CHP2_ALK_2.1,398
CHP2_ALK_1.1,1044
CHP2_IDH1_1.1,2838
CHP2_ERBB4_8.1,2518
CHP2_ERBB4_7.1,383
CHP2_ERBB4_6.1,6659
CHP2_ERBB4_5.1,3897
CHP2_ERBB4_4.1,2033
CHP2_ERBB4_3.1,332
CHP2_ERBB4_2.1,3104
CHP2_ERBB4_1.1,2973
CHP2_VHL_1.1,261
CHP2_VHL_2.1,2300
CHP2_VHL_3.1,3193
CHP2_MLH1_1.1,5006
CHP2_CTNNB1_1.1,786
CHP2_PIK3CA_1.1,3102
CHP2_PIK3CA_2.1,1510
CHP2_PIK3CA_3.1,3616
CHP2_PIK3CA_4.1,1708
CHP2_PIK3CA_5.1,1829
CHP2_PIK3CA_6.1,1112
CHP2_PIK3CA_7.1,4387
CHP2_PIK3CA_8.1,2399
CHP2_PIK3CA_9.1,6752
CHP2_PIK3CA_10.1,3087
CHP2_PIK3CA_11.1,3062
CHP2_FGFR3_1.1,417
CHP2_FGFR3_2.1,183
CHP2_FGFR3_3.1,1037
CHP2_FGFR3_4.1,1830
CHP2_FGFR3_5.1,1696
CHP2_PDGFRA_1.1,1457
CHP2_PDGFRA_2.1,4524
CHP2_PDGFRA_3.1,2272
CHP2_PDGFRA_4.1,2465
CHP2_KIT_1.1,3735
CHP2_KIT_2.1,2643
CHP2_KIT_3.1,2042
CHP2_KIT_4.1,4668
CHP2_KIT_5.1,1726
CHP2_KIT_6.1,4355
CHP2_KIT_7.1,1818
CHP2_KIT_8.1,3490
CHP2_KIT_9.1,4237
CHP2_KDR_9.1,798
CHP2_KDR_8.1,4937
CHP2_KDR_7.1,3179
CHP2_KDR_6.1,5111
CHP2_KDR_5.1,6145
CHP2_KDR_4.1,3441
CHP2_KDR_3.1,744
CHP2_KDR_2.1,704
CHP2_KDR_1.1,2239
CHP2_FBXW7_5.1,3039
CHP2_FBXW7_4.1,2923
CHP2_FBXW7_3.1,4246
CHP2_FBXW7_2.1,3333
CHP2_FBXW7_1.1,2333
CHP2_APC_1.1,2421
CHP2_APC_2.1,2675
CHP2_APC_3.1,2566
CHP2_APC_4.1,3262
CHP2_APC_5.1,789
CHP2_APC_6.1,4216
CHP2_APC_7.1,1075
CHP2_CSF1R_2.1,304
CHP2_CSF1R_1.1,1505
CHP2_NPM1_1.1,2353
CHP2_EGFR_1.1,2151
CHP2_EGFR_2.1,1994
CHP2_EGFR_3.1,6690
CHP2_EGFR_4.1,541
CHP2_EGFR_5.1,2058
CHP2_EGFR_6.1,1057
CHP2_EGFR_7.1,1698
CHP2_EGFR_8.1,2716
CHP2_MET_1.1,3661
CHP2_MET_2.1,2639
CHP2_MET_3.1,1768
CHP2_MET_4.1,3863
CHP2_MET_5.1,4430
CHP2_MET_6.1,1311
CHP2_SMO_1.1,2350
CHP2_SMO_2.1,662
CHP2_SMO_3.1,894
CHP2_SMO_4.1,917
CHP2_SMO_5.1,1768
CHP2_BRAF_2.1,3439
CHP2_BRAF_1.1,3443
CHP2_EZH2_1.1,2692
CHP2_FGFR1_2.1,1820
CHP2_FGFR1_1.1,1212
CHP2_JAK2_1.1,2024
CHP2_CDKN2A_2.1,319
CHP2_CDKN2A_1.1,869
CHP2_GNAQ_1.1,2135
CHP2_ABL1_1.1,4840
CHP2_ABL1_2.1,3456
CHP2_ABL1_3.1,2699
CHP2_ABL1_4.1,1347
CHP2_NOTCH1_3.1,395
CHP2_NOTCH1_2.1,1879
CHP2_NOTCH1_1.1,190
CHP2_RET_1.1,1401
CHP2_RET_2.1,318
CHP2_RET_3.1,1099
CHP2_RET_4.1,685
CHP2_RET_5.1,2004
CHP2_PTEN_1.1,897
CHP2_PTEN_2.1,4621
CHP2_PTEN_3.1,2288
CHP2_PTEN_4.1,2480
CHP2_PTEN_5.1,3071
CHP2_PTEN_6.1,2555
CHP2_PTEN_7.1,8165
CHP2_PTEN_8.1,3195
CHP2_FGFR2_4.1,2483
CHP2_FGFR2_3.1,1292
CHP2_FGFR2_2.1,2985
CHP2_FGFR2_1.1,1594
CHP2_HRAS_2.1,305
CHP2_HRAS_1.1,360
CHP2_ATM_1.1,3375
CHP2_ATM_2.1,3994
CHP2_ATM_3.1,5213
CHP2_ATM_4.1,2485
CHP2_ATM_5.1,2940
CHP2_ATM_6.1,2360
CHP2_ATM_7.1,6814
CHP2_ATM_8.1,6393
CHP2_ATM_9.1,1421
CHP2_ATM_10.1,3108
CHP2_ATM_11.1,4478
