Region,Coverage
CHP2_MPL_1.1,661
CHP2_NRAS_3.1,2246
CHP2_NRAS_2.1,1542
CHP2_NRAS_1.1,2279
CHP2_ALK_2.1,521
CHP2_ALK_1.1,1114
CHP2_IDH1_1.1,2474
CHP2_ERBB4_8.1,2080
CHP2_ERBB4_7.1,509
CHP2_ERBB4_6.1,4027
CHP2_ERBB4_5.1,2803
CHP2_ERBB4_4.1,1826
CHP2_ERBB4_3.1,400
CHP2_ERBB4_2.1,2825
CHP2_ERBB4_1.1,2418
CHP2_VHL_1.1,356
CHP2_VHL_2.1,2274
CHP2_VHL_3.1,2899
CHP2_MLH1_1.1,3306
CHP2_CTNNB1_1.1,942
CHP2_PIK3CA_1.1,2128
CHP2_PIK3CA_2.1,1302
CHP2_PIK3CA_3.1,2220
CHP2_PIK3CA_4.1,1408
CHP2_PIK3CA_5.1,1621
CHP2_PIK3CA_6.1,972
CHP2_PIK3CA_7.1,3158
CHP2_PIK3CA_8.1,1552
CHP2_PIK3CA_9.1,4199
CHP2_PIK3CA_10.1,2196
CHP2_PIK3CA_11.1,2233
CHP2_FGFR3_1.1,482
CHP2_FGFR3_2.1,200
CHP2_FGFR3_3.1,948
CHP2_FGFR3_4.1,1575
CHP2_FGFR3_5.1,1452
CHP2_PDGFRA_1.1,1249
CHP2_PDGFRA_2.1,3114
CHP2_PDGFRA_3.1,1925
CHP2_PDGFRA_4.1,1932
CHP2_KIT_1.1,2621
CHP2_KIT_2.1,2602
CHP2_KIT_3.1,1842
CHP2_KIT_4.1,3280
CHP2_KIT_5.1,1505
CHP2_KIT_6.1,3515
CHP2_KIT_7.1,1788
CHP2_KIT_8.1,2694
CHP2_KIT_9.1,3578
CHP2_KDR_9.1,708
CHP2_KDR_8.1,3180
CHP2_KDR_7.1,2716
CHP2_KDR_6.1,3693
CHP2_KDR_5.1,4042
CHP2_KDR_4.1,1998
CHP2_KDR_3.1,1505
CHP2_KDR_2.1,809
CHP2_KDR_1.1,1862
CHP2_FBXW7_5.1,2613
CHP2_FBXW7_4.1,2773
CHP2_FBXW7_3.1,2641
CHP2_FBXW7_2.1,2824
CHP2_FBXW7_1.1,1956
CHP2_APC_1.1,1810
CHP2_APC_2.1,2111
CHP2_APC_3.1,2038
CHP2_APC_4.1,2278
CHP2_APC_5.1,1098
CHP2_APC_6.1,2962
CHP2_APC_7.1,1083
CHP2_CSF1R_2.1,338
CHP2_CSF1R_1.1,1107
CHP2_NPM1_1.1,1794
CHP2_EGFR_1.1,2042
CHP2_EGFR_2.1,1832
CHP2_EGFR_3.1,4836
CHP2_EGFR_4.1,780
