Region,Coverage
CHP2_MPL_1.1,1051
CHP2_NRAS_3.1,3637
CHP2_NRAS_2.1,2075
CHP2_NRAS_1.1,3288
CHP2_ALK_2.1,714
CHP2_ALK_1.1,1666
CHP2_IDH1_1.1,4251
CHP2_ERBB4_8.1,3743
CHP2_ERBB4_7.1,642
CHP2_ERBB4_6.1,7665
CHP2_ERBB4_5.1,4728
CHP2_ERBB4_4.1,3014
CHP2_ERBB4_3.1,652
CHP2_ERBB4_2.1,4679
CHP2_ERBB4_1.1,4072
CHP2_VHL_1.1,486
CHP2_VHL_2.1,2765
CHP2_VHL_3.1,3856
CHP2_MLH1_1.1,4839
CHP2_CTNNB1_1.1,1187
CHP2_PIK3CA_1.1,3890
CHP2_PIK3CA_2.1,2153
CHP2_PIK3CA_3.1,4309
CHP2_PIK3CA_4.1,2684
CHP2_PIK3CA_5.1,2471
CHP2_PIK3CA_6.1,2071
CHP2_PIK3CA_7.1,5365
CHP2_PIK3CA_8.1,2989
CHP2_PIK3CA_9.1,8004
CHP2_PIK3CA_10.1,3885
CHP2_PIK3CA_11.1,4089
CHP2_FGFR3_1.1,1035
CHP2_FGFR3_2.1,345
CHP2_FGFR3_3.1,1470
CHP2_FGFR3_4.1,2798
CHP2_FGFR3_5.1,2609
CHP2_PDGFRA_1.1,2021
CHP2_PDGFRA_2.1,5164
CHP2_PDGFRA_3.1,3089
CHP2_PDGFRA_4.1,3471
CHP2_KIT_1.1,4619
CHP2_KIT_2.1,3851
CHP2_KIT_3.1,2949
CHP2_KIT_4.1,6102
CHP2_KIT_5.1,2302
CHP2_KIT_6.1,5859
CHP2_KIT_7.1,3041
CHP2_KIT_8.1,3432
CHP2_KIT_9.1,2525
CHP2_KDR_9.1,1370
CHP2_KDR_8.1,5342
CHP2_KDR_7.1,4154
CHP2_KDR_6.1,6331
CHP2_KDR_5.1,7301
CHP2_KDR_4.1,3632
CHP2_KDR_3.1,2438
CHP2_KDR_2.1,1307
CHP2_KDR_1.1,3158
CHP2_FBXW7_5.1,3390
CHP2_FBXW7_4.1,3390
CHP2_FBXW7_3.1,3981
CHP2_FBXW7_2.1,3936
CHP2_FBXW7_1.1,2698
CHP2_APC_1.1,2779
CHP2_APC_2.1,3130
CHP2_APC_3.1,2900
CHP2_APC_4.1,3619
CHP2_APC_5.1,1175
CHP2_APC_6.1,4719
CHP2_APC_7.1,1566
CHP2_CSF1R_2.1,487
CHP2_CSF1R_1.1,1772
CHP2_NPM1_1.1,2815
CHP2_EGFR_1.1,2544
CHP2_EGFR_2.1,2396
CHP2_EGFR_3.1,6513
CHP2_EGFR_4.1,835
CHP2_EGFR_5.1,2730
CHP2_EGFR_6.1,1210
CHP2_EGFR_7.1,2101
CHP2_EGFR_8.1,2878
CHP2_MET_1.1,4625
CHP2_MET_2.1,2821
