Region,Coverage
CHP2_MPL_1.1,1374
CHP2_NRAS_3.1,5158
CHP2_NRAS_2.1,2372
CHP2_NRAS_1.1,3969
CHP2_ALK_2.1,895
CHP2_ALK_1.1,1594
CHP2_IDH1_1.1,4416
CHP2_ERBB4_8.1,4390
CHP2_ERBB4_7.1,901
CHP2_ERBB4_6.1,6106
CHP2_ERBB4_5.1,3849
CHP2_ERBB4_4.1,3547
CHP2_ERBB4_3.1,1055
CHP2_ERBB4_2.1,5951
CHP2_ERBB4_1.1,3749
CHP2_VHL_1.1,681
CHP2_VHL_2.1,3455
CHP2_VHL_3.1,4832
CHP2_MLH1_1.1,3528
CHP2_CTNNB1_1.1,1549
CHP2_PIK3CA_1.1,4433
CHP2_PIK3CA_2.1,3124
CHP2_PIK3CA_3.1,5266
CHP2_PIK3CA_4.1,2426
CHP2_PIK3CA_5.1,2531
CHP2_PIK3CA_6.1,3374
CHP2_PIK3CA_7.1,6640
CHP2_PIK3CA_8.1,2661
CHP2_PIK3CA_9.1,9499
CHP2_PIK3CA_10.1,4298
CHP2_PIK3CA_11.1,5430
CHP2_FGFR3_1.1,1044
CHP2_FGFR3_2.1,407
CHP2_FGFR3_3.1,1709
CHP2_FGFR3_4.1,2913
CHP2_FGFR3_5.1,2090
CHP2_PDGFRA_1.1,1948
CHP2_PDGFRA_2.1,5182
CHP2_PDGFRA_3.1,2459
CHP2_PDGFRA_4.1,2885
CHP2_KIT_1.1,3134
CHP2_KIT_2.1,4966
CHP2_KIT_3.1,3324
CHP2_KIT_4.1,3962
CHP2_KIT_5.1,2439
CHP2_KIT_6.1,6440
CHP2_KIT_7.1,2986
CHP2_KIT_8.1,4769
CHP2_KIT_9.1,7052
CHP2_KDR_9.1,1367
CHP2_KDR_8.1,3538
CHP2_KDR_7.1,3736
CHP2_KDR_6.1,6418
CHP2_KDR_5.1,7148
CHP2_KDR_4.1,2344
CHP2_KDR_3.1,2298
CHP2_KDR_2.1,2088
CHP2_KDR_1.1,2884
CHP2_FBXW7_5.1,5116
CHP2_FBXW7_4.1,4400
CHP2_FBXW7_3.1,3157
CHP2_FBXW7_2.1,6014
CHP2_FBXW7_1.1,2985
CHP2_APC_1.1,3915
CHP2_APC_2.1,3733
CHP2_APC_3.1,3084
CHP2_APC_4.1,3433
CHP2_APC_5.1,1217
CHP2_APC_6.1,4128
CHP2_APC_7.1,1856
CHP2_CSF1R_2.1,860
CHP2_CSF1R_1.1,2165
CHP2_NPM1_1.1,3745
CHP2_EGFR_1.1,4291
CHP2_EGFR_2.1,3019
CHP2_EGFR_3.1,9431
CHP2_EGFR_4.1,2174
CHP2_EGFR_5.1,3462
CHP2_EGFR_6.1,2086
CHP2_EGFR_7.1,3762
CHP2_EGFR_8.1,3456
CHP2_MET_1.1,6662
CHP2_MET_2.1,3597
CHP2_MET_3.1,2749
CHP2_MET_4.1,4994
CHP2_MET_5.1,4366
CHP2_MET_6.1,4253
CHP2_SMO_1.1,3683
CHP2_SMO_2.1,1803
CHP2_SMO_3.1,2443
CHP2_SMO_4.1,2263
CHP2_SMO_5.1,2546
CHP2_BRAF_2.1,3899
CHP2_BRAF_1.1,4446
CHP2_EZH2_1.1,4675
CHP2_FGFR1_2.1,2205
CHP2_FGFR1_1.1,1251
CHP2_JAK2_1.1,2671
CHP2_CDKN2A_2.1,926
CHP2_CDKN2A_1.1,1216
CHP2_GNAQ_1.1,2618
CHP2_ABL1_1.1,6744
CHP2_ABL1_2.1,4656
CHP2_ABL1_3.1,2232
CHP2_ABL1_4.1,1853
CHP2_NOTCH1_3.1,1087
CHP2_NOTCH1_2.1,2632
CHP2_NOTCH1_1.1,689
CHP2_RET_1.1,2127
CHP2_RET_2.1,978
CHP2_RET_3.1,2281
CHP2_RET_4.1,1357
CHP2_RET_5.1,2637
CHP2_PTEN_1.1,1647
CHP2_PTEN_2.1,5029
CHP2_PTEN_3.1,2619
CHP2_PTEN_4.1,2347
CHP2_PTEN_5.1,3801
CHP2_PTEN_6.1,3493
CHP2_PTEN_7.1,10871
CHP2_PTEN_8.1,3765
CHP2_FGFR2_4.1,4144
CHP2_FGFR2_3.1,1177
CHP2_FGFR2_2.1,3241
CHP2_FGFR2_1.1,2704
CHP2_HRAS_2.1,858
CHP2_HRAS_1.1,803
CHP2_ATM_1.1,3921
CHP2_ATM_2.1,6775
CHP2_ATM_3.1,5926
CHP2_ATM_4.1,3844
CHP2_ATM_5.1,3993
CHP2_ATM_6.1,3252
CHP2_ATM_7.1,5991
CHP2_ATM_8.1,7509
CHP2_ATM_9.1,4664
CHP2_ATM_10.1,4631
CHP2_ATM_11.1,8479
CHP2_ATM_12.1,6563
CHP2_ATM_13.1,4539
CHP2_ATM_14.1,2980
CHP2_ATM_15.1,4278
CHP2_ATM_16.1,2859
CHP2_ATM_17.1,1838
CHP2_KRAS_3.1,4112
CHP2_KRAS_2.1,4063
CHP2_KRAS_1.1,3264
CHP2_PTPN11_1.1,3839
CHP2_PTPN11_2.1,3444
CHP2_HNF1A_1.1,2922
CHP2_HNF1A_2.1,4221
CHP2_FLT3_4.1,5180
CHP2_FLT3_3.1,5848
CHP2_FLT3_2.1,4628
CHP2_FLT3_1.1,7418
CHP2_RB1_1.1,6458
CHP2_RB1_2.1,5049
CHP2_RB1_3.1,5386
CHP2_RB1_4.1,3377
CHP2_RB1_5.1,4233
CHP2_RB1_6.1,9514
CHP2_RB1_7.1,7304
CHP2_RB1_8.1,4532
CHP2_RB1_9.1,8104
CHP2_RB1_10.1,6428
CHP2_AKT1_2.1,3292
CHP2_AKT1_1.1,1460
CHP2_IDH2_1.1,2142
CHP2_CDH1_1.1,5228
CHP2_CDH1_2.1,3592
CHP2_CDH1_3.1,5330
CHP2_TP53_8.1,2240
CHP2_TP53_7.1,1391
CHP2_TP53_6.1,3138
CHP2_TP53_5.1,1970
CHP2_TP53_4.1,2544
CHP2_TP53_3.1,2308
CHP2_TP53_2.1,1143
CHP2_TP53_1.1,2863
CHP2_ERBB2_1.1,3637
CHP2_ERBB2_2.1,2938
CHP2_ERBB2_3.1,2047
CHP2_SMAD4_1.1,3278
CHP2_SMAD4_2.1,1993
CHP2_SMAD4_3.1,2049
CHP2_SMAD4_4.1,2531
CHP2_SMAD4_5.1,2918
CHP2_SMAD4_6.1,2677
CHP2_SMAD4_7.1,1835
CHP2_SMAD4_8.1,4499
CHP2_SMAD4_9.1,1658
CHP2_STK11_1.1,2188
CHP2_STK11_2.1,464
CHP2_STK11_3.1,1050
CHP2_STK11_4.1,2161
CHP2_STK11_5.1,1558
CHP2_GNA11_1.1,1341
CHP2_JAK3_3.1,1842
CHP2_JAK3_2.1,2487
CHP2_JAK3_1.1,2210
CHP2_SRC_1.1,4209
CHP2_GNAS_1.1,1800
CHP2_GNAS_2.1,5034
CHP2_SMARCB1_1.1,2723
CHP2_SMARCB1_2.1,709
CHP2_SMARCB1_3.1,3528
CHP2_SMARCB1_4.1,1060
