Region,Coverage
CHP2_MPL_1.1,1462
CHP2_NRAS_3.1,3927
CHP2_NRAS_2.1,2591
CHP2_NRAS_1.1,4366
CHP2_ALK_2.1,873
CHP2_ALK_1.1,1665
CHP2_IDH1_1.1,4594
CHP2_ERBB4_8.1,3927
CHP2_ERBB4_7.1,1033
CHP2_ERBB4_6.1,8284
CHP2_ERBB4_5.1,5619
CHP2_ERBB4_4.1,3739
CHP2_ERBB4_3.1,1022
CHP2_ERBB4_2.1,5890
CHP2_ERBB4_1.1,4561
CHP2_VHL_1.1,464
CHP2_VHL_2.1,3069
CHP2_VHL_3.1,4608
CHP2_MLH1_1.1,5648
CHP2_CTNNB1_1.1,1874
CHP2_PIK3CA_1.1,4309
CHP2_PIK3CA_2.1,2585
CHP2_PIK3CA_3.1,4394
CHP2_PIK3CA_4.1,2850
CHP2_PIK3CA_5.1,2342
CHP2_PIK3CA_6.1,2200
CHP2_PIK3CA_7.1,5834
CHP2_PIK3CA_8.1,3157
CHP2_PIK3CA_9.1,7699
CHP2_PIK3CA_10.1,4010
CHP2_PIK3CA_11.1,4706
CHP2_FGFR3_1.1,713
CHP2_FGFR3_2.1,292
CHP2_FGFR3_3.1,1207
CHP2_FGFR3_4.1,2303
CHP2_FGFR3_5.1,2044
CHP2_PDGFRA_1.1,2704
CHP2_PDGFRA_2.1,6223
CHP2_PDGFRA_3.1,3803
CHP2_PDGFRA_4.1,3831
CHP2_KIT_1.1,5311
CHP2_KIT_2.1,5145
CHP2_KIT_3.1,4092
CHP2_KIT_4.1,7066
CHP2_KIT_5.1,2856
CHP2_KIT_6.1,6689
CHP2_KIT_7.1,3922
CHP2_KIT_8.1,5550
CHP2_KIT_9.1,6982
CHP2_KDR_9.1,1934
CHP2_KDR_8.1,5731
CHP2_KDR_7.1,5236
CHP2_KDR_6.1,7838
CHP2_KDR_5.1,8225
CHP2_KDR_4.1,5026
CHP2_KDR_3.1,1630
CHP2_KDR_2.1,1879
CHP2_KDR_1.1,3981
CHP2_FBXW7_5.1,4735
CHP2_FBXW7_4.1,5206
CHP2_FBXW7_3.1,5401
CHP2_FBXW7_2.1,5495
CHP2_FBXW7_1.1,3966
CHP2_APC_1.1,4009
CHP2_APC_2.1,4676
CHP2_APC_3.1,4416
CHP2_APC_4.1,4796
CHP2_APC_5.1,1695
CHP2_APC_6.1,6212
CHP2_APC_7.1,2139
CHP2_CSF1R_2.1,631
CHP2_CSF1R_1.1,2243
CHP2_NPM1_1.1,3646
CHP2_EGFR_1.1,3554
CHP2_EGFR_2.1,2972
CHP2_EGFR_3.1,7150
CHP2_EGFR_4.1,1109
CHP2_EGFR_5.1,3092
CHP2_EGFR_6.1,1487
CHP2_EGFR_7.1,2499
CHP2_EGFR_8.1,2854
CHP2_MET_1.1,5697
CHP2_MET_2.1,3328
CHP2_MET_3.1,3254
CHP2_MET_4.1,5574
CHP2_MET_5.1,5108
CHP2_MET_6.1,2695
CHP2_SMO_1.1,2888
CHP2_SMO_2.1,1205
CHP2_SMO_3.1,1492
CHP2_SMO_4.1,1447
CHP2_SMO_5.1,2298
CHP2_BRAF_2.1,4989
CHP2_BRAF_1.1,4666
CHP2_EZH2_1.1,4014
CHP2_FGFR1_2.1,2478
CHP2_FGFR1_1.1,1545
CHP2_JAK2_1.1,3678
CHP2_CDKN2A_2.1,960
CHP2_CDKN2A_1.1,1691
CHP2_GNAQ_1.1,3255
CHP2_ABL1_1.1,6563
CHP2_ABL1_2.1,4220
CHP2_ABL1_3.1,3281
CHP2_ABL1_4.1,2037
CHP2_NOTCH1_3.1,765
