Region,Coverage
CHP2_MPL_1.1,836
CHP2_NRAS_3.1,3339
CHP2_NRAS_2.1,1760
CHP2_NRAS_1.1,3089
CHP2_ALK_2.1,580
CHP2_ALK_1.1,1452
CHP2_IDH1_1.1,3618
CHP2_ERBB4_8.1,3312
CHP2_ERBB4_7.1,554
CHP2_ERBB4_6.1,7484
CHP2_ERBB4_5.1,4506
CHP2_ERBB4_4.1,3003
CHP2_ERBB4_3.1,565
CHP2_ERBB4_2.1,4405
CHP2_ERBB4_1.1,4046
CHP2_VHL_1.1,322
CHP2_VHL_2.1,2726
CHP2_VHL_3.1,3669
CHP2_MLH1_1.1,4336
CHP2_CTNNB1_1.1,1012
CHP2_PIK3CA_1.1,2630
CHP2_PIK3CA_2.1,1520
CHP2_PIK3CA_3.1,3451
CHP2_PIK3CA_4.1,1691
CHP2_PIK3CA_5.1,2439
CHP2_PIK3CA_6.1,1372
CHP2_PIK3CA_7.1,3938
CHP2_PIK3CA_8.1,2047
CHP2_PIK3CA_9.1,5752
CHP2_PIK3CA_10.1,2757
CHP2_PIK3CA_11.1,2866
CHP2_FGFR3_1.1,907
CHP2_FGFR3_2.1,319
CHP2_FGFR3_3.1,1655
CHP2_FGFR3_4.1,3123
CHP2_FGFR3_5.1,2823
CHP2_PDGFRA_1.1,2156
CHP2_PDGFRA_2.1,5796
CHP2_PDGFRA_3.1,3112
CHP2_PDGFRA_4.1,3023
CHP2_KIT_1.1,4745
CHP2_KIT_2.1,4223
CHP2_KIT_3.1,2917
CHP2_KIT_4.1,5790
CHP2_KIT_5.1,2332
CHP2_KIT_6.1,6412
CHP2_KIT_7.1,3011
CHP2_KIT_8.1,5044
CHP2_KIT_9.1,5941
CHP2_KDR_9.1,1132
CHP2_KDR_8.1,5519
CHP2_KDR_7.1,4542
CHP2_KDR_6.1,6498
CHP2_KDR_5.1,7305
CHP2_KDR_4.1,4623
CHP2_KDR_3.1,2369
CHP2_KDR_2.1,719
CHP2_KDR_1.1,2939
CHP2_FBXW7_5.1,4193
CHP2_FBXW7_4.1,3970
CHP2_FBXW7_3.1,4735
CHP2_FBXW7_2.1,4932
CHP2_FBXW7_1.1,2891
CHP2_APC_1.1,3895
CHP2_APC_2.1,4320
CHP2_APC_3.1,4073
CHP2_APC_4.1,4924
CHP2_APC_5.1,1561
CHP2_APC_6.1,6491
CHP2_APC_7.1,2416
CHP2_CSF1R_2.1,660
CHP2_CSF1R_1.1,2407
CHP2_NPM1_1.1,3766
CHP2_EGFR_1.1,2596
CHP2_EGFR_2.1,2212
CHP2_EGFR_3.1,7070
CHP2_EGFR_4.1,837
CHP2_EGFR_5.1,2307
CHP2_EGFR_6.1,1509
CHP2_EGFR_7.1,2177
CHP2_EGFR_8.1,3141
CHP2_MET_1.1,4028
CHP2_MET_2.1,2924
CHP2_MET_3.1,2272
CHP2_MET_4.1,3727
CHP2_MET_5.1,3991
CHP2_MET_6.1,2085
CHP2_SMO_1.1,3753
CHP2_SMO_2.1,1230
CHP2_SMO_3.1,1526
CHP2_SMO_4.1,1589
CHP2_SMO_5.1,2706
CHP2_BRAF_2.1,4101
CHP2_BRAF_1.1,4325
CHP2_EZH2_1.1,3864
CHP2_FGFR1_2.1,2432
CHP2_FGFR1_1.1,1495
CHP2_JAK2_1.1,2446
CHP2_CDKN2A_2.1,815
CHP2_CDKN2A_1.1,1520
CHP2_GNAQ_1.1,2596
CHP2_ABL1_1.1,6834
CHP2_ABL1_2.1,5055
CHP2_ABL1_3.1,3144
CHP2_ABL1_4.1,1671
CHP2_NOTCH1_3.1,917
CHP2_NOTCH1_2.1,3261
CHP2_NOTCH1_1.1,498
CHP2_RET_1.1,2900
CHP2_RET_2.1,792
CHP2_RET_3.1,2613
CHP2_RET_4.1,1382
CHP2_RET_5.1,3638
CHP2_PTEN_1.1,1506
CHP2_PTEN_2.1,6555
CHP2_PTEN_3.1,3617
CHP2_PTEN_4.1,3491
CHP2_PTEN_5.1,4583
CHP2_PTEN_6.1,3902
CHP2_PTEN_7.1,11928
CHP2_PTEN_8.1,4987
CHP2_FGFR2_4.1,4614
CHP2_FGFR2_3.1,1864
CHP2_FGFR2_2.1,4631
CHP2_FGFR2_1.1,2941
CHP2_HRAS_2.1,536
CHP2_HRAS_1.1,699
CHP2_ATM_1.1,3525
CHP2_ATM_2.1,4617
CHP2_ATM_3.1,5094
CHP2_ATM_4.1,2833
CHP2_ATM_5.1,3036
CHP2_ATM_6.1,2688
CHP2_ATM_7.1,5795
CHP2_ATM_8.1,6374
CHP2_ATM_9.1,1810
CHP2_ATM_10.1,3356
CHP2_ATM_11.1,4967
CHP2_ATM_12.1,5596
CHP2_ATM_13.1,5323
CHP2_ATM_14.1,2722
CHP2_ATM_15.1,2826
CHP2_ATM_16.1,1679
CHP2_ATM_17.1,862
CHP2_KRAS_3.1,4862
CHP2_KRAS_2.1,4087
CHP2_KRAS_1.1,3413
CHP2_PTPN11_1.1,4835
CHP2_PTPN11_2.1,4052
CHP2_HNF1A_1.1,2250
CHP2_HNF1A_2.1,4441
CHP2_FLT3_4.1,6329
CHP2_FLT3_3.1,7824
CHP2_FLT3_2.1,6144
CHP2_FLT3_1.1,10822
CHP2_RB1_1.1,7752
CHP2_RB1_2.1,5699
CHP2_RB1_3.1,4492
CHP2_RB1_4.1,3096
CHP2_RB1_5.1,5471
CHP2_RB1_6.1,9746
CHP2_RB1_7.1,5690
CHP2_RB1_8.1,7034
CHP2_RB1_9.1,8365
CHP2_RB1_10.1,5405
CHP2_AKT1_2.1,1779
CHP2_AKT1_1.1,787
CHP2_IDH2_1.1,2228
CHP2_CDH1_1.1,3837
CHP2_CDH1_2.1,2785
CHP2_CDH1_3.1,5298
CHP2_TP53_8.1,2437
CHP2_TP53_7.1,2023
CHP2_TP53_6.1,5043
CHP2_TP53_5.1,2526
CHP2_TP53_4.1,3880
CHP2_TP53_3.1,2660
CHP2_TP53_2.1,1408
CHP2_TP53_1.1,4609
CHP2_ERBB2_1.1,4459
CHP2_ERBB2_2.1,2744
CHP2_ERBB2_3.1,1683
CHP2_SMAD4_1.1,2877
CHP2_SMAD4_2.1,1768
CHP2_SMAD4_3.1,1797
CHP2_SMAD4_4.1,2852
CHP2_SMAD4_5.1,2258
CHP2_SMAD4_6.1,3428
CHP2_SMAD4_7.1,1604
CHP2_SMAD4_8.1,4302
CHP2_SMAD4_9.1,1456
CHP2_STK11_1.1,3682
CHP2_STK11_2.1,549
CHP2_STK11_3.1,1708
CHP2_STK11_4.1,2738
CHP2_STK11_5.1,2280
CHP2_GNA11_1.1,1474
CHP2_JAK3_3.1,3200
CHP2_JAK3_2.1,2052
CHP2_JAK3_1.1,3595
CHP2_SRC_1.1,4439
CHP2_GNAS_1.1,1633
CHP2_GNAS_2.1,4987
CHP2_SMARCB1_1.1,2047
CHP2_SMARCB1_2.1,297
CHP2_SMARCB1_3.1,2932
CHP2_SMARCB1_4.1,699
