Region,Coverage
CHP2_MPL_1.1,683
CHP2_NRAS_3.1,4828
CHP2_NRAS_2.1,2893
CHP2_NRAS_1.1,4955
CHP2_ALK_2.1,683
CHP2_ALK_1.1,955
CHP2_IDH1_1.1,5540
CHP2_ERBB4_8.1,5048
CHP2_ERBB4_7.1,1115
CHP2_ERBB4_6.1,8086
CHP2_ERBB4_5.1,5263
CHP2_ERBB4_4.1,4156
CHP2_ERBB4_3.1,1183
CHP2_ERBB4_2.1,6941
CHP2_ERBB4_1.1,4588
CHP2_VHL_1.1,252
CHP2_VHL_2.1,2419
CHP2_VHL_3.1,4073
CHP2_MLH1_1.1,3681
CHP2_CTNNB1_1.1,1857
CHP2_PIK3CA_1.1,4167
CHP2_PIK3CA_2.1,2674
CHP2_PIK3CA_3.1,4625
CHP2_PIK3CA_4.1,2386
CHP2_PIK3CA_5.1,3188
CHP2_PIK3CA_6.1,2663
CHP2_PIK3CA_7.1,5846
CHP2_PIK3CA_8.1,2914
CHP2_PIK3CA_9.1,9070
CHP2_PIK3CA_10.1,4281
CHP2_PIK3CA_11.1,4953
CHP2_FGFR3_1.1,309
CHP2_FGFR3_2.1,105
CHP2_FGFR3_3.1,488
CHP2_FGFR3_4.1,823
CHP2_FGFR3_5.1,736
CHP2_PDGFRA_1.1,2838
CHP2_PDGFRA_2.1,6802
CHP2_PDGFRA_3.1,3603
CHP2_PDGFRA_4.1,3053
CHP2_KIT_1.1,5146
CHP2_KIT_2.1,5758
CHP2_KIT_3.1,4229
CHP2_KIT_4.1,6288
CHP2_KIT_5.1,3626
CHP2_KIT_6.1,7927
CHP2_KIT_7.1,4389
CHP2_KIT_8.1,6398
CHP2_KIT_9.1,8539
CHP2_KDR_9.1,1346
CHP2_KDR_8.1,4062
CHP2_KDR_7.1,5155
CHP2_KDR_6.1,8695
CHP2_KDR_5.1,8202
CHP2_KDR_4.1,4412
CHP2_KDR_3.1,2659
CHP2_KDR_2.1,2285
CHP2_KDR_1.1,3661
CHP2_FBXW7_5.1,6210
CHP2_FBXW7_4.1,5771
CHP2_FBXW7_3.1,4692
CHP2_FBXW7_2.1,6803
CHP2_FBXW7_1.1,4262
CHP2_APC_1.1,4410
CHP2_APC_2.1,4843
CHP2_APC_3.1,4417
CHP2_APC_4.1,4447
CHP2_APC_5.1,2178
CHP2_APC_6.1,6008
CHP2_APC_7.1,2579
CHP2_CSF1R_2.1,422
CHP2_CSF1R_1.1,1785
CHP2_NPM1_1.1,3825
CHP2_EGFR_1.1,3450
CHP2_EGFR_2.1,1267
CHP2_EGFR_3.1,5174
CHP2_EGFR_4.1,895
CHP2_EGFR_5.1,1901
CHP2_EGFR_6.1,810
CHP2_EGFR_7.1,1488
CHP2_EGFR_8.1,1233
CHP2_MET_1.1,5797
CHP2_MET_2.1,3534
CHP2_MET_3.1,2888
CHP2_MET_4.1,5143
CHP2_MET_5.1,4637
CHP2_MET_6.1,3444
CHP2_SMO_1.1,1501
CHP2_SMO_2.1,680
CHP2_SMO_3.1,912
CHP2_SMO_4.1,913
CHP2_SMO_5.1,960
