Region,Coverage
CHP2_MPL_1.1,976
CHP2_NRAS_3.1,2830
CHP2_NRAS_2.1,1167
CHP2_NRAS_1.1,3071
CHP2_ALK_2.1,455
CHP2_ALK_1.1,1073
CHP2_IDH1_1.1,3155
CHP2_ERBB4_8.1,2547
CHP2_ERBB4_7.1,481
CHP2_ERBB4_6.1,5745
CHP2_ERBB4_5.1,3169
CHP2_ERBB4_4.1,2203
CHP2_ERBB4_3.1,398
CHP2_ERBB4_2.1,3511
CHP2_ERBB4_1.1,2915
CHP2_VHL_1.1,471
CHP2_VHL_2.1,2528
CHP2_VHL_3.1,3588
CHP2_MLH1_1.1,4572
CHP2_CTNNB1_1.1,911
CHP2_PIK3CA_1.1,2716
CHP2_PIK3CA_2.1,1420
CHP2_PIK3CA_3.1,3179
CHP2_PIK3CA_4.1,1648
CHP2_PIK3CA_5.1,1615
CHP2_PIK3CA_6.1,1330
CHP2_PIK3CA_7.1,3751
CHP2_PIK3CA_8.1,1924
CHP2_PIK3CA_9.1,5669
CHP2_PIK3CA_10.1,2495
CHP2_PIK3CA_11.1,2647
CHP2_FGFR3_1.1,615
CHP2_FGFR3_2.1,222
CHP2_FGFR3_3.1,975
CHP2_FGFR3_4.1,1981
CHP2_FGFR3_5.1,1835
CHP2_PDGFRA_1.1,1844
CHP2_PDGFRA_2.1,4191
CHP2_PDGFRA_3.1,2447
CHP2_PDGFRA_4.1,2606
CHP2_KIT_1.1,4010
CHP2_KIT_2.1,3178
CHP2_KIT_3.1,2280
CHP2_KIT_4.1,4965
CHP2_KIT_5.1,1901
CHP2_KIT_6.1,4528
CHP2_KIT_7.1,2321
CHP2_KIT_8.1,3979
CHP2_KIT_9.1,4734
CHP2_KDR_9.1,923
CHP2_KDR_8.1,3976
CHP2_KDR_7.1,3455
CHP2_KDR_6.1,5652
CHP2_KDR_5.1,6174
CHP2_KDR_4.1,3424
CHP2_KDR_3.1,1892
CHP2_KDR_2.1,998
CHP2_KDR_1.1,2376
CHP2_FBXW7_5.1,3397
CHP2_FBXW7_4.1,3060
CHP2_FBXW7_3.1,3968
CHP2_FBXW7_2.1,3738
CHP2_FBXW7_1.1,2633
CHP2_APC_1.1,2667
CHP2_APC_2.1,3001
CHP2_APC_3.1,2571
CHP2_APC_4.1,3326
CHP2_APC_5.1,1272
CHP2_APC_6.1,4462
CHP2_APC_7.1,1306
CHP2_CSF1R_2.1,395
CHP2_CSF1R_1.1,1601
CHP2_NPM1_1.1,2364
CHP2_EGFR_1.1,2931
CHP2_EGFR_2.1,2189
CHP2_EGFR_3.1,6803
CHP2_EGFR_4.1,808
CHP2_EGFR_5.1,2625
CHP2_EGFR_6.1,1286
CHP2_EGFR_7.1,2265
CHP2_EGFR_8.1,2919
CHP2_MET_1.1,4901
CHP2_MET_2.1,2994
CHP2_MET_3.1,2615
CHP2_MET_4.1,5067
CHP2_MET_5.1,4665
CHP2_MET_6.1,2025
CHP2_SMO_1.1,3299
CHP2_SMO_2.1,1068
CHP2_SMO_3.1,1421
CHP2_SMO_4.1,1325
CHP2_SMO_5.1,2490
CHP2_BRAF_2.1,3998
CHP2_BRAF_1.1,4415
CHP2_EZH2_1.1,3546
CHP2_FGFR1_2.1,2015
CHP2_FGFR1_1.1,1125
CHP2_JAK2_1.1,2892
CHP2_CDKN2A_2.1,756
CHP2_CDKN2A_1.1,1733
CHP2_GNAQ_1.1,2749
CHP2_ABL1_1.1,6714
CHP2_ABL1_2.1,4501
CHP2_ABL1_3.1,3504
CHP2_ABL1_4.1,1852
CHP2_NOTCH1_3.1,828
CHP2_NOTCH1_2.1,2900
CHP2_NOTCH1_1.1,465
CHP2_RET_1.1,1601
CHP2_RET_2.1,407
CHP2_RET_3.1,1250
CHP2_RET_4.1,872
CHP2_RET_5.1,2077
CHP2_PTEN_1.1,974
CHP2_PTEN_2.1,4112
CHP2_PTEN_3.1,2330
CHP2_PTEN_4.1,2161
CHP2_PTEN_5.1,2712
CHP2_PTEN_6.1,2464
CHP2_PTEN_7.1,7242
CHP2_PTEN_8.1,3266
CHP2_FGFR2_4.1,2961
CHP2_FGFR2_3.1,1184
CHP2_FGFR2_2.1,2915
