Region,Coverage
CHP2_MPL_1.1,1265
CHP2_NRAS_3.1,3718
CHP2_NRAS_2.1,2425
CHP2_NRAS_1.1,3698
CHP2_ALK_2.1,708
CHP2_ALK_1.1,1496
CHP2_IDH1_1.1,4090
CHP2_ERBB4_8.1,3240
CHP2_ERBB4_7.1,682
CHP2_ERBB4_6.1,6533
CHP2_ERBB4_5.1,4338
CHP2_ERBB4_4.1,2996
CHP2_ERBB4_3.1,659
CHP2_ERBB4_2.1,4473
CHP2_ERBB4_1.1,3501
CHP2_VHL_1.1,548
CHP2_VHL_2.1,2995
CHP2_VHL_3.1,4003
CHP2_MLH1_1.1,5077
CHP2_CTNNB1_1.1,1388
CHP2_PIK3CA_1.1,3321
CHP2_PIK3CA_2.1,2176
CHP2_PIK3CA_3.1,4250
CHP2_PIK3CA_4.1,2197
CHP2_PIK3CA_5.1,1582
CHP2_PIK3CA_6.1,1865
CHP2_PIK3CA_7.1,4351
CHP2_PIK3CA_8.1,2480
CHP2_PIK3CA_9.1,6750
CHP2_PIK3CA_10.1,3262
CHP2_PIK3CA_11.1,3697
CHP2_FGFR3_1.1,815
CHP2_FGFR3_2.1,309
CHP2_FGFR3_3.1,1327
CHP2_FGFR3_4.1,2531
CHP2_FGFR3_5.1,2419
CHP2_PDGFRA_1.1,2284
CHP2_PDGFRA_2.1,5016
CHP2_PDGFRA_3.1,3209
CHP2_PDGFRA_4.1,3420
CHP2_KIT_1.1,4943
CHP2_KIT_2.1,4017
CHP2_KIT_3.1,3200
CHP2_KIT_4.1,5925
CHP2_KIT_5.1,2485
CHP2_KIT_6.1,5734
CHP2_KIT_7.1,3092
CHP2_KIT_8.1,4629
CHP2_KIT_9.1,5729
CHP2_KDR_9.1,1325
CHP2_KDR_8.1,4245
CHP2_KDR_7.1,4277
CHP2_KDR_6.1,6602
CHP2_KDR_5.1,6896
CHP2_KDR_4.1,3261
CHP2_KDR_3.1,2452
CHP2_KDR_2.1,1372
CHP2_KDR_1.1,3301
CHP2_FBXW7_5.1,4403
CHP2_FBXW7_4.1,3987
CHP2_FBXW7_3.1,4324
CHP2_FBXW7_2.1,4256
CHP2_FBXW7_1.1,3467
CHP2_APC_1.1,3340
CHP2_APC_2.1,3775
CHP2_APC_3.1,3364
CHP2_APC_4.1,4111
CHP2_APC_5.1,1572
CHP2_APC_6.1,5354
CHP2_APC_7.1,1421
CHP2_CSF1R_2.1,510
CHP2_CSF1R_1.1,1692
CHP2_NPM1_1.1,3135
CHP2_EGFR_1.1,2654
CHP2_EGFR_2.1,2134
CHP2_EGFR_3.1,6322
CHP2_EGFR_4.1,954
CHP2_EGFR_5.1,2406
CHP2_EGFR_6.1,1178
CHP2_EGFR_7.1,2020
CHP2_EGFR_8.1,2476
CHP2_MET_1.1,4498
CHP2_MET_2.1,2746
CHP2_MET_3.1,2641
CHP2_MET_4.1,4598
CHP2_MET_5.1,3937
CHP2_MET_6.1,2175
CHP2_SMO_1.1,3005
CHP2_SMO_2.1,1025
CHP2_SMO_3.1,1431
CHP2_SMO_4.1,1226
CHP2_SMO_5.1,2192
CHP2_BRAF_2.1,3779
CHP2_BRAF_1.1,4176
CHP2_EZH2_1.1,3124
CHP2_FGFR1_2.1,2132
CHP2_FGFR1_1.1,1174
CHP2_JAK2_1.1,2937
CHP2_CDKN2A_2.1,929
CHP2_CDKN2A_1.1,1470
CHP2_GNAQ_1.1,2587
CHP2_ABL1_1.1,5890
CHP2_ABL1_2.1,3833
CHP2_ABL1_3.1,2813
CHP2_ABL1_4.1,1633
CHP2_NOTCH1_3.1,879
CHP2_NOTCH1_2.1,2451
CHP2_NOTCH1_1.1,480
CHP2_RET_1.1,1909
CHP2_RET_2.1,637
CHP2_RET_3.1,1652
CHP2_RET_4.1,1125
CHP2_RET_5.1,2515
CHP2_PTEN_1.1,1183
CHP2_PTEN_2.1,5114
CHP2_PTEN_3.1,3177
CHP2_PTEN_4.1,2765
CHP2_PTEN_5.1,3250
CHP2_PTEN_6.1,3472
CHP2_PTEN_7.1,9569
CHP2_PTEN_8.1,3909
CHP2_FGFR2_4.1,3578
CHP2_FGFR2_3.1,1422
CHP2_FGFR2_2.1,3530
CHP2_FGFR2_1.1,2161
CHP2_HRAS_2.1,538
CHP2_HRAS_1.1,649
CHP2_ATM_1.1,3697
CHP2_ATM_2.1,5061
CHP2_ATM_3.1,5366
CHP2_ATM_4.1,3542
CHP2_ATM_5.1,4018
CHP2_ATM_6.1,3153
CHP2_ATM_7.1,6600
CHP2_ATM_8.1,6852
CHP2_ATM_9.1,2132
CHP2_ATM_10.1,3654
CHP2_ATM_11.1,6153
CHP2_ATM_12.1,6373
CHP2_ATM_13.1,5596
CHP2_ATM_14.1,2918
CHP2_ATM_15.1,3503
CHP2_ATM_16.1,2248
CHP2_ATM_17.1,1115
CHP2_KRAS_3.1,4154
CHP2_KRAS_2.1,4112
CHP2_KRAS_1.1,3349
CHP2_PTPN11_1.1,4566
CHP2_PTPN11_2.1,4126
CHP2_HNF1A_1.1,2112
CHP2_HNF1A_2.1,3335
CHP2_FLT3_4.1,3193
CHP2_FLT3_3.1,4007
CHP2_FLT3_2.1,3386
CHP2_FLT3_1.1,5514
CHP2_RB1_1.1,3002
CHP2_RB1_2.1,3665
CHP2_RB1_3.1,2809
CHP2_RB1_4.1,1917
CHP2_RB1_5.1,2895
CHP2_RB1_6.1,4936
CHP2_RB1_7.1,3743
CHP2_RB1_8.1,3147
CHP2_RB1_9.1,4643
CHP2_RB1_10.1,3201
CHP2_AKT1_2.1,1838
CHP2_AKT1_1.1,1134
CHP2_IDH2_1.1,2466
CHP2_CDH1_1.1,3482
CHP2_CDH1_2.1,2675
CHP2_CDH1_3.1,3998
CHP2_TP53_8.1,2165
CHP2_TP53_7.1,1761
CHP2_TP53_6.1,4000
CHP2_TP53_5.1,2359
CHP2_TP53_4.1,3320
CHP2_TP53_3.1,2247
CHP2_TP53_2.1,1389
CHP2_TP53_1.1,3723
CHP2_ERBB2_1.1,3648
CHP2_ERBB2_2.1,1699
CHP2_ERBB2_3.1,1460
CHP2_SMAD4_1.1,3508
CHP2_SMAD4_2.1,2391
CHP2_SMAD4_3.1,2672
CHP2_SMAD4_4.1,3890
CHP2_SMAD4_5.1,3085
CHP2_SMAD4_6.1,4291
CHP2_SMAD4_7.1,1461
CHP2_SMAD4_8.1,4543
CHP2_SMAD4_9.1,1790
CHP2_STK11_1.1,2833
CHP2_STK11_2.1,552
CHP2_STK11_3.1,1294
CHP2_STK11_4.1,1720
CHP2_STK11_5.1,1712
CHP2_GNA11_1.1,1038
CHP2_JAK3_3.1,1929
CHP2_JAK3_2.1,1712
CHP2_JAK3_1.1,2177
CHP2_SRC_1.1,3062
CHP2_GNAS_1.1,1140
CHP2_GNAS_2.1,3557
CHP2_SMARCB1_1.1,2265
CHP2_SMARCB1_2.1,391
CHP2_SMARCB1_3.1,3140
CHP2_SMARCB1_4.1,804
