Region,Coverage
CHP2_MPL_1.1,1024
CHP2_NRAS_3.1,3173
CHP2_NRAS_2.1,2250
CHP2_NRAS_1.1,3343
CHP2_ALK_2.1,616
CHP2_ALK_1.1,1452
CHP2_IDH1_1.1,3948
CHP2_ERBB4_8.1,2983
CHP2_ERBB4_7.1,681
CHP2_ERBB4_6.1,5549
CHP2_ERBB4_5.1,3424
CHP2_ERBB4_4.1,2714
CHP2_ERBB4_3.1,634
CHP2_ERBB4_2.1,4090
CHP2_ERBB4_1.1,3270
CHP2_VHL_1.1,538
CHP2_VHL_2.1,2841
CHP2_VHL_3.1,3864
CHP2_MLH1_1.1,4357
CHP2_CTNNB1_1.1,1332
CHP2_PIK3CA_1.1,3013
CHP2_PIK3CA_2.1,1897
CHP2_PIK3CA_3.1,3670
CHP2_PIK3CA_4.1,1773
CHP2_PIK3CA_5.1,1914
CHP2_PIK3CA_6.1,1735
CHP2_PIK3CA_7.1,4033
CHP2_PIK3CA_8.1,2077
CHP2_PIK3CA_9.1,6309
CHP2_PIK3CA_10.1,2854
CHP2_PIK3CA_11.1,3350
CHP2_FGFR3_1.1,682
CHP2_FGFR3_2.1,320
CHP2_FGFR3_3.1,1118
CHP2_FGFR3_4.1,1993
CHP2_FGFR3_5.1,1938
CHP2_PDGFRA_1.1,2040
CHP2_PDGFRA_2.1,4400
CHP2_PDGFRA_3.1,3244
CHP2_PDGFRA_4.1,3196
CHP2_KIT_1.1,4529
CHP2_KIT_2.1,3891
CHP2_KIT_3.1,3166
CHP2_KIT_4.1,5116
CHP2_KIT_5.1,2260
CHP2_KIT_6.1,5094
CHP2_KIT_7.1,3044
CHP2_KIT_8.1,3984
CHP2_KIT_9.1,5138
CHP2_KDR_9.1,1264
CHP2_KDR_8.1,4678
CHP2_KDR_7.1,3957
CHP2_KDR_6.1,5886
CHP2_KDR_5.1,6305
CHP2_KDR_4.1,2979
CHP2_KDR_3.1,2506
CHP2_KDR_2.1,1273
CHP2_KDR_1.1,3108
CHP2_FBXW7_5.1,3811
CHP2_FBXW7_4.1,3906
CHP2_FBXW7_3.1,3667
CHP2_FBXW7_2.1,3984
CHP2_FBXW7_1.1,3114
