Region,Coverage
CHP2_MPL_1.1,1484
CHP2_NRAS_3.1,3916
CHP2_NRAS_2.1,2658
CHP2_NRAS_1.1,3926
CHP2_ALK_2.1,895
CHP2_ALK_1.1,1825
CHP2_IDH1_1.1,4078
CHP2_ERBB4_8.1,3351
CHP2_ERBB4_7.1,916
CHP2_ERBB4_6.1,5319
CHP2_ERBB4_5.1,3542
CHP2_ERBB4_4.1,2778
CHP2_ERBB4_3.1,883
CHP2_ERBB4_2.1,4722
CHP2_ERBB4_1.1,3357
CHP2_VHL_1.1,678
CHP2_VHL_2.1,3388
CHP2_VHL_3.1,4498
CHP2_MLH1_1.1,4333
CHP2_CTNNB1_1.1,1584
CHP2_PIK3CA_1.1,3470
CHP2_PIK3CA_2.1,2146
CHP2_PIK3CA_3.1,3971
CHP2_PIK3CA_4.1,1973
CHP2_PIK3CA_5.1,1329
CHP2_PIK3CA_6.1,2321
CHP2_PIK3CA_7.1,4932
CHP2_PIK3CA_8.1,2238
CHP2_PIK3CA_9.1,6951
CHP2_PIK3CA_10.1,3172
CHP2_PIK3CA_11.1,3820
CHP2_FGFR3_1.1,1196
CHP2_FGFR3_2.1,460
CHP2_FGFR3_3.1,1762
CHP2_FGFR3_4.1,3415
CHP2_FGFR3_5.1,2736
CHP2_PDGFRA_1.1,2222
CHP2_PDGFRA_2.1,5030
CHP2_PDGFRA_3.1,3082
CHP2_PDGFRA_4.1,3688
CHP2_KIT_1.1,4139
CHP2_KIT_2.1,4535
CHP2_KIT_3.1,3578
CHP2_KIT_4.1,5385
CHP2_KIT_5.1,2496
CHP2_KIT_6.1,6031
CHP2_KIT_7.1,3559
CHP2_KIT_8.1,4846
CHP2_KIT_9.1,6508
CHP2_KDR_9.1,1799
CHP2_KDR_8.1,4692
CHP2_KDR_7.1,4626
CHP2_KDR_6.1,7031
CHP2_KDR_5.1,7639
CHP2_KDR_4.1,3729
CHP2_KDR_3.1,2459
CHP2_KDR_2.1,1182
CHP2_KDR_1.1,2908
CHP2_FBXW7_5.1,4498
CHP2_FBXW7_4.1,4442
CHP2_FBXW7_3.1,3613
CHP2_FBXW7_2.1,4524
CHP2_FBXW7_1.1,3049
CHP2_APC_1.1,2339
CHP2_APC_2.1,2403
CHP2_APC_3.1,2092
CHP2_APC_4.1,2540
CHP2_APC_5.1,1003
CHP2_APC_6.1,3186
CHP2_APC_7.1,822
CHP2_CSF1R_2.1,452
CHP2_CSF1R_1.1,1493
CHP2_NPM1_1.1,2029
CHP2_EGFR_1.1,3050
CHP2_EGFR_2.1,2646
CHP2_EGFR_3.1,7311
CHP2_EGFR_4.1,1278
CHP2_EGFR_5.1,2768
CHP2_EGFR_6.1,1790
CHP2_EGFR_7.1,2905
CHP2_EGFR_8.1,2835
CHP2_MET_1.1,5074
CHP2_MET_2.1,2467
CHP2_MET_3.1,2294
CHP2_MET_4.1,4146
CHP2_MET_5.1,3515
CHP2_MET_6.1,2560
CHP2_SMO_1.1,3768
CHP2_SMO_2.1,1670
CHP2_SMO_3.1,2106
CHP2_SMO_4.1,1901
CHP2_SMO_5.1,2861
CHP2_BRAF_2.1,3393
