Region,Coverage
CHP2_MPL_1.1,751
CHP2_NRAS_3.1,2389
CHP2_NRAS_2.1,1153
CHP2_NRAS_1.1,2606
CHP2_ALK_2.1,444
CHP2_ALK_1.1,1188
CHP2_IDH1_1.1,2950
CHP2_ERBB4_8.1,2316
CHP2_ERBB4_7.1,272
CHP2_ERBB4_6.1,7393
CHP2_ERBB4_5.1,3854
CHP2_ERBB4_4.1,2357
CHP2_ERBB4_3.1,284
CHP2_ERBB4_2.1,3367
CHP2_ERBB4_1.1,3464
CHP2_VHL_1.1,300
CHP2_VHL_2.1,2848
CHP2_VHL_3.1,4213
CHP2_MLH1_1.1,4845
CHP2_CTNNB1_1.1,530
CHP2_PIK3CA_1.1,3155
CHP2_PIK3CA_2.1,1471
CHP2_PIK3CA_3.1,4043
CHP2_PIK3CA_4.1,1765
CHP2_PIK3CA_5.1,1918
CHP2_PIK3CA_6.1,1304
CHP2_PIK3CA_7.1,4261
CHP2_PIK3CA_8.1,2182
CHP2_PIK3CA_9.1,7652
CHP2_PIK3CA_10.1,2893
CHP2_PIK3CA_11.1,2741
CHP2_FGFR3_1.1,717
CHP2_FGFR3_2.1,242
CHP2_FGFR3_3.1,1470
CHP2_FGFR3_4.1,2957
CHP2_FGFR3_5.1,2756
CHP2_PDGFRA_1.1,1484
CHP2_PDGFRA_2.1,4332
CHP2_PDGFRA_3.1,2002
CHP2_PDGFRA_4.1,3071
CHP2_KIT_1.1,4340
CHP2_KIT_2.1,2553
CHP2_KIT_3.1,1670
CHP2_KIT_4.1,4891
CHP2_KIT_5.1,1660
CHP2_KIT_6.1,5123
CHP2_KIT_7.1,1617
CHP2_KIT_8.1,4048
CHP2_KIT_9.1,2394
CHP2_KDR_9.1,833
CHP2_KDR_8.1,6032
CHP2_KDR_7.1,3227
CHP2_KDR_6.1,4863
CHP2_KDR_5.1,7062
CHP2_KDR_4.1,3116
CHP2_KDR_3.1,1512
CHP2_KDR_2.1,488
CHP2_KDR_1.1,2037
CHP2_FBXW7_5.1,2969
CHP2_FBXW7_4.1,2442
CHP2_FBXW7_3.1,4010
CHP2_FBXW7_2.1,3405
CHP2_FBXW7_1.1,2309
CHP2_APC_1.1,2189
CHP2_APC_2.1,2340
CHP2_APC_3.1,2529
CHP2_APC_4.1,3196
CHP2_APC_5.1,734
CHP2_APC_6.1,4147
CHP2_APC_7.1,851
CHP2_CSF1R_2.1,301
CHP2_CSF1R_1.1,1607
CHP2_NPM1_1.1,2215
CHP2_EGFR_1.1,2068
CHP2_EGFR_2.1,2265
CHP2_EGFR_3.1,7417
CHP2_EGFR_4.1,615
CHP2_EGFR_5.1,2500
CHP2_EGFR_6.1,1202
CHP2_EGFR_7.1,1899
CHP2_EGFR_8.1,3261
CHP2_MET_1.1,3613
CHP2_MET_2.1,2353
CHP2_MET_3.1,1483
CHP2_MET_4.1,3317
CHP2_MET_5.1,3494
CHP2_MET_6.1,1163
CHP2_SMO_1.1,3221
CHP2_SMO_2.1,781
CHP2_SMO_3.1,1232
CHP2_SMO_4.1,1145
CHP2_SMO_5.1,2426
