Region,Coverage
CHP2_MPL_1.1,2421
CHP2_NRAS_3.1,5807
CHP2_NRAS_2.1,3360
CHP2_NRAS_1.1,5139
CHP2_ALK_2.1,1121
CHP2_ALK_1.1,2412
CHP2_IDH1_1.1,5673
CHP2_ERBB4_8.1,4807
CHP2_ERBB4_7.1,1112
CHP2_ERBB4_6.1,8923
CHP2_ERBB4_5.1,5589
CHP2_ERBB4_4.1,4049
CHP2_ERBB4_3.1,1028
CHP2_ERBB4_2.1,6675
CHP2_ERBB4_1.1,5036
CHP2_VHL_1.1,875
CHP2_VHL_2.1,4079
CHP2_VHL_3.1,5847
CHP2_MLH1_1.1,6059
CHP2_CTNNB1_1.1,1871
CHP2_PIK3CA_1.1,4829
CHP2_PIK3CA_2.1,2934
CHP2_PIK3CA_3.1,5616
CHP2_PIK3CA_4.1,3645
CHP2_PIK3CA_5.1,2514
CHP2_PIK3CA_6.1,2984
CHP2_PIK3CA_7.1,6151
CHP2_PIK3CA_8.1,3414
CHP2_PIK3CA_9.1,9392
CHP2_PIK3CA_10.1,4569
CHP2_PIK3CA_11.1,5176
CHP2_FGFR3_1.1,1101
CHP2_FGFR3_2.1,450
CHP2_FGFR3_3.1,1936
CHP2_FGFR3_4.1,3363
CHP2_FGFR3_5.1,3300
CHP2_PDGFRA_1.1,3507
CHP2_PDGFRA_2.1,7349
CHP2_PDGFRA_3.1,4808
CHP2_PDGFRA_4.1,5620
CHP2_KIT_1.1,7108
CHP2_KIT_2.1,6373
CHP2_KIT_3.1,5134
CHP2_KIT_4.1,8771
CHP2_KIT_5.1,4005
CHP2_KIT_6.1,8215
CHP2_KIT_7.1,4775
CHP2_KIT_8.1,7067
CHP2_KIT_9.1,4341
CHP2_KDR_9.1,2351
CHP2_KDR_8.1,7432
CHP2_KDR_7.1,6403
CHP2_KDR_6.1,9285
CHP2_KDR_5.1,10405
CHP2_KDR_4.1,5010
CHP2_KDR_3.1,3925
CHP2_KDR_2.1,2162
CHP2_KDR_1.1,4823
CHP2_FBXW7_5.1,5884
CHP2_FBXW7_4.1,5766
CHP2_FBXW7_3.1,5546
CHP2_FBXW7_2.1,6460
CHP2_FBXW7_1.1,4867
CHP2_APC_1.1,4159
CHP2_APC_2.1,4912
CHP2_APC_3.1,4142
CHP2_APC_4.1,5048
CHP2_APC_5.1,1797
CHP2_APC_6.1,6560
CHP2_APC_7.1,2185
CHP2_CSF1R_2.1,767
CHP2_CSF1R_1.1,2897
CHP2_NPM1_1.1,4510
CHP2_EGFR_1.1,4935
CHP2_EGFR_2.1,4459
CHP2_EGFR_3.1,10634
CHP2_EGFR_4.1,1841
CHP2_EGFR_5.1,5011
CHP2_EGFR_6.1,2620
CHP2_EGFR_7.1,4175
CHP2_EGFR_8.1,5393
CHP2_MET_1.1,8009
CHP2_MET_2.1,4499
CHP2_MET_3.1,4418
CHP2_MET_4.1,7389
CHP2_MET_5.1,6288
CHP2_MET_6.1,3783
CHP2_SMO_1.1,5118
CHP2_SMO_2.1,2051
CHP2_SMO_3.1,2707
CHP2_SMO_4.1,2325
CHP2_SMO_5.1,3598
CHP2_BRAF_2.1,5866
CHP2_BRAF_1.1,6297
CHP2_EZH2_1.1,5488
CHP2_FGFR1_2.1,3705
CHP2_FGFR1_1.1,2689
CHP2_JAK2_1.1,4048
CHP2_CDKN2A_2.1,1329
CHP2_CDKN2A_1.1,1995
CHP2_GNAQ_1.1,3687
CHP2_ABL1_1.1,9957
CHP2_ABL1_2.1,5819
CHP2_ABL1_3.1,4715
CHP2_ABL1_4.1,2896
CHP2_NOTCH1_3.1,1539
CHP2_NOTCH1_2.1,3913
CHP2_NOTCH1_1.1,790
CHP2_RET_1.1,2965
CHP2_RET_2.1,954
CHP2_RET_3.1,2327
CHP2_RET_4.1,1637
CHP2_RET_5.1,3528
CHP2_PTEN_1.1,1753
CHP2_PTEN_2.1,6466
CHP2_PTEN_3.1,3927
CHP2_PTEN_4.1,2971
CHP2_PTEN_5.1,4464
CHP2_PTEN_6.1,4619
CHP2_PTEN_7.1,10634
CHP2_PTEN_8.1,5153
CHP2_FGFR2_4.1,4886
CHP2_FGFR2_3.1,2068
CHP2_FGFR2_2.1,4970
CHP2_FGFR2_1.1,3063
CHP2_HRAS_2.1,827
CHP2_HRAS_1.1,718
CHP2_ATM_1.1,5031
CHP2_ATM_2.1,7483
CHP2_ATM_3.1,6991
CHP2_ATM_4.1,5152
CHP2_ATM_5.1,5747
CHP2_ATM_6.1,4873
CHP2_ATM_7.1,9011
CHP2_ATM_8.1,8932
CHP2_ATM_9.1,3119
CHP2_ATM_10.1,5084
CHP2_ATM_11.1,8697
CHP2_ATM_12.1,8731
CHP2_ATM_13.1,7464
CHP2_ATM_14.1,4193
CHP2_ATM_15.1,5090
CHP2_ATM_16.1,3422
CHP2_ATM_17.1,1942
CHP2_KRAS_3.1,6142
CHP2_KRAS_2.1,6522
CHP2_KRAS_1.1,5249
CHP2_PTPN11_1.1,6547
CHP2_PTPN11_2.1,5803
CHP2_HNF1A_1.1,3356
CHP2_HNF1A_2.1,5369
CHP2_FLT3_4.1,4728
CHP2_FLT3_3.1,5855
CHP2_FLT3_2.1,5413
CHP2_FLT3_1.1,7265
CHP2_RB1_1.1,3242
CHP2_RB1_2.1,4000
CHP2_RB1_3.1,3594
CHP2_RB1_4.1,2533
CHP2_RB1_5.1,3402
CHP2_RB1_6.1,5381
CHP2_RB1_7.1,4226
CHP2_RB1_8.1,3622
CHP2_RB1_9.1,5130
CHP2_RB1_10.1,3838
CHP2_AKT1_2.1,2733
CHP2_AKT1_1.1,1579
CHP2_IDH2_1.1,3841
CHP2_CDH1_1.1,4998
CHP2_CDH1_2.1,3949
CHP2_CDH1_3.1,5444
CHP2_TP53_8.1,3163
CHP2_TP53_7.1,2662
CHP2_TP53_6.1,6057
CHP2_TP53_5.1,3614
CHP2_TP53_4.1,5155
CHP2_TP53_3.1,3388
CHP2_TP53_2.1,2317
CHP2_TP53_1.1,5145
CHP2_ERBB2_1.1,4387
CHP2_ERBB2_2.1,2745
CHP2_ERBB2_3.1,2105
CHP2_SMAD4_1.1,5274
CHP2_SMAD4_2.1,3414
CHP2_SMAD4_3.1,3501
CHP2_SMAD4_4.1,5796
CHP2_SMAD4_5.1,4734
CHP2_SMAD4_6.1,6151
CHP2_SMAD4_7.1,2136
CHP2_SMAD4_8.1,7244
CHP2_SMAD4_9.1,2836
CHP2_STK11_1.1,4353
CHP2_STK11_2.1,732
CHP2_STK11_3.1,1697
CHP2_STK11_4.1,2612
CHP2_STK11_5.1,2413
CHP2_GNA11_1.1,1529
CHP2_JAK3_3.1,3324
CHP2_JAK3_2.1,2910
CHP2_JAK3_1.1,2987
CHP2_SRC_1.1,4510
CHP2_GNAS_1.1,1676
CHP2_GNAS_2.1,5649
CHP2_SMARCB1_1.1,2977
CHP2_SMARCB1_2.1,699
CHP2_SMARCB1_3.1,5159
CHP2_SMARCB1_4.1,1377
