Region,Coverage
CHP2_MPL_1.1,986
CHP2_NRAS_3.1,3066
CHP2_NRAS_2.1,2279
CHP2_NRAS_1.1,3597
CHP2_ALK_2.1,667
CHP2_ALK_1.1,1330
CHP2_IDH1_1.1,3969
CHP2_ERBB4_8.1,3498
CHP2_ERBB4_7.1,789
CHP2_ERBB4_6.1,6963
CHP2_ERBB4_5.1,4557
CHP2_ERBB4_4.1,2943
CHP2_ERBB4_3.1,605
CHP2_ERBB4_2.1,4522
CHP2_ERBB4_1.1,3821
CHP2_VHL_1.1,388
CHP2_VHL_2.1,2676
CHP2_VHL_3.1,3781
CHP2_MLH1_1.1,4874
CHP2_CTNNB1_1.1,1352
CHP2_PIK3CA_1.1,3658
CHP2_PIK3CA_2.1,2150
CHP2_PIK3CA_3.1,3753
CHP2_PIK3CA_4.1,2253
CHP2_PIK3CA_5.1,1578
CHP2_PIK3CA_6.1,1737
CHP2_PIK3CA_7.1,4897
CHP2_PIK3CA_8.1,2739
CHP2_PIK3CA_9.1,6380
CHP2_PIK3CA_10.1,3273
CHP2_PIK3CA_11.1,3622
CHP2_FGFR3_1.1,515
CHP2_FGFR3_2.1,271
CHP2_FGFR3_3.1,915
CHP2_FGFR3_4.1,1714
CHP2_FGFR3_5.1,1538
CHP2_PDGFRA_1.1,2224
CHP2_PDGFRA_2.1,5100
CHP2_PDGFRA_3.1,3004
CHP2_PDGFRA_4.1,3164
CHP2_KIT_1.1,4470
CHP2_KIT_2.1,4093
CHP2_KIT_3.1,3490
CHP2_KIT_4.1,6140
CHP2_KIT_5.1,2508
CHP2_KIT_6.1,6080
CHP2_KIT_7.1,3026
CHP2_KIT_8.1,4825
CHP2_KIT_9.1,5657
CHP2_KDR_9.1,1454
CHP2_KDR_8.1,5614
CHP2_KDR_7.1,4200
CHP2_KDR_6.1,6469
CHP2_KDR_5.1,7205
CHP2_KDR_4.1,4192
CHP2_KDR_3.1,1489
CHP2_KDR_2.1,1456
CHP2_KDR_1.1,3215
CHP2_FBXW7_5.1,4215
CHP2_FBXW7_4.1,4393
CHP2_FBXW7_3.1,4401
CHP2_FBXW7_2.1,4246
CHP2_FBXW7_1.1,3331
CHP2_APC_1.1,3164
CHP2_APC_2.1,3803
CHP2_APC_3.1,3847
CHP2_APC_4.1,4251
CHP2_APC_5.1,1264
CHP2_APC_6.1,5239
CHP2_APC_7.1,1476
CHP2_CSF1R_2.1,512
CHP2_CSF1R_1.1,1984
CHP2_NPM1_1.1,3062
CHP2_EGFR_1.1,2865
CHP2_EGFR_2.1,2180
CHP2_EGFR_3.1,6000
CHP2_EGFR_4.1,845
CHP2_EGFR_5.1,2623
