Region,Coverage
CHP2_MPL_1.1,386
CHP2_NRAS_3.1,3145
CHP2_NRAS_2.1,2208
CHP2_NRAS_1.1,3567
CHP2_ALK_2.1,465
CHP2_ALK_1.1,826
CHP2_IDH1_1.1,4065
CHP2_ERBB4_8.1,3532
CHP2_ERBB4_7.1,906
CHP2_ERBB4_6.1,6063
CHP2_ERBB4_5.1,4062
CHP2_ERBB4_4.1,3125
CHP2_ERBB4_3.1,919
CHP2_ERBB4_2.1,5019
CHP2_ERBB4_1.1,3568
CHP2_VHL_1.1,169
CHP2_VHL_2.1,1768
CHP2_VHL_3.1,2864
CHP2_MLH1_1.1,2870
CHP2_CTNNB1_1.1,1342
CHP2_PIK3CA_1.1,3160
CHP2_PIK3CA_2.1,2070
CHP2_PIK3CA_3.1,3529
CHP2_PIK3CA_4.1,1789
CHP2_PIK3CA_5.1,2193
CHP2_PIK3CA_6.1,1844
CHP2_PIK3CA_7.1,4626
CHP2_PIK3CA_8.1,2257
CHP2_PIK3CA_9.1,6654
CHP2_PIK3CA_10.1,3366
CHP2_PIK3CA_11.1,3790
CHP2_FGFR3_1.1,208
CHP2_FGFR3_2.1,106
CHP2_FGFR3_3.1,400
CHP2_FGFR3_4.1,630
CHP2_FGFR3_5.1,544
CHP2_PDGFRA_1.1,2048
CHP2_PDGFRA_2.1,4913
CHP2_PDGFRA_3.1,2929
CHP2_PDGFRA_4.1,2268
CHP2_KIT_1.1,3922
CHP2_KIT_2.1,4355
CHP2_KIT_3.1,3245
CHP2_KIT_4.1,4752
CHP2_KIT_5.1,2738
CHP2_KIT_6.1,5913
CHP2_KIT_7.1,3377
CHP2_KIT_8.1,4713
CHP2_KIT_9.1,6229
CHP2_KDR_9.1,850
CHP2_KDR_8.1,2950
CHP2_KDR_7.1,3807
CHP2_KDR_6.1,6096
CHP2_KDR_5.1,5727
CHP2_KDR_4.1,3244
CHP2_KDR_3.1,2073
CHP2_KDR_2.1,1777
CHP2_KDR_1.1,2977
CHP2_FBXW7_5.1,4656
CHP2_FBXW7_4.1,4321
CHP2_FBXW7_3.1,3442
CHP2_FBXW7_2.1,5035
CHP2_FBXW7_1.1,3045
CHP2_APC_1.1,3482
CHP2_APC_2.1,3647
CHP2_APC_3.1,3109
CHP2_APC_4.1,3380
CHP2_APC_5.1,1207
CHP2_APC_6.1,4605
CHP2_APC_7.1,2035
CHP2_CSF1R_2.1,326
CHP2_CSF1R_1.1,1407
CHP2_NPM1_1.1,2846
CHP2_EGFR_1.1,2467
CHP2_EGFR_2.1,929
CHP2_EGFR_3.1,3475
CHP2_EGFR_4.1,642
CHP2_EGFR_5.1,1500
CHP2_EGFR_6.1,738
CHP2_EGFR_7.1,1274
CHP2_EGFR_8.1,1110
CHP2_MET_1.1,4194
CHP2_MET_2.1,2730
CHP2_MET_3.1,2367
CHP2_MET_4.1,3659
CHP2_MET_5.1,3542
CHP2_MET_6.1,2437
CHP2_SMO_1.1,1172
CHP2_SMO_2.1,580
CHP2_SMO_3.1,751
CHP2_SMO_4.1,563
CHP2_SMO_5.1,683
CHP2_BRAF_2.1,3118
CHP2_BRAF_1.1,3622
CHP2_EZH2_1.1,2859
CHP2_FGFR1_2.1,1086
CHP2_FGFR1_1.1,860
CHP2_JAK2_1.1,2541
CHP2_CDKN2A_2.1,343
CHP2_CDKN2A_1.1,429
CHP2_GNAQ_1.1,2530
CHP2_ABL1_1.1,2981
CHP2_ABL1_2.1,2561
CHP2_ABL1_3.1,997
CHP2_ABL1_4.1,848
CHP2_NOTCH1_3.1,221
CHP2_NOTCH1_2.1,604
CHP2_NOTCH1_1.1,113
CHP2_RET_1.1,632
CHP2_RET_2.1,188
CHP2_RET_3.1,629
CHP2_RET_4.1,439
CHP2_RET_5.1,1516
CHP2_PTEN_1.1,973
CHP2_PTEN_2.1,4430
CHP2_PTEN_3.1,2416
CHP2_PTEN_4.1,2305
CHP2_PTEN_5.1,3384
CHP2_PTEN_6.1,3215
CHP2_PTEN_7.1,7837
CHP2_PTEN_8.1,3364
CHP2_FGFR2_4.1,3372
CHP2_FGFR2_3.1,787
CHP2_FGFR2_2.1,2212
CHP2_FGFR2_1.1,1246
CHP2_HRAS_2.1,219
CHP2_HRAS_1.1,212
CHP2_ATM_1.1,3404
CHP2_ATM_2.1,5287
CHP2_ATM_3.1,4991
CHP2_ATM_4.1,3106
CHP2_ATM_5.1,3817
CHP2_ATM_6.1,2661
CHP2_ATM_7.1,5768
CHP2_ATM_8.1,6698
CHP2_ATM_9.1,3027
CHP2_ATM_10.1,3961
CHP2_ATM_11.1,6427
CHP2_ATM_12.1,5945
CHP2_ATM_13.1,4496
CHP2_ATM_14.1,3055
CHP2_ATM_15.1,3687
CHP2_ATM_16.1,2307
CHP2_ATM_17.1,1354
CHP2_KRAS_3.1,3903
CHP2_KRAS_2.1,3723
CHP2_KRAS_1.1,3198
CHP2_PTPN11_1.1,3676
CHP2_PTPN11_2.1,3188
CHP2_HNF1A_1.1,1107
CHP2_HNF1A_2.1,1756
CHP2_FLT3_4.1,2987
CHP2_FLT3_3.1,3117
CHP2_FLT3_2.1,2888
CHP2_FLT3_1.1,3797
CHP2_RB1_1.1,3760
CHP2_RB1_2.1,3171
CHP2_RB1_3.1,2844
CHP2_RB1_4.1,1720
CHP2_RB1_5.1,1934
CHP2_RB1_6.1,5538
CHP2_RB1_7.1,4105
CHP2_RB1_8.1,2669
CHP2_RB1_9.1,4552
CHP2_RB1_10.1,3355
CHP2_AKT1_2.1,584
CHP2_AKT1_1.1,263
