Region,Coverage
CHP2_SMAD4_8.1,4543
CHP2_SMAD4_9.1,2360
CHP2_STK11_1.1,2654
CHP2_STK11_2.1,457
CHP2_STK11_3.1,838
CHP2_STK11_4.1,1647
CHP2_STK11_5.1,1427
CHP2_GNA11_1.1,1022
CHP2_JAK3_3.1,1929
CHP2_JAK3_2.1,1881
CHP2_JAK3_1.1,1837
CHP2_SRC_1.1,2640
CHP2_GNAS_1.1,1548
CHP2_GNAS_2.1,4123
CHP2_SMARCB1_1.1,2667
CHP2_SMARCB1_2.1,517
CHP2_SMARCB1_3.1,3176
CHP2_SMARCB1_4.1,1104
