Region,Coverage
CHP2_MPL_1.1,748
CHP2_NRAS_3.1,3679
CHP2_NRAS_2.1,1820
CHP2_NRAS_1.1,2785
CHP2_ALK_2.1,577
CHP2_ALK_1.1,1074
CHP2_IDH1_1.1,3093
CHP2_ERBB4_8.1,3000
CHP2_ERBB4_7.1,562
CHP2_ERBB4_6.1,4810
CHP2_ERBB4_5.1,2755
CHP2_ERBB4_4.1,2437
CHP2_ERBB4_3.1,743
CHP2_ERBB4_2.1,4367
CHP2_ERBB4_1.1,2897
CHP2_VHL_1.1,358
CHP2_VHL_2.1,2489
CHP2_VHL_3.1,3113
CHP2_MLH1_1.1,2782
CHP2_CTNNB1_1.1,938
CHP2_PIK3CA_1.1,3517
CHP2_PIK3CA_2.1,2207
CHP2_PIK3CA_3.1,4025
CHP2_PIK3CA_4.1,1783
CHP2_PIK3CA_5.1,1459
CHP2_PIK3CA_6.1,2137
CHP2_PIK3CA_7.1,4951
CHP2_PIK3CA_8.1,2027
CHP2_PIK3CA_9.1,6954
CHP2_PIK3CA_10.1,2980
CHP2_PIK3CA_11.1,3572
CHP2_FGFR3_1.1,627
CHP2_FGFR3_2.1,382
CHP2_FGFR3_3.1,1215
CHP2_FGFR3_4.1,1757
CHP2_FGFR3_5.1,1687
CHP2_PDGFRA_1.1,1291
CHP2_PDGFRA_2.1,3706
CHP2_PDGFRA_3.1,1712
CHP2_PDGFRA_4.1,2014
CHP2_KIT_1.1,1970
CHP2_KIT_2.1,3455
CHP2_KIT_3.1,2356
CHP2_KIT_4.1,2927
CHP2_KIT_5.1,1704
CHP2_KIT_6.1,4772
CHP2_KIT_7.1,1948
CHP2_KIT_8.1,3447
CHP2_KIT_9.1,5062
CHP2_KDR_9.1,889
CHP2_KDR_8.1,2596
CHP2_KDR_7.1,2767
CHP2_KDR_6.1,4697
CHP2_KDR_5.1,5687
CHP2_KDR_4.1,1773
CHP2_KDR_3.1,1551
CHP2_KDR_2.1,1367
CHP2_KDR_1.1,2084
CHP2_FBXW7_5.1,3743
CHP2_FBXW7_4.1,2954
CHP2_FBXW7_3.1,2159
CHP2_FBXW7_2.1,3780
CHP2_FBXW7_1.1,2169
