Region,Coverage
CHP2_MPL_1.1,1270
CHP2_NRAS_3.1,3903
CHP2_NRAS_2.1,2229
CHP2_NRAS_1.1,3611
CHP2_ALK_2.1,1093
CHP2_ALK_1.1,2175
CHP2_IDH1_1.1,4357
CHP2_ERBB4_8.1,3535
CHP2_ERBB4_7.1,846
CHP2_ERBB4_6.1,6467
CHP2_ERBB4_5.1,4085
CHP2_ERBB4_4.1,3076
CHP2_ERBB4_3.1,999
CHP2_ERBB4_2.1,4993
CHP2_ERBB4_1.1,3817
CHP2_VHL_1.1,730
CHP2_VHL_2.1,3780
CHP2_VHL_3.1,4713
CHP2_MLH1_1.1,4821
CHP2_CTNNB1_1.1,1543
CHP2_PIK3CA_1.1,3140
CHP2_PIK3CA_2.1,2440
CHP2_PIK3CA_3.1,4177
CHP2_PIK3CA_4.1,2572
CHP2_PIK3CA_5.1,3073
CHP2_PIK3CA_6.1,2141
CHP2_PIK3CA_7.1,4952
CHP2_PIK3CA_8.1,2838
CHP2_PIK3CA_9.1,7136
CHP2_PIK3CA_10.1,3578
CHP2_PIK3CA_11.1,4012
CHP2_FGFR3_1.1,1260
CHP2_FGFR3_2.1,561
CHP2_FGFR3_3.1,1887
CHP2_FGFR3_4.1,3758
CHP2_FGFR3_5.1,3300
CHP2_PDGFRA_1.1,2901
CHP2_PDGFRA_2.1,5640
CHP2_PDGFRA_3.1,3808
CHP2_PDGFRA_4.1,4641
CHP2_KIT_1.1,4462
CHP2_KIT_2.1,5277
CHP2_KIT_3.1,3902
CHP2_KIT_4.1,6715
CHP2_KIT_5.1,3180
CHP2_KIT_6.1,6714
CHP2_KIT_7.1,3865
CHP2_KIT_8.1,5261
CHP2_KIT_9.1,2516
CHP2_KDR_9.1,1695
CHP2_KDR_8.1,5840
CHP2_KDR_7.1,5484
CHP2_KDR_6.1,7353
CHP2_KDR_5.1,8289
CHP2_KDR_4.1,3891
CHP2_KDR_3.1,3041
CHP2_KDR_2.1,2026
CHP2_KDR_1.1,3758
CHP2_FBXW7_5.1,4906
CHP2_FBXW7_4.1,4545
CHP2_FBXW7_3.1,4348
CHP2_FBXW7_2.1,6003
CHP2_FBXW7_1.1,3856
CHP2_APC_1.1,3380
CHP2_APC_2.1,3888
CHP2_APC_3.1,3783
CHP2_APC_4.1,4224
CHP2_APC_5.1,1367
CHP2_APC_6.1,5210
CHP2_APC_7.1,2425
CHP2_CSF1R_2.1,915
CHP2_CSF1R_1.1,2275
CHP2_NPM1_1.1,3848
CHP2_EGFR_1.1,2894
CHP2_EGFR_2.1,3206
CHP2_EGFR_3.1,7252
CHP2_EGFR_4.1,1433
CHP2_EGFR_5.1,3285
CHP2_EGFR_6.1,2542
CHP2_EGFR_7.1,3359
CHP2_EGFR_8.1,3996
CHP2_MET_1.1,4466
CHP2_MET_2.1,2380
CHP2_MET_3.1,2409
CHP2_MET_4.1,3822
CHP2_MET_5.1,3504
CHP2_MET_6.1,2113
CHP2_SMO_1.1,4052
CHP2_SMO_2.1,1708
CHP2_SMO_3.1,2060
CHP2_SMO_4.1,1784
CHP2_SMO_5.1,2849
CHP2_BRAF_2.1,3513
CHP2_BRAF_1.1,3700
CHP2_EZH2_1.1,3373
CHP2_FGFR1_2.1,2998
CHP2_FGFR1_1.1,2125
CHP2_JAK2_1.1,2487
CHP2_CDKN2A_2.1,1088
CHP2_CDKN2A_1.1,1358
CHP2_GNAQ_1.1,3164
CHP2_ABL1_1.1,7159
CHP2_ABL1_2.1,5103
CHP2_ABL1_3.1,3782
CHP2_ABL1_4.1,2337
CHP2_NOTCH1_3.1,1289
CHP2_NOTCH1_2.1,3997
CHP2_NOTCH1_1.1,679
CHP2_RET_1.1,3181
CHP2_RET_2.1,1161
CHP2_RET_3.1,2238
CHP2_RET_4.1,1874
CHP2_RET_5.1,3174
CHP2_PTEN_1.1,1509
CHP2_PTEN_2.1,4603
CHP2_PTEN_3.1,2676
CHP2_PTEN_4.1,2063
CHP2_PTEN_5.1,3691
CHP2_PTEN_6.1,3322
CHP2_PTEN_7.1,6699
CHP2_PTEN_8.1,3267
CHP2_FGFR2_4.1,3610
CHP2_FGFR2_3.1,1281
CHP2_FGFR2_2.1,3662
CHP2_FGFR2_1.1,2679
CHP2_HRAS_2.1,1237
CHP2_HRAS_1.1,1147
CHP2_ATM_1.1,3763
CHP2_ATM_2.1,5585
CHP2_ATM_3.1,5366
CHP2_ATM_4.1,3716
CHP2_ATM_5.1,4125
CHP2_ATM_6.1,3457
CHP2_ATM_7.1,5622
CHP2_ATM_8.1,6059
CHP2_ATM_9.1,2690
CHP2_ATM_10.1,3621
CHP2_ATM_11.1,6153
CHP2_ATM_12.1,5777
CHP2_ATM_13.1,5045
CHP2_ATM_14.1,3519
CHP2_ATM_15.1,3473
CHP2_ATM_16.1,2405
CHP2_ATM_17.1,1483
CHP2_KRAS_3.1,4766
CHP2_KRAS_2.1,4012
CHP2_KRAS_1.1,3525
CHP2_PTPN11_1.1,4655
CHP2_PTPN11_2.1,4032
CHP2_HNF1A_1.1,2916
CHP2_HNF1A_2.1,4627
CHP2_FLT3_4.1,3680
CHP2_FLT3_3.1,4275
CHP2_FLT3_2.1,3624
CHP2_FLT3_1.1,5067
CHP2_RB1_1.1,3870
CHP2_RB1_2.1,3516
CHP2_RB1_3.1,3167
CHP2_RB1_4.1,2169
CHP2_RB1_5.1,3117
CHP2_RB1_6.1,4874
CHP2_RB1_7.1,3757
CHP2_RB1_8.1,3418
CHP2_RB1_9.1,4896
CHP2_RB1_10.1,3146
CHP2_AKT1_2.1,2752
CHP2_AKT1_1.1,1555
CHP2_IDH2_1.1,3562
CHP2_CDH1_1.1,4126
CHP2_CDH1_2.1,3068
CHP2_CDH1_3.1,4325
CHP2_TP53_8.1,2982
CHP2_TP53_7.1,2379
CHP2_TP53_6.1,4993
CHP2_TP53_5.1,3142
CHP2_TP53_4.1,4024
CHP2_TP53_3.1,2806
CHP2_TP53_2.1,2068
CHP2_TP53_1.1,4689
CHP2_ERBB2_1.1,4405
CHP2_ERBB2_2.1,3071
CHP2_ERBB2_3.1,2118
CHP2_SMAD4_1.1,3175
CHP2_SMAD4_2.1,2109
CHP2_SMAD4_3.1,2186
CHP2_SMAD4_4.1,3323
CHP2_SMAD4_5.1,3142
CHP2_SMAD4_6.1,3623
CHP2_SMAD4_7.1,1933
CHP2_SMAD4_8.1,4542
CHP2_SMAD4_9.1,1866
CHP2_STK11_1.1,4293
CHP2_STK11_2.1,884
CHP2_STK11_3.1,1725
CHP2_STK11_4.1,3090
CHP2_STK11_5.1,2547
CHP2_GNA11_1.1,2222
CHP2_JAK3_3.1,3368
CHP2_JAK3_2.1,2893
CHP2_JAK3_1.1,3751
CHP2_SRC_1.1,4461
CHP2_GNAS_1.1,1620
CHP2_GNAS_2.1,4739
CHP2_SMARCB1_1.1,3160
CHP2_SMARCB1_2.1,764
CHP2_SMARCB1_3.1,4656
CHP2_SMARCB1_4.1,1640
