Region,Coverage
CHP2_MPL_1.1,944
CHP2_NRAS_3.1,5490
CHP2_NRAS_2.1,1760
CHP2_NRAS_1.1,3487
CHP2_ALK_2.1,585
CHP2_ALK_1.1,892
CHP2_IDH1_1.1,2027
CHP2_ERBB4_8.1,2807
CHP2_ERBB4_7.1,293
CHP2_ERBB4_6.1,2413
CHP2_ERBB4_5.1,1238
CHP2_ERBB4_4.1,1731
CHP2_ERBB4_3.1,621
CHP2_ERBB4_2.1,2632
CHP2_ERBB4_1.1,1171
CHP2_VHL_1.1,907
CHP2_VHL_2.1,1820
CHP2_VHL_3.1,3703
CHP2_MLH1_1.1,1259
CHP2_CTNNB1_1.1,688
CHP2_PIK3CA_1.1,1963
CHP2_PIK3CA_2.1,1110
CHP2_PIK3CA_3.1,1904
CHP2_PIK3CA_4.1,758
CHP2_PIK3CA_5.1,2352
CHP2_PIK3CA_6.1,1684
CHP2_PIK3CA_7.1,4982
CHP2_PIK3CA_8.1,992
CHP2_PIK3CA_9.1,8228
CHP2_PIK3CA_10.1,2160
CHP2_PIK3CA_11.1,2706
CHP2_FGFR3_1.1,1825
CHP2_FGFR3_2.1,694
CHP2_FGFR3_3.1,3300
CHP2_FGFR3_4.1,5234
CHP2_FGFR3_5.1,3117
CHP2_PDGFRA_1.1,684
CHP2_PDGFRA_2.1,4436
CHP2_PDGFRA_3.1,992
CHP2_PDGFRA_4.1,1698
CHP2_KIT_1.1,1557
CHP2_KIT_2.1,3114
CHP2_KIT_3.1,2102
CHP2_KIT_4.1,1666
CHP2_KIT_5.1,1298
CHP2_KIT_6.1,5676
CHP2_KIT_7.1,2069
CHP2_KIT_8.1,3566
CHP2_KIT_9.1,4007
CHP2_KDR_9.1,430
CHP2_KDR_8.1,2144
CHP2_KDR_7.1,2951
CHP2_KDR_6.1,6003
CHP2_KDR_5.1,7972
CHP2_KDR_4.1,964
CHP2_KDR_3.1,641
CHP2_KDR_2.1,1470
CHP2_KDR_1.1,968
CHP2_FBXW7_5.1,5241
CHP2_FBXW7_4.1,3095
CHP2_FBXW7_3.1,1250
CHP2_FBXW7_2.1,4612
CHP2_FBXW7_1.1,865
CHP2_APC_1.1,3585
CHP2_APC_2.1,1686
CHP2_APC_3.1,1397
CHP2_APC_4.1,1379
CHP2_APC_5.1,679
CHP2_APC_6.1,1775
CHP2_APC_7.1,817
CHP2_CSF1R_2.1,745
CHP2_CSF1R_1.1,1716
CHP2_NPM1_1.1,1842
CHP2_EGFR_1.1,1778
CHP2_EGFR_2.1,1003
CHP2_EGFR_3.1,7452
CHP2_EGFR_4.1,1139
CHP2_EGFR_5.1,787
CHP2_EGFR_6.1,1467
CHP2_EGFR_7.1,1318
CHP2_EGFR_8.1,1076
CHP2_MET_1.1,4962
CHP2_MET_2.1,1671
CHP2_MET_3.1,841
CHP2_MET_4.1,1660
CHP2_MET_5.1,1889
CHP2_MET_6.1,2224
CHP2_SMO_1.1,2988
CHP2_SMO_2.1,922
CHP2_SMO_3.1,2425
CHP2_SMO_4.1,1506
CHP2_SMO_5.1,1263
CHP2_BRAF_2.1,1367
CHP2_BRAF_1.1,2097
CHP2_EZH2_1.1,3367
CHP2_FGFR1_2.1,1474
CHP2_FGFR1_1.1,352
CHP2_JAK2_1.1,758
CHP2_CDKN2A_2.1,1116
CHP2_CDKN2A_1.1,927
CHP2_GNAQ_1.1,867
CHP2_ABL1_1.1,10290
CHP2_ABL1_2.1,3786
CHP2_ABL1_3.1,1112
CHP2_ABL1_4.1,1167
CHP2_NOTCH1_3.1,1324
CHP2_NOTCH1_2.1,2996
CHP2_NOTCH1_1.1,1076
CHP2_RET_1.1,2519
CHP2_RET_2.1,1110
CHP2_RET_3.1,2545
CHP2_RET_4.1,1015
CHP2_RET_5.1,1138
CHP2_PTEN_1.1,1030
CHP2_PTEN_2.1,1499
CHP2_PTEN_3.1,1186
CHP2_PTEN_4.1,803
CHP2_PTEN_5.1,1611
CHP2_PTEN_6.1,1366
CHP2_PTEN_7.1,10957
CHP2_PTEN_8.1,2231
CHP2_FGFR2_4.1,2632
CHP2_FGFR2_3.1,468
CHP2_FGFR2_2.1,1724
CHP2_FGFR2_1.1,2418
CHP2_HRAS_2.1,651
CHP2_HRAS_1.1,979
CHP2_ATM_1.1,1308
CHP2_ATM_2.1,4951
CHP2_ATM_3.1,3831
CHP2_ATM_4.1,2059
CHP2_ATM_5.1,1938
CHP2_ATM_6.1,1484
CHP2_ATM_7.1,3441
CHP2_ATM_8.1,8783
CHP2_ATM_9.1,4837
CHP2_ATM_10.1,4423
CHP2_ATM_11.1,7934
CHP2_ATM_12.1,5262
CHP2_ATM_13.1,2387
CHP2_ATM_14.1,612
CHP2_ATM_15.1,2623
CHP2_ATM_16.1,2011
CHP2_ATM_17.1,1007
CHP2_KRAS_3.1,1486
CHP2_KRAS_2.1,2312
CHP2_KRAS_1.1,1059
CHP2_PTPN11_1.1,1789
CHP2_PTPN11_2.1,1741
CHP2_HNF1A_1.1,2429
CHP2_HNF1A_2.1,7365
CHP2_FLT3_4.1,3236
CHP2_FLT3_3.1,3302
CHP2_FLT3_2.1,993
CHP2_FLT3_1.1,5055
CHP2_RB1_1.1,1912
CHP2_RB1_2.1,930
