Region,Coverage
CHP2_MPL_1.1,342
CHP2_NRAS_3.1,2705
CHP2_NRAS_2.1,1874
CHP2_NRAS_1.1,2857
CHP2_ALK_2.1,399
CHP2_ALK_1.1,592
CHP2_IDH1_1.1,3200
CHP2_ERBB4_8.1,3013
CHP2_ERBB4_7.1,535
CHP2_ERBB4_6.1,4918
CHP2_ERBB4_5.1,3442
CHP2_ERBB4_4.1,2499
CHP2_ERBB4_3.1,700
CHP2_ERBB4_2.1,4330
CHP2_ERBB4_1.1,2995
CHP2_VHL_1.1,157
CHP2_VHL_2.1,1390
CHP2_VHL_3.1,2533
CHP2_MLH1_1.1,2368
CHP2_CTNNB1_1.1,1058
CHP2_PIK3CA_1.1,2775
CHP2_PIK3CA_2.1,1623
CHP2_PIK3CA_3.1,2815
CHP2_PIK3CA_4.1,1446
CHP2_PIK3CA_5.1,1728
CHP2_PIK3CA_6.1,1503
CHP2_PIK3CA_7.1,3775
CHP2_PIK3CA_8.1,1791
CHP2_PIK3CA_9.1,5314
CHP2_PIK3CA_10.1,2579
CHP2_PIK3CA_11.1,2761
CHP2_FGFR3_1.1,153
CHP2_FGFR3_2.1,66
CHP2_FGFR3_3.1,351
CHP2_FGFR3_4.1,553
CHP2_FGFR3_5.1,540
CHP2_PDGFRA_1.1,1541
CHP2_PDGFRA_2.1,4131
CHP2_PDGFRA_3.1,2296
CHP2_PDGFRA_4.1,1761
CHP2_KIT_1.1,2896
CHP2_KIT_2.1,3528
CHP2_KIT_3.1,2476
CHP2_KIT_4.1,3767
CHP2_KIT_5.1,2045
CHP2_KIT_6.1,5054
CHP2_KIT_7.1,2540
CHP2_KIT_8.1,3802
CHP2_KIT_9.1,5011
CHP2_KDR_9.1,707
CHP2_KDR_8.1,3020
CHP2_KDR_7.1,3099
CHP2_KDR_6.1,4994
CHP2_KDR_5.1,4893
CHP2_KDR_4.1,2512
CHP2_KDR_3.1,1626
CHP2_KDR_2.1,1438
CHP2_KDR_1.1,2218
CHP2_FBXW7_5.1,3918
CHP2_FBXW7_4.1,3548
CHP2_FBXW7_3.1,2779
CHP2_FBXW7_2.1,4115
CHP2_FBXW7_1.1,2447
CHP2_APC_1.1,2848
CHP2_APC_2.1,2879
CHP2_APC_3.1,2659
CHP2_APC_4.1,2717
CHP2_APC_5.1,1128
CHP2_APC_6.1,3482
CHP2_APC_7.1,1408
CHP2_CSF1R_2.1,229
CHP2_CSF1R_1.1,1083
CHP2_NPM1_1.1,2243
CHP2_EGFR_1.1,1952
CHP2_EGFR_2.1,774
CHP2_EGFR_3.1,2988
CHP2_EGFR_4.1,491
CHP2_EGFR_5.1,1179
CHP2_EGFR_6.1,567
CHP2_EGFR_7.1,985
CHP2_EGFR_8.1,1011
CHP2_MET_1.1,3318
CHP2_MET_2.1,1968
CHP2_MET_3.1,1832
CHP2_MET_4.1,3261
CHP2_MET_5.1,2665
CHP2_MET_6.1,1955
CHP2_SMO_1.1,889
CHP2_SMO_2.1,415
CHP2_SMO_3.1,546
CHP2_SMO_4.1,380
CHP2_SMO_5.1,561
CHP2_BRAF_2.1,2420
CHP2_BRAF_1.1,2713
CHP2_EZH2_1.1,2375
CHP2_FGFR1_2.1,807
CHP2_FGFR1_1.1,778
CHP2_JAK2_1.1,2063
CHP2_CDKN2A_2.1,223
CHP2_CDKN2A_1.1,287
CHP2_GNAQ_1.1,2013
CHP2_ABL1_1.1,2517
CHP2_ABL1_2.1,2100
CHP2_ABL1_3.1,832
CHP2_ABL1_4.1,701
CHP2_NOTCH1_3.1,180
CHP2_NOTCH1_2.1,490
CHP2_NOTCH1_1.1,84
CHP2_RET_1.1,562
CHP2_RET_2.1,188
CHP2_RET_3.1,567
CHP2_RET_4.1,364
CHP2_RET_5.1,1076
CHP2_PTEN_1.1,641
CHP2_PTEN_2.1,3375
CHP2_PTEN_3.1,2073
CHP2_PTEN_4.1,2018
CHP2_PTEN_5.1,2738
CHP2_PTEN_6.1,2426
CHP2_PTEN_7.1,6817
CHP2_PTEN_8.1,2751
CHP2_FGFR2_4.1,2691
CHP2_FGFR2_3.1,608
CHP2_FGFR2_2.1,1659
CHP2_FGFR2_1.1,1029
CHP2_HRAS_2.1,165
CHP2_HRAS_1.1,115
CHP2_ATM_1.1,2867
CHP2_ATM_2.1,4547
CHP2_ATM_3.1,4245
CHP2_ATM_4.1,2343
CHP2_ATM_5.1,3028
CHP2_ATM_6.1,2166
CHP2_ATM_7.1,4665
CHP2_ATM_8.1,5266
CHP2_ATM_9.1,2407
CHP2_ATM_10.1,3249
CHP2_ATM_11.1,5552
CHP2_ATM_12.1,5046
CHP2_ATM_13.1,3693
CHP2_ATM_14.1,2364
CHP2_ATM_15.1,2843
CHP2_ATM_16.1,1694
CHP2_ATM_17.1,880
CHP2_KRAS_3.1,3021
CHP2_KRAS_2.1,3064
CHP2_KRAS_1.1,2556
CHP2_PTPN11_1.1,3065
CHP2_PTPN11_2.1,2625
CHP2_HNF1A_1.1,893
CHP2_HNF1A_2.1,1398
CHP2_FLT3_4.1,2400
CHP2_FLT3_3.1,2429
CHP2_FLT3_2.1,2125
CHP2_FLT3_1.1,3580
CHP2_RB1_1.1,3076
CHP2_RB1_2.1,2650
CHP2_RB1_3.1,2157
CHP2_RB1_4.1,1359
CHP2_RB1_5.1,1411
CHP2_RB1_6.1,4584
CHP2_RB1_7.1,3153
CHP2_RB1_8.1,2351
CHP2_RB1_9.1,3944
CHP2_RB1_10.1,2579
CHP2_AKT1_2.1,354
CHP2_AKT1_1.1,185
CHP2_IDH2_1.1,733
CHP2_CDH1_1.1,2153
CHP2_CDH1_2.1,1679
CHP2_CDH1_3.1,2362
CHP2_TP53_8.1,797
CHP2_TP53_7.1,594
CHP2_TP53_6.1,1331
CHP2_TP53_5.1,713
CHP2_TP53_4.1,1021
CHP2_TP53_3.1,838
CHP2_TP53_2.1,365
CHP2_TP53_1.1,1115
CHP2_ERBB2_1.1,1159
CHP2_ERBB2_2.1,686
CHP2_ERBB2_3.1,525
CHP2_SMAD4_1.1,2628
CHP2_SMAD4_2.1,1506
CHP2_SMAD4_3.1,2050
CHP2_SMAD4_4.1,2387
CHP2_SMAD4_5.1,2374
CHP2_SMAD4_6.1,2603
CHP2_SMAD4_7.1,1390
CHP2_SMAD4_8.1,2420
CHP2_SMAD4_9.1,1431
CHP2_STK11_1.1,653
CHP2_STK11_2.1,74
CHP2_STK11_3.1,196
CHP2_STK11_4.1,432
CHP2_STK11_5.1,353
CHP2_GNA11_1.1,276
CHP2_JAK3_3.1,528
CHP2_JAK3_2.1,698
CHP2_JAK3_1.1,579
CHP2_SRC_1.1,763
CHP2_GNAS_1.1,975
CHP2_GNAS_2.1,1847
CHP2_SMARCB1_1.1,1271
CHP2_SMARCB1_2.1,132
CHP2_SMARCB1_3.1,1066
CHP2_SMARCB1_4.1,212
